时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,49.19,49.19,49.19,49.19,68,334492.0,49.19
2024-11-08 09:31:00,49.6,49.93,49.98,49.25,467,2321360.0,49.642
2024-11-08 09:32:00,49.94,49.96,50.14,49.92,760,3798731.0,49.842
2024-11-08 09:33:00,49.93,49.73,50.0,49.7,294,1466080.0,49.847
2024-11-08 09:34:00,49.96,50.58,50.58,49.96,532,2674504.0,49.954
2024-11-08 09:35:00,50.6,50.26,50.61,50.26,314,1583637.0,50.016
2024-11-08 09:36:00,50.06,50.0,50.06,49.78,117,585012.0,50.015
2024-11-08 09:37:00,49.8,49.8,49.89,49.72,110,548298.0,50.008
2024-11-08 09:38:00,49.79,49.95,49.95,49.78,130,647714.0,49.999
2024-11-08 09:39:00,49.98,49.95,49.98,49.9,190,949077.0,49.996
2024-11-08 09:40:00,49.89,50.3,50.39,49.89,424,2125309.0,50.012
2024-11-08 09:41:00,50.3,50.07,50.3,50.07,175,878127.0,50.021
2024-11-08 09:42:00,50.01,50.07,50.07,50.01,157,785306.0,50.021
2024-11-08 09:43:00,50.02,49.99,50.02,49.99,316,1580675.0,50.021
2024-11-08 09:44:00,50.01,50.28,50.31,50.01,339,1701512.0,50.034
2024-11-08 09:45:00,50.56,50.62,50.79,50.56,806,4077772.0,50.12
2024-11-08 09:46:00,50.54,50.63,50.63,50.39,638,3220152.0,50.159
2024-11-08 09:47:00,50.54,50.68,51.08,50.54,1063,5407798.0,50.269
2024-11-08 09:48:00,50.65,50.68,50.85,50.58,315,1595921.0,50.286
2024-11-08 09:49:00,50.68,50.48,50.79,50.43,420,2125948.0,50.304
2024-11-08 09:50:00,50.48,50.97,50.97,50.48,397,2012049.0,50.323
2024-11-08 09:51:00,50.97,51.1,51.26,50.83,481,2459935.0,50.369
2024-11-08 09:52:00,51.19,51.28,51.38,51.12,437,2240570.0,50.413
2024-11-08 09:53:00,51.28,51.44,51.51,51.24,646,3319883.0,50.479
2024-11-08 09:54:00,51.45,52.07,52.2,51.45,1627,8457146.0,50.697
2024-11-08 09:55:00,52.07,52.13,52.15,51.93,576,2999476.0,50.764
2024-11-08 09:56:00,52.05,51.95,52.15,51.95,770,4008883.0,50.844
2024-11-08 09:57:00,51.96,52.22,52.22,51.95,632,3294360.0,50.905
2024-11-08 09:58:00,52.22,52.57,52.58,52.22,898,4711297.0,51.004
2024-11-08 09:59:00,52.5,52.59,52.65,52.5,462,2427473.0,51.053
2024-11-08 10:00:00,52.5,52.0,52.5,51.92,503,2627093.0,51.092
2024-11-08 10:01:00,51.93,52.19,52.33,51.93,216,1125642.0,51.107
2024-11-08 10:02:00,52.19,51.91,52.2,51.9,288,1497084.0,51.123
2024-11-08 10:03:00,52.08,52.28,52.35,52.07,679,3539680.0,51.165
2024-11-08 10:04:00,52.35,52.7,52.7,52.35,310,1629153.0,51.191
2024-11-08 10:05:00,52.69,52.88,52.97,52.61,800,4223277.0,51.265
2024-11-08 10:06:00,53.0,53.23,53.3,53.0,1052,5581409.0,51.367
2024-11-08 10:07:00,53.15,53.25,53.53,53.15,631,3372407.0,51.436
2024-11-08 10:08:00,53.2,53.69,53.81,53.2,621,3326950.0,51.504
2024-11-08 10:09:00,53.8,54.0,54.0,53.74,755,4070735.0,51.593
2024-11-08 10:10:00,53.96,53.87,53.96,53.87,413,2226689.0,51.639
2024-11-08 10:11:00,53.87,54.16,54.22,53.82,716,3861191.0,51.715
2024-11-08 10:12:00,54.16,53.87,54.16,53.79,330,1781483.0,51.749
2024-11-08 10:13:00,53.85,54.18,54.18,53.79,624,3362276.0,51.808
2024-11-08 10:14:00,54.17,53.8,54.17,53.72,354,1905954.0,51.84
2024-11-08 10:15:00,53.79,53.26,53.79,53.26,384,2052732.0,51.867
2024-11-08 10:16:00,53.27,53.03,53.28,53.01,217,1153175.0,51.878
2024-11-08 10:17:00,53.01,53.02,53.03,53.0,174,922499.0,51.887
2024-11-08 10:18:00,53.02,53.34,53.34,53.02,159,845550.0,51.895
2024-11-08 10:19:00,53.34,53.38,53.38,53.34,115,613561.0,51.902
