时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,17.09,17.09,17.09,17.09,136,232424.0,17.09
2024-11-08 09:31:00,17.04,16.93,17.09,16.93,321,546274.0,17.039
2024-11-08 09:32:00,16.95,16.82,16.95,16.82,372,627665.0,16.965
2024-11-08 09:33:00,16.87,16.85,16.91,16.83,176,297136.0,16.95
2024-11-08 09:34:00,16.94,16.9,16.94,16.86,105,177411.0,16.945
2024-11-08 09:35:00,16.88,16.9,16.9,16.86,354,597608.0,16.93
2024-11-08 09:36:00,16.9,16.78,16.9,16.77,532,895527.0,16.904
2024-11-08 09:37:00,16.77,16.83,16.87,16.77,90,151470.0,16.901
2024-11-08 09:38:00,16.85,16.84,16.85,16.84,28,47165.0,16.9
2024-11-08 09:39:00,16.84,16.82,16.85,16.82,170,286181.0,16.895
2024-11-08 09:40:00,16.81,16.8,16.82,16.8,73,122659.0,16.892
2024-11-08 09:41:00,16.8,16.81,16.82,16.8,115,193257.0,16.888
2024-11-08 09:42:00,16.81,16.8,16.81,16.79,208,349468.0,16.882
2024-11-08 09:43:00,16.8,16.72,16.8,16.72,125,209557.0,16.876
2024-11-08 09:44:00,16.72,16.75,16.77,16.72,24,40179.0,16.875
2024-11-08 09:45:00,16.76,16.77,16.79,16.76,89,149225.0,16.872
2024-11-08 09:46:00,16.77,16.85,16.89,16.77,286,480978.0,16.867
2024-11-08 09:47:00,16.81,16.85,16.87,16.81,39,65706.0,16.867
2024-11-08 09:48:00,16.82,16.8,16.82,16.8,54,90793.0,16.866
2024-11-08 09:49:00,16.8,16.81,16.81,16.79,30,50430.0,16.865
2024-11-08 09:50:00,16.81,16.81,16.81,16.81,44,73964.0,16.865
2024-11-08 09:51:00,16.81,16.82,16.85,16.81,17,28607.0,16.865
2024-11-08 09:52:00,16.84,16.84,16.85,16.82,108,181815.0,16.864
2024-11-08 09:53:00,16.87,16.84,16.87,16.84,32,53958.0,16.864
2024-11-08 09:54:00,16.84,16.84,16.84,16.84,34,57263.0,16.863
2024-11-08 09:55:00,16.86,16.83,16.86,16.82,67,112850.0,16.863
2024-11-08 09:56:00,16.87,16.85,16.87,16.83,70,118082.0,16.863
2024-11-08 09:57:00,16.88,16.9,16.9,16.88,118,199296.0,16.864
2024-11-08 09:58:00,16.86,16.86,16.87,16.86,20,33723.0,16.864
