时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,31.25,31.25,31.25,31.25,146,456250.0,31.25
2024-11-08 09:31:00,31.34,31.38,31.67,31.25,581,1821786.0,31.335
2024-11-08 09:32:00,31.31,31.1,31.35,31.0,397,1238325.0,31.284
2024-11-08 09:33:00,31.1,30.8,31.1,30.8,510,1577527.0,31.174
2024-11-08 09:34:00,30.89,31.0,31.07,30.85,775,2399812.0,31.107
2024-11-08 09:35:00,30.91,31.0,31.04,30.91,124,383686.0,31.099
2024-11-08 09:36:00,30.99,30.86,30.99,30.86,219,677293.0,31.085
2024-11-08 09:37:00,30.9,30.9,30.99,30.9,156,482259.0,31.076
2024-11-08 09:38:00,30.92,30.87,31.0,30.87,174,538042.0,31.067
2024-11-08 09:39:00,30.88,30.81,30.88,30.81,246,758825.0,31.051
2024-11-08 09:40:00,30.85,30.81,30.85,30.8,170,522859.0,31.04
2024-11-08 09:41:00,30.81,30.77,30.82,30.77,266,819076.0,31.022
2024-11-08 09:42:00,30.72,30.7,30.72,30.63,310,951049.0,30.996
2024-11-08 09:43:00,30.7,30.65,30.71,30.65,324,993871.0,30.973
2024-11-08 09:44:00,30.67,30.64,30.67,30.64,56,171657.0,30.969
2024-11-08 09:45:00,30.63,30.72,30.78,30.63,157,481765.0,30.959
2024-11-08 09:46:00,30.72,30.78,30.78,30.72,185,569326.0,30.952
2024-11-08 09:47:00,30.91,30.88,30.91,30.8,208,642240.0,30.949
2024-11-08 09:48:00,30.8,30.8,30.9,30.8,126,389033.0,30.947
2024-11-08 09:49:00,30.74,30.9,30.9,30.74,155,478446.0,30.944
2024-11-08 09:50:00,30.9,31.0,31.0,30.88,118,365096.0,30.944
2024-11-08 09:51:00,31.01,31.0,31.1,31.0,159,492948.0,30.946
2024-11-08 09:52:00,31.01,31.1,31.1,31.01,47,145947.0,30.947
2024-11-08 09:53:00,31.14,31.11,31.14,31.11,60,186745.0,30.949
2024-11-08 09:54:00,31.12,31.33,31.34,31.11,106,330325.0,30.952
2024-11-08 09:55:00,31.24,31.29,31.39,31.24,83,259968.0,30.958
2024-11-08 09:56:00,31.34,31.2,31.34,31.2,109,340725.0,30.963
2024-11-08 09:57:00,31.2,31.24,31.24,31.2,48,149869.0,30.965
2024-11-08 09:58:00,31.24,31.23,31.24,31.2,43,134272.0,30.967
2024-11-08 09:59:00,31.22,31.22,31.28,31.22,62,193639.0,30.97
2024-11-08 10:00:00,31.22,31.12,31.22,31.12,81,252759.0,30.973
2024-11-08 10:01:00,31.12,31.3,31.3,31.12,145,453082.0,30.979
2024-11-08 10:02:00,31.3,31.2,31.3,31.2,66,206261.0,30.982
2024-11-08 10:03:00,31.27,31.26,31.27,31.2,44,137404.0,30.984
2024-11-08 10:04:00,31.26,31.26,31.26,31.26,0,0.0,30.984
2024-11-08 10:05:00,31.26,31.21,31.26,31.21,52,162403.0,30.986
2024-11-08 10:06:00,31.3,31.33,31.35,31.3,145,454275.0,30.993
2024-11-08 10:07:00,31.27,31.28,31.28,31.27,34,106334.0,30.995
2024-11-08 10:08:00,31.28,31.34,31.34,31.28,50,156634.0,30.997
2024-11-08 10:09:00,31.27,31.32,31.32,31.26,80,250401.0,31.001
2024-11-08 10:10:00,31.33,31.32,31.33,31.32,3,9397.0,31.001
2024-11-08 10:11:00,31.33,31.3,31.33,31.3,13,40722.0,31.001
2024-11-08 10:12:00,31.3,31.28,31.3,31.28,5,15648.0,31.002
2024-11-08 10:13:00,31.25,31.25,31.25,31.25,27,84378.0,31.003
2024-11-08 10:14:00,31.24,31.12,31.24,31.11,133,414631.0,31.006
2024-11-08 10:15:00,31.12,31.08,31.12,31.0,528,1637881.0,31.007
2024-11-08 10:16:00,31.02,31.0,31.02,30.96,286,886723.0,31.007
2024-11-08 10:17:00,31.0,31.0,31.0,30.97,175,542251.0,31.006
2024-11-08 10:18:00,31.01,31.0,31.09,31.0,253,784497.0,31.006
2024-11-08 10:19:00,30.97,30.98,30.98,30.97,371,1149145.0,31.005
2024-11-08 10:20:00,31.0,31.0,31.0,31.0,8,24800.0,31.005
2024-11-08 10:21:00,31.0,31.06,31.06,31.0,10,31023.0,31.005
2024-11-08 10:22:00,31.06,31.06,31.06,31.06,17,52802.0,31.005
2024-11-08 10:23:00,31.07,31.07,31.07,31.07,4,12428.0,31.005
2024-11-08 10:24:00,31.02,31.08,31.08,31.02,44,136685.0,31.005
2024-11-08 10:25:00,31.08,31.08,31.09,31.08,33,102580.0,31.006
2024-11-08 10:26:00,31.16,31.15,31.16,31.15,11,34270.0,31.006
2024-11-08 10:27:00,31.15,31.08,31.15,31.08,5,15568.0,31.006
2024-11-08 10:28:00,31.07,31.08,31.08,31.07,10,31079.0,31.006
2024-11-08 10:29:00,31.07,31.07,31.07,31.07,31,96317.0,31.006
2024-11-08 10:30:00,31.07,31.07,31.07,31.07,147,456729.0,31.007
2024-11-08 10:31:00,31.04,30.96,31.04,30.96,49,151935.0,31.007
2024-11-08 10:32:00,30.96,31.01,31.01,30.96,38,117797.0,31.007
2024-11-08 10:33:00,30.99,31.0,31.01,30.99,159,493028.0,31.007
2024-11-08 10:34:00,31.01,30.97,31.01,30.97,71,219981.0,31.007
2024-11-08 10:35:00,30.97,30.94,30.97,30.94,25,77406.0,31.007
2024-11-08 10:36:00,30.96,30.96,30.97,30.96,25,77405.0,31.007
2024-11-08 10:37:00,30.96,30.95,30.96,30.94,59,182602.0,31.007
2024-11-08 10:38:00,30.96,30.95,30.96,30.95,8,24761.0,31.006
2024-11-08 10:39:00,30.95,30.92,30.96,30.92,40,123765.0,31.006
2024-11-08 10:40:00,30.87,30.87,30.87,30.87,64,197579.0,31.005
2024-11-08 10:41:00,30.84,30.8,30.85,30.8,197,607228.0,31.002
2024-11-08 10:42:00,30.8,30.78,30.8,30.78,14,43095.0,31.002
2024-11-08 10:43:00,30.76,30.72,30.76,30.72,112,344341.0,30.999
2024-11-08 10:44:00,30.7,30.68,30.7,30.67,109,334422.0,30.995
2024-11-08 10:45:00,30.67,30.68,30.69,30.67,107,328197.0,30.992
2024-11-08 10:46:00,30.68,30.72,30.72,30.68,33,101249.0,30.991
2024-11-08 10:47:00,30.72,30.79,30.79,30.72,48,147639.0,30.99
2024-11-08 10:48:00,30.79,30.85,30.87,30.79,60,184834.0,30.988
2024-11-08 10:49:00,30.81,30.8,30.82,30.8,16,49303.0,30.988
2024-11-08 10:50:00,30.8,30.8,30.8,30.8,5,15400.0,30.988
2024-11-08 10:51:00,30.83,30.81,30.85,30.81,66,203507.0,30.987
2024-11-08 10:52:00,30.83,30.81,30.83,30.81,17,52390.0,30.987
2024-11-08 10:53:00,30.84,30.81,30.84,30.81,12,36987.0,30.987
2024-11-08 10:54:00,30.81,30.84,30.85,30.81,40,123368.0,30.986
2024-11-08 10:55:00,30.84,30.84,30.88,30.84,140,432199.0,30.985
2024-11-08 10:56:00,30.84,30.84,30.84,30.84,0,0.0,30.985
2024-11-08 10:57:00,30.86,30.86,30.86,30.86,3,9258.0,30.984
2024-11-08 10:58:00,30.9,30.89,30.9,30.89,14,43255.0,30.984
2024-11-08 10:59:00,30.89,30.92,30.92,30.89,15,46356.0,30.984
2024-11-08 11:00:00,30.9,30.89,30.9,30.89,11,33980.0,30.984
2024-11-08 11:01:00,30.89,30.9,30.9,30.87,198,611607.0,30.982
2024-11-08 11:02:00,30.87,30.81,30.87,30.81,124,382185.0,30.981
2024-11-08 11:03:00,30.87,30.81,30.87,30.81,15,46233.0,30.98
2024-11-08 11:04:00,30.81,30.81,30.81,30.81,1,3081.0,30.98
2024-11-08 11:05:00,30.81,30.81,30.81,30.81,3,9243.0,30.98
2024-11-08 11:06:00,30.81,30.81,30.82,30.81,9,27735.0,30.98
2024-11-08 11:07:00,30.82,30.81,30.82,30.81,25,77028.0,30.98
2024-11-08 11:08:00,30.81,30.78,30.81,30.78,114,351132.0,30.978
2024-11-08 11:09:00,30.78,30.78,30.78,30.76,45,138507.0,30.977
2024-11-08 11:10:00,30.76,30.7,30.76,30.7,35,107528.0,30.976
2024-11-08 11:11:00,30.73,30.73,30.73,30.73,4,12292.0,30.976
2024-11-08 11:12:00,30.73,30.78,30.78,30.73,15,46100.0,30.976
2024-11-08 11:13:00,30.78,30.78,30.78,30.78,3,10311.0,30.976
2024-11-08 11:14:00,30.79,30.79,30.79,30.79,5,15395.0,30.976
2024-11-08 11:15:00,30.79,30.76,30.79,30.76,19,57403.0,30.975
2024-11-08 11:16:00,30.73,30.71,30.73,30.71,30,92185.0,30.975
2024-11-08 11:17:00,30.72,30.72,30.72,30.72,5,15360.0,30.975
2024-11-08 11:18:00,30.72,30.72,30.72,30.72,0,0.0,30.975
2024-11-08 11:19:00,30.73,30.72,30.73,30.72,18,55311.0,30.974
2024-11-08 11:20:00,30.72,30.71,30.73,30.71,146,448531.0,30.971
2024-11-08 11:21:00,30.71,30.71,30.71,30.71,16,49136.0,30.971
2024-11-08 11:22:00,30.71,30.67,30.71,30.67,95,291578.0,30.968
2024-11-08 11:23:00,30.67,30.66,30.67,30.66,140,429249.0,30.965
2024-11-08 11:24:00,30.66,30.67,30.67,30.66,20,61329.0,30.964
2024-11-08 11:25:00,30.65,30.56,30.65,30.56,311,952468.0,30.955
2024-11-08 11:26:00,30.61,30.61,30.61,30.61,12,36732.0,30.955
2024-11-08 11:27:00,30.61,30.63,30.64,30.61,83,254218.0,30.953
2024-11-08 11:28:00,30.62,30.56,30.62,30.56,59,180469.0,30.951
2024-11-08 11:29:00,30.56,30.56,30.57,30.56,7,21394.0,30.951
2024-11-08 11:30:00,30.57,30.56,30.57,30.56,16,48909.0,30.95
2024-11-08 13:01:00,30.57,30.57,30.57,30.55,231,705893.0,30.943
2024-11-08 13:02:00,30.61,30.66,30.66,30.61,106,324659.0,30.94
2024-11-08 13:03:00,30.66,30.65,30.66,30.65,20,61310.0,30.94
2024-11-08 13:04:00,30.62,30.62,30.62,30.62,6,18372.0,30.939
2024-11-08 13:05:00,30.57,30.57,30.57,30.57,15,45899.0,30.939
2024-11-08 13:06:00,30.56,30.53,30.56,30.53,22,67217.0,30.938
2024-11-08 13:07:00,30.56,30.53,30.56,30.53,38,116076.0,30.937
2024-11-08 13:08:00,30.53,30.4,30.53,30.4,119,362817.0,30.933
2024-11-08 13:09:00,30.45,30.43,30.45,30.43,33,100452.0,30.932
2024-11-08 13:10:00,30.45,30.53,30.53,30.45,7,21354.0,30.931
2024-11-08 13:11:00,30.45,30.43,30.45,30.42,33,100448.0,30.93
2024-11-08 13:12:00,30.42,30.43,30.43,30.42,99,301168.0,30.926
2024-11-08 13:13:00,30.43,30.44,30.44,30.43,34,102474.0,30.925
2024-11-08 13:14:00,30.43,30.43,30.43,30.43,22,66962.0,30.924
2024-11-08 13:15:00,30.44,30.43,30.44,30.43,14,42608.0,30.924
2024-11-08 13:16:00,30.43,30.47,30.47,30.43,17,51791.0,30.923
2024-11-08 13:17:00,30.48,30.5,30.5,30.48,34,103642.0,30.922
2024-11-08 13:18:00,30.51,30.54,30.54,30.51,3,9159.0,30.922
2024-11-08 13:19:00,30.55,30.55,30.55,30.55,7,21384.0,30.921
2024-11-08 13:20:00,30.57,30.56,30.57,30.56,9,27511.0,30.921
2024-11-08 13:21:00,30.57,30.56,30.57,30.56,53,161975.0,30.92
2024-11-08 13:22:00,30.55,30.54,30.56,30.54,46,140495.0,30.918
2024-11-08 13:23:00,30.53,30.53,30.55,30.53,16,48865.0,30.918
2024-11-08 13:24:00,30.51,30.51,30.51,30.51,2,6102.0,30.918
2024-11-08 13:25:00,30.51,30.55,30.55,30.51,37,112984.0,30.917
2024-11-08 13:26:00,30.54,30.55,30.55,30.54,40,122198.0,30.916
2024-11-08 13:27:00,30.56,30.56,30.56,30.55,14,42780.0,30.915
