时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,26.85,26.85,26.85,26.85,119,319515.0,26.85
2024-11-08 09:31:00,26.99,27.08,27.15,26.99,311,841490.0,27.0
2024-11-08 09:32:00,27.07,26.89,27.07,26.88,260,700850.0,26.983
2024-11-08 09:33:00,26.85,26.73,26.85,26.71,909,2432795.0,26.858
2024-11-08 09:34:00,26.73,26.86,26.86,26.71,365,977454.0,26.844
2024-11-08 09:35:00,26.92,26.8,26.92,26.78,317,850415.0,26.841
2024-11-08 09:36:00,26.77,26.71,26.78,26.71,393,1051294.0,26.828
2024-11-08 09:37:00,26.72,26.66,26.81,26.66,517,1382431.0,26.814
2024-11-08 09:38:00,26.67,26.71,26.74,26.67,153,408515.0,26.809
2024-11-08 09:39:00,26.71,26.62,26.71,26.61,206,549316.0,26.8
2024-11-08 09:40:00,26.61,26.64,26.71,26.59,471,1254469.0,26.781
2024-11-08 09:41:00,26.6,26.63,26.64,26.56,287,763103.0,26.768
2024-11-08 09:42:00,26.63,26.64,26.65,26.62,67,178429.0,26.766
2024-11-08 09:43:00,26.62,26.57,26.62,26.57,171,454854.0,26.76
2024-11-08 09:44:00,26.57,26.46,26.63,26.46,517,1372495.0,26.738
2024-11-08 09:45:00,26.46,26.5,26.52,26.4,295,780730.0,26.723
2024-11-08 09:46:00,26.55,26.7,26.74,26.55,51,135791.0,26.722
2024-11-08 09:47:00,26.7,26.66,26.7,26.65,80,213370.0,26.721
2024-11-08 09:48:00,26.66,26.69,26.69,26.62,164,436988.0,26.719
2024-11-08 09:49:00,26.69,26.69,26.69,26.62,122,325304.0,26.718
2024-11-08 09:50:00,26.7,26.71,26.71,26.61,82,218789.0,26.717
2024-11-08 09:51:00,26.71,26.74,26.74,26.66,47,125553.0,26.717
2024-11-08 09:52:00,26.74,26.79,26.79,26.74,267,714574.0,26.719
2024-11-08 09:53:00,26.8,26.73,26.8,26.66,172,460088.0,26.72
2024-11-08 09:54:00,26.73,26.83,26.83,26.73,105,281232.0,26.721
2024-11-08 09:55:00,26.83,26.81,26.85,26.81,175,469365.0,26.724
2024-11-08 09:56:00,26.81,26.76,26.81,26.76,402,1077432.0,26.728
2024-11-08 09:57:00,26.76,26.77,26.82,26.76,93,249030.0,26.729
2024-11-08 09:58:00,26.78,26.73,26.78,26.73,59,157831.0,26.729
2024-11-08 09:59:00,26.73,26.73,26.74,26.73,265,708398.0,26.729
2024-11-08 10:00:00,26.73,26.7,26.73,26.68,234,625178.0,26.729
2024-11-08 10:01:00,26.7,26.69,26.72,26.68,93,247811.0,26.729
2024-11-08 10:02:00,26.7,26.64,26.7,26.63,467,1245882.0,26.726
2024-11-08 10:03:00,26.64,26.67,26.69,26.64,264,703480.0,26.723
2024-11-08 10:04:00,26.67,26.62,26.69,26.62,82,218602.0,26.723
2024-11-08 10:05:00,26.72,26.72,26.72,26.7,382,1018245.0,26.72
2024-11-08 10:06:00,26.72,26.71,26.72,26.7,54,144273.0,26.72
2024-11-08 10:07:00,26.72,26.74,26.74,26.71,76,203086.0,26.72
2024-11-08 10:08:00,26.73,26.75,26.75,26.73,19,50821.0,26.72
2024-11-08 10:09:00,26.75,26.73,26.75,26.73,78,208575.0,26.72
2024-11-08 10:10:00,26.76,26.73,26.78,26.73,555,1483687.0,26.721
2024-11-08 10:11:00,26.76,26.74,26.77,26.72,162,433160.0,26.721
2024-11-08 10:12:00,26.74,26.78,26.79,26.73,202,540732.0,26.722
2024-11-08 10:13:00,26.75,26.74,26.75,26.72,379,1013789.0,26.723
2024-11-08 10:14:00,26.72,26.66,26.72,26.66,65,173610.0,26.723
2024-11-08 10:15:00,26.69,26.67,26.69,26.66,80,213384.0,26.723
2024-11-08 10:16:00,26.67,26.66,26.69,26.66,58,154712.0,26.722
2024-11-08 10:17:00,26.67,26.7,26.7,26.67,77,205504.0,26.722
2024-11-08 10:18:00,26.7,26.69,26.7,26.69,77,205571.0,26.722
2024-11-08 10:19:00,26.69,26.68,26.69,26.68,21,56048.0,26.722
2024-11-08 10:20:00,26.78,26.86,26.86,26.78,967,2583257.0,26.721
2024-11-08 10:21:00,26.82,26.86,26.87,26.82,49,131456.0,26.722
2024-11-08 10:22:00,26.83,26.87,26.87,26.83,43,115474.0,26.722
2024-11-08 10:23:00,26.85,26.85,26.85,26.84,20,53695.0,26.722
2024-11-08 10:24:00,26.85,26.85,26.86,26.82,79,212018.0,26.723
2024-11-08 10:25:00,26.82,26.82,26.82,26.82,116,311276.0,26.724
2024-11-08 10:26:00,26.82,26.84,26.84,26.8,82,219938.0,26.725
2024-11-08 10:27:00,26.84,26.76,26.84,26.76,93,249398.0,26.725
