时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,2.7,2.7,2.7,2.7,5821,1571670.0,2.7
2024-11-08 09:31:00,2.71,2.7,2.72,2.7,20100,5450906.0,2.709
2024-11-08 09:32:00,2.7,2.69,2.71,2.66,28527,7652294.0,2.695
2024-11-08 09:33:00,2.68,2.68,2.69,2.67,14044,3762233.0,2.692
2024-11-08 09:34:00,2.68,2.7,2.71,2.68,13869,3741551.0,2.693
2024-11-08 09:35:00,2.71,2.69,2.71,2.69,5834,1575220.0,2.693
2024-11-08 09:36:00,2.7,2.68,2.7,2.68,2964,798262.0,2.693
2024-11-08 09:37:00,2.69,2.67,2.69,2.67,10760,2884877.0,2.692
2024-11-08 09:38:00,2.68,2.68,2.68,2.67,4007,1072870.0,2.692
2024-11-08 09:39:00,2.67,2.65,2.67,2.65,11021,2936302.0,2.689
2024-11-08 09:40:00,2.66,2.64,2.66,2.64,8921,2360366.0,2.686
2024-11-08 09:41:00,2.64,2.65,2.66,2.64,5024,1331963.0,2.685
2024-11-08 09:42:00,2.65,2.66,2.66,2.65,2837,752261.0,2.684
2024-11-08 09:43:00,2.65,2.65,2.66,2.65,1910,507597.0,2.684
2024-11-08 09:44:00,2.65,2.65,2.66,2.65,5243,1391331.0,2.682
2024-11-08 09:45:00,2.65,2.66,2.66,2.65,1610,427245.0,2.682
2024-11-08 09:46:00,2.66,2.68,2.68,2.66,4740,1265199.0,2.682
2024-11-08 09:47:00,2.68,2.68,2.68,2.67,3436,920799.0,2.682
2024-11-08 09:48:00,2.68,2.67,2.68,2.67,1364,365037.0,2.682
2024-11-08 09:49:00,2.68,2.66,2.68,2.66,3064,818074.0,2.681
2024-11-08 09:50:00,2.66,2.66,2.67,2.66,973,259170.0,2.681
2024-11-08 09:51:00,2.66,2.66,2.68,2.66,7537,2006744.0,2.68
2024-11-08 09:52:00,2.66,2.67,2.67,2.66,1219,324668.0,2.68
2024-11-08 09:53:00,2.66,2.66,2.67,2.66,1342,357790.0,2.68
2024-11-08 09:54:00,2.66,2.66,2.67,2.65,6788,1805912.0,2.679
2024-11-08 09:55:00,2.66,2.66,2.66,2.65,834,221520.0,2.679
2024-11-08 09:56:00,2.65,2.65,2.66,2.65,1249,331034.0,2.679
