时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,12.64,12.64,12.64,12.64,279,352656.0,12.64
2024-11-08 09:31:00,12.67,12.81,12.81,12.64,1581,2009460.0,12.7
2024-11-08 09:32:00,12.8,12.63,12.8,12.62,1278,1623197.0,12.7
2024-11-08 09:33:00,12.62,12.53,12.62,12.52,1290,1623171.0,12.666
2024-11-08 09:34:00,12.51,12.68,12.68,12.5,1621,2035397.0,12.637
2024-11-08 09:35:00,12.6,12.71,12.82,12.6,2698,3424818.0,12.654
2024-11-08 09:36:00,12.69,12.65,12.71,12.64,817,1035350.0,12.656
2024-11-08 09:37:00,12.65,12.66,12.7,12.65,925,1173463.0,12.659
2024-11-08 09:38:00,12.65,12.63,12.67,12.63,1734,2192948.0,12.657
2024-11-08 09:39:00,12.63,12.58,12.63,12.56,777,978322.0,12.653
2024-11-08 09:40:00,12.56,12.61,12.61,12.55,1102,1386665.0,12.648
2024-11-08 09:41:00,12.62,12.57,12.63,12.57,900,1132846.0,12.644
2024-11-08 09:42:00,12.58,12.56,12.58,12.55,838,1052747.0,12.64
2024-11-08 09:43:00,12.56,12.53,12.56,12.53,818,1025623.0,12.635
2024-11-08 09:44:00,12.52,12.57,12.57,12.52,820,1027361.0,12.63
2024-11-08 09:45:00,12.59,12.79,12.79,12.59,2593,3287592.0,12.636
2024-11-08 09:46:00,12.77,12.81,12.85,12.71,3407,4359945.0,12.659
2024-11-08 09:47:00,12.8,12.76,12.8,12.75,1653,2111981.0,12.667
2024-11-08 09:48:00,12.76,12.79,12.8,12.74,647,826073.0,12.67
2024-11-08 09:49:00,12.79,12.77,12.79,12.76,1037,1324309.0,12.673
2024-11-08 09:50:00,12.77,12.82,12.84,12.75,1937,2475547.0,12.681
2024-11-08 09:51:00,12.82,12.83,12.84,12.82,1468,1883173.0,12.688
2024-11-08 09:52:00,12.84,13.01,13.01,12.84,4166,5379872.0,12.715
2024-11-08 09:53:00,13.01,12.88,13.01,12.88,852,1103064.0,12.721
2024-11-08 09:54:00,12.88,12.95,12.96,12.88,815,1052312.0,12.725
2024-11-08 09:55:00,12.94,12.86,12.94,12.85,584,752568.0,12.728
2024-11-08 09:56:00,12.86,12.89,12.91,12.86,444,571939.0,12.73
2024-11-08 09:57:00,12.89,12.88,12.9,12.87,233,300140.0,12.731
2024-11-08 09:58:00,12.88,12.85,12.89,12.85,1033,1328360.0,12.734
2024-11-08 09:59:00,12.85,12.83,12.85,12.83,571,733042.0,12.736
2024-11-08 10:00:00,12.82,12.82,12.84,12.82,263,337260.0,12.736
2024-11-08 10:01:00,12.84,12.83,12.85,12.82,444,569886.0,12.737
2024-11-08 10:02:00,12.82,12.83,12.83,12.81,284,364058.0,12.738
2024-11-08 10:03:00,12.84,12.87,12.9,12.84,591,760225.0,12.74
2024-11-08 10:04:00,12.85,12.8,12.86,12.8,907,1163242.0,12.742
2024-11-08 10:05:00,12.81,12.83,12.83,12.79,638,816930.0,12.742
2024-11-08 10:06:00,12.84,12.85,12.87,12.84,234,300718.0,12.743
2024-11-08 10:07:00,12.86,12.85,12.87,12.85,225,289253.0,12.744
2024-11-08 10:08:00,12.85,12.83,12.85,12.83,317,406896.0,12.744
