成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:01,7.15,0.08,36498,26096070,买盘
09:30:01,7.01,-0.14,1089,771339,卖盘
09:30:04,7.01,0.0,1436,1008412,卖盘
09:30:07,7.03,0.02,1874,1318745,买盘
09:30:10,7.03,0.0,1662,1171236,卖盘
09:30:13,7.03,0.0,2159,1524736,卖盘
09:30:16,7.08,0.05,959,676875,中性盘
09:30:19,7.08,0.0,2009,1420796,买盘
09:30:22,7.05,-0.03,3501,2470242,中性盘
09:30:25,7.03,-0.02,3038,2141582,卖盘
09:30:28,7.04,0.01,3903,2754219,买盘
09:30:31,7.05,0.01,2227,1573979,卖盘
09:30:34,7.07,0.02,2921,2061488,中性盘
09:30:37,7.1,0.03,5513,3902165,买盘
09:30:40,7.05,-0.05,4843,3410749,卖盘
09:30:43,7.05,0.0,3554,2515008,买盘
09:30:46,7.06,0.01,2485,1754696,买盘
09:30:49,7.05,-0.01,1755,1237161,卖盘
09:30:52,7.04,-0.01,1633,1150606,卖盘
09:30:55,7.03,-0.01,1649,1161222,卖盘
09:30:58,7.03,0.0,3998,2813167,卖盘
09:31:01,7.02,-0.01,3035,2131887,卖盘
09:31:04,7.01,-0.01,4808,3377096,卖盘
09:31:07,7.02,0.01,3489,2449711,中性盘
09:31:10,7.02,0.0,3710,2603987,买盘
09:31:13,7.01,-0.01,2672,1874709,卖盘
09:31:16,7.0,-0.01,2324,1630960,卖盘
09:31:19,7.01,0.01,2627,1840120,买盘
09:31:22,7.01,0.0,3406,2388447,卖盘
09:31:25,7.0,-0.01,1592,1116455,卖盘
09:31:28,6.97,-0.03,1474,1031451,卖盘
09:31:31,6.97,0.0,1621,1128234,卖盘
09:31:34,6.97,0.0,2008,1398160,买盘
09:31:37,6.98,0.01,3094,2157446,买盘
09:31:40,6.98,0.0,2683,1873903,卖盘
09:31:43,6.98,0.0,2638,1841141,买盘
09:31:46,7.0,0.02,3828,2673073,买盘
09:31:49,7.03,0.03,2708,1899569,买盘
09:31:52,7.05,0.02,1441,1015372,买盘
09:31:55,7.07,0.02,1257,888364,买盘
09:31:58,7.09,0.02,530,375064,买盘
09:32:01,7.13,0.04,4017,2856638,买盘
09:32:04,7.17,0.04,10986,7850419,买盘
09:32:07,7.18,0.01,2011,1442309,买盘
09:32:10,7.2,0.02,1572,1130657,买盘
09:32:13,7.2,0.0,1541,1110003,买盘
09:32:16,7.24,0.04,710,513324,买盘
09:32:19,7.25,0.01,2896,2098013,买盘
09:32:22,7.26,0.01,2256,1635414,买盘
09:32:25,7.27,0.01,3050,2214641,买盘
09:32:28,7.31,0.04,2464,1799733,买盘
09:32:31,7.39,0.08,1960,1444369,买盘
09:32:34,7.44,0.05,1762,1308876,买盘
09:32:37,7.48,0.04,2190,1632598,买盘
09:32:40,7.5,0.02,2006,1500666,买盘
09:32:43,7.54,0.04,5142,3854876,买盘
09:32:46,7.53,-0.01,3894,2931544,中性盘
09:32:49,7.53,0.0,6284,4741240,卖盘
09:32:52,7.47,-0.06,7971,5983387,卖盘
09:32:55,7.47,0.0,5524,4129221,卖盘
09:32:58,7.44,-0.03,4915,3658490,卖盘
09:33:01,7.42,-0.02,3728,2759998,卖盘
09:33:04,7.4,-0.02,5981,4428691,卖盘
09:33:07,7.37,-0.03,2112,1558373,卖盘
09:33:10,7.33,-0.04,1119,822579,卖盘
09:33:13,7.3,-0.03,2276,1668364,卖盘
09:33:16,7.29,-0.01,1842,1345454,卖盘
09:33:19,7.3,0.01,1600,1166974,买盘
09:33:22,7.28,-0.02,2123,1547584,卖盘
09:33:25,7.28,0.0,2263,1646840,买盘
09:33:28,7.29,0.01,2271,1655191,中性盘
09:33:31,7.32,0.03,1775,1297418,买盘
09:33:34,7.37,0.05,1233,905426,买盘
09:33:37,7.37,0.0,1704,1254425,买盘
09:33:40,7.39,0.02,1779,1312770,买盘
09:33:43,7.4,0.01,863,638703,买盘
09:33:46,7.42,0.02,1050,778567,买盘
09:33:49,7.42,0.0,2125,1578921,买盘
09:33:52,7.49,0.07,2570,1920384,买盘
09:33:55,7.51,0.02,3001,2249743,买盘
09:33:58,7.53,0.02,1722,1294621,买盘
09:34:01,7.57,0.04,1883,1420543,买盘
09:34:04,7.57,0.0,3233,2449532,买盘
09:34:07,7.57,0.0,3277,2482962,卖盘
09:34:10,7.57,0.0,6427,4874362,卖盘
09:34:13,7.51,-0.06,9293,7011195,卖盘
09:34:16,7.55,0.04,3970,2988226,买盘
09:34:19,7.53,-0.02,2286,1715533,卖盘
09:34:22,7.53,0.0,2800,2103542,买盘
09:34:25,7.49,-0.04,3771,2836607,中性盘
09:34:28,7.44,-0.05,3239,2419571,卖盘
09:34:31,7.44,0.0,3505,2607586,卖盘
09:34:34,7.44,0.0,3483,2598119,买盘
09:34:37,7.5,0.06,2529,1882601,买盘
09:34:40,7.53,0.03,2243,1681834,买盘
09:34:43,7.54,0.01,1274,958427,买盘
09:34:46,7.54,0.0,1193,899256,卖盘
09:34:49,7.57,0.03,2672,2017230,买盘
09:34:52,7.57,0.0,2752,2079977,买盘
09:34:55,7.57,0.0,2166,1638844,买盘
09:34:58,7.58,0.01,2897,2197595,买盘
09:35:01,7.6,0.02,2041,1550287,买盘
09:35:04,7.62,0.02,2655,2020635,买盘
09:35:07,7.62,0.0,1893,1440989,卖盘
09:35:10,7.63,0.01,5111,3902077,买盘
09:35:13,7.63,0.0,2087,1592957,卖盘
09:35:16,7.68,0.05,3879,2970074,买盘
09:35:19,7.67,-0.01,2523,1933390,卖盘
09:35:22,7.66,-0.01,3297,2527857,中性盘
09:35:25,7.68,0.02,7522,5748505,买盘
09:35:28,7.66,-0.02,3502,2684515,卖盘
09:35:31,7.66,0.0,2674,2046879,买盘
09:35:34,7.63,-0.03,2924,2240789,卖盘
09:35:37,7.63,0.0,3369,2568774,卖盘
09:35:40,7.6,-0.03,2404,1833016,卖盘
09:35:43,7.59,-0.01,2878,2189627,卖盘
09:35:46,7.56,-0.03,2612,1980263,卖盘
09:35:49,7.59,0.03,1431,1082575,买盘
09:35:52,7.55,-0.04,1530,1156068,卖盘
09:35:55,7.52,-0.03,2127,1603264,卖盘
09:35:58,7.48,-0.04,2856,2142876,卖盘
09:36:01,7.48,0.0,1254,941546,卖盘
09:36:04,7.47,-0.01,1468,1097741,卖盘
09:36:07,7.47,0.0,1066,796586,卖盘
09:36:10,7.47,0.0,2593,1934440,买盘
09:36:13,7.5,0.03,2900,2172801,买盘
09:36:16,7.54,0.04,2317,1741723,买盘
09:36:19,7.58,0.04,866,656021,买盘
09:36:22,7.6,0.02,1237,938064,买盘
09:36:25,7.6,0.0,875,664626,买盘
09:36:28,7.63,0.03,1200,912790,买盘
09:36:31,7.65,0.02,954,728433,买盘
09:36:34,7.68,0.03,1361,1041808,买盘
09:36:37,7.7,0.02,5928,4560960,买盘
09:36:40,7.74,0.04,1097,846221,买盘
09:36:43,7.74,0.0,1401,1085344,买盘
09:36:46,7.78,0.04,1002,778273,买盘
09:36:49,7.78,0.0,1868,1453822,买盘
09:36:52,7.8,0.02,3984,3104705,买盘
09:36:55,7.82,0.02,1922,1499499,买盘
09:36:58,7.83,0.01,3289,2571956,买盘
09:37:01,7.82,-0.01,2127,1665682,卖盘
09:37:04,7.81,-0.01,5423,4244283,卖盘
09:37:07,7.77,-0.04,7973,6228768,卖盘
09:37:10,7.69,-0.08,4892,3780924,卖盘
09:37:13,7.66,-0.03,1196,919093,卖盘
09:37:16,7.66,0.0,887,681443,买盘
09:37:19,7.66,0.0,1795,1375080,卖盘
09:37:22,7.66,0.0,1160,890865,买盘
09:37:25,7.7,0.04,1492,1145335,买盘
09:37:28,7.69,-0.01,1850,1422548,卖盘
09:37:31,7.7,0.01,3881,2980544,买盘
09:37:34,7.69,-0.01,2349,1808099,卖盘
09:37:37,7.7,0.01,2256,1735903,买盘
09:37:40,7.69,-0.01,2021,1554619,卖盘
09:37:43,7.67,-0.02,2755,2116943,卖盘
09:37:46,7.68,0.01,717,549949,买盘
09:37:49,7.68,0.0,625,479622,买盘
09:37:52,7.66,-0.02,850,652517,卖盘
09:37:55,7.66,0.0,1144,877491,卖盘
09:37:58,7.66,0.0,1622,1242967,卖盘
09:38:01,7.67,0.01,951,728624,买盘
09:38:04,7.68,0.01,1259,964815,买盘
09:38:07,7.69,0.01,619,476197,中性盘
09:38:10,7.7,0.01,1321,1015313,买盘
09:38:13,7.7,0.0,1020,785212,买盘
09:38:16,7.74,0.04,1156,894024,买盘
09:38:19,7.74,0.0,1294,999376,买盘
09:38:22,7.74,0.0,2680,2074275,买盘
09:38:25,7.76,0.02,777,602639,买盘
