成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,25.38,0.0,30306,76916628,卖盘
09:30:02,25.5,0.12,3369,8591587,买盘
09:30:05,25.7,0.2,2533,6470571,买盘
09:30:08,25.7,0.0,2335,5972915,买盘
09:30:11,25.72,0.02,2873,7353978,买盘
09:30:14,25.72,0.0,1351,3458791,买盘
09:30:17,25.7,-0.02,4051,10354989,中性盘
09:30:20,25.6,-0.1,2093,5370434,中性盘
09:30:23,25.72,0.12,2783,7135594,中性盘
09:30:26,25.72,0.0,1407,3615731,卖盘
09:30:29,25.6,-0.12,2790,7175181,卖盘
09:30:32,25.69,0.09,3780,9723453,买盘
09:30:35,25.72,0.03,3886,9978320,卖盘
09:30:38,25.7,-0.02,3360,8613755,中性盘
09:30:41,25.7,0.0,4710,12107628,买盘
09:30:44,25.7,0.0,3677,9447144,买盘
09:30:47,25.72,0.02,1994,5128140,中性盘
09:30:50,25.7,-0.02,2755,7093814,卖盘
09:30:53,25.71,0.01,2411,6203604,中性盘
09:30:56,25.71,0.0,1757,4519951,买盘
09:30:59,25.76,0.05,1119,2881552,买盘
09:31:02,25.72,-0.04,2663,6854249,卖盘
09:31:05,25.78,0.06,1459,3762382,买盘
09:31:08,25.83,0.05,1432,3694940,买盘
09:31:11,25.88,0.05,2001,5174231,买盘
09:31:14,25.92,0.04,2048,5299893,买盘
09:31:17,26.01,0.09,5837,15166939,买盘
09:31:20,26.09,0.08,1403,3656075,买盘
09:31:23,26.12,0.03,1713,4477667,买盘
09:31:26,26.2,0.08,1748,4581020,买盘
09:31:29,26.33,0.13,2429,6378111,买盘
09:31:32,26.41,0.08,3702,9776027,买盘
09:31:35,26.42,0.01,3006,7959844,买盘
09:31:38,26.58,0.16,3076,8154187,买盘
09:31:41,26.59,0.01,4650,12362117,买盘
09:31:44,26.6,0.01,3383,9011668,卖盘
09:31:47,26.73,0.13,3880,10361453,买盘
09:31:50,26.74,0.01,4873,13023206,买盘
09:31:53,26.75,0.01,5820,15550620,买盘
09:31:56,26.73,-0.02,6367,17010041,卖盘
09:31:59,26.72,-0.01,5415,14467337,卖盘
09:32:02,26.72,0.0,15594,41725920,买盘
09:32:05,26.72,0.0,7951,21254951,卖盘
09:32:08,26.63,-0.09,7677,20506251,卖盘
09:32:11,26.7,0.07,5434,14494119,中性盘
09:32:14,26.65,-0.05,5349,14253498,卖盘
09:32:17,26.5,-0.15,4051,10780323,卖盘
09:32:20,26.47,-0.03,9961,26517496,卖盘
09:32:23,26.44,-0.03,4313,11423985,卖盘
09:32:26,26.47,0.03,4372,11566103,买盘
