成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:00,6.5,0.01,2925,1901250,买盘
09:30:00,6.54,0.04,614,399963,买盘
09:30:03,6.55,0.01,575,376236,买盘
09:30:06,6.55,0.0,1152,754240,买盘
09:30:09,6.54,-0.01,463,303259,卖盘
09:30:12,6.58,0.04,612,401770,买盘
09:30:15,6.55,-0.03,1062,695958,卖盘
09:30:18,6.59,0.04,1267,834378,买盘
09:30:21,6.58,-0.01,666,438736,卖盘
09:30:24,6.6,0.02,644,424633,买盘
09:30:27,6.63,0.03,1228,809184,买盘
09:30:30,6.64,0.01,659,437076,买盘
09:30:33,6.65,0.01,1401,929122,买盘
09:30:36,6.6,-0.05,2430,1601819,卖盘
09:30:39,6.66,0.06,531,353346,买盘
09:30:42,6.66,0.0,280,186594,卖盘
09:30:45,6.65,-0.01,527,349263,卖盘
09:30:48,6.65,0.0,567,376760,买盘
09:30:51,6.66,0.01,1659,1104434,买盘
09:30:54,6.64,-0.02,232,154006,中性盘
09:30:57,6.64,0.0,818,542906,买盘
09:31:00,6.64,0.0,235,155601,买盘
09:31:03,6.6,-0.04,165,108900,卖盘
09:31:06,6.61,0.01,580,382439,买盘
09:31:09,6.6,-0.01,126,83005,卖盘
09:31:12,6.6,0.0,521,343628,买盘
09:31:15,6.6,0.0,551,363190,买盘
09:31:18,6.57,-0.03,326,214341,中性盘
09:31:21,6.59,0.02,1189,782358,买盘
09:31:24,6.59,0.0,786,518498,卖盘
09:31:27,6.59,0.0,525,346166,卖盘
09:31:30,6.59,0.0,1017,670556,买盘
09:31:33,6.59,0.0,842,554342,买盘
09:31:36,6.58,-0.01,554,365028,卖盘
09:31:39,6.59,0.01,352,231968,买盘
09:31:42,6.57,-0.02,672,442618,卖盘
09:31:45,6.57,0.0,172,113134,卖盘
09:31:48,6.57,0.0,354,232732,卖盘
09:31:51,6.56,-0.01,249,163404,卖盘
09:31:54,6.56,0.0,227,148957,卖盘
09:31:57,6.59,0.03,2462,1616441,买盘
09:32:00,6.62,0.03,2183,1441929,买盘
09:32:03,6.64,0.02,534,354364,买盘
09:32:06,6.65,0.01,1574,1047999,买盘
09:32:09,6.65,0.0,663,441024,卖盘
09:32:12,6.63,-0.02,320,211533,卖盘
09:32:15,6.65,0.02,569,377331,买盘
09:32:18,6.6,-0.05,364,240805,中性盘
09:32:21,6.59,-0.01,2227,1467578,卖盘
09:32:24,6.58,-0.01,220,144320,中性盘
09:32:27,6.55,-0.03,100,65507,卖盘
09:32:30,6.55,0.0,398,261384,买盘
09:32:33,6.54,-0.01,310,202914,卖盘
09:32:36,6.54,0.0,164,107180,买盘
09:32:39,6.52,-0.02,40,26141,卖盘
09:32:42,6.52,0.0,82,53475,卖盘
09:32:45,6.52,0.0,145,94582,卖盘
09:32:48,6.52,0.0,276,179984,卖盘
09:32:51,6.52,0.0,25,16302,卖盘
09:32:54,6.54,0.02,673,439522,买盘
09:32:57,6.54,0.0,357,233655,买盘
09:33:00,6.55,0.01,84,54957,中性盘
09:33:03,6.54,-0.01,58,38015,卖盘
09:33:06,6.53,-0.01,534,349362,卖盘
09:33:09,6.53,0.0,347,226644,卖盘
09:33:12,6.53,0.0,601,392651,卖盘
09:33:15,6.55,0.02,475,310946,买盘
09:33:18,6.57,0.02,205,134479,买盘
09:33:21,6.58,0.01,445,293014,买盘
09:33:24,6.6,0.02,345,227699,买盘
09:33:27,6.61,0.01,176,116164,买盘
09:33:30,6.6,-0.01,171,112929,卖盘
09:33:33,6.61,0.01,186,122771,买盘
09:33:36,6.6,-0.01,127,83816,买盘
09:33:39,6.6,0.0,350,231069,卖盘
09:33:42,6.6,0.0,144,95090,卖盘
09:33:45,6.59,-0.01,311,205209,卖盘
09:33:48,6.59,0.0,131,86391,买盘
09:33:51,6.58,-0.01,38,25029,卖盘
09:33:54,6.58,0.0,38,25052,卖盘
09:33:57,6.58,0.0,239,157392,买盘
09:34:00,6.59,0.01,24,15836,卖盘
09:34:03,6.6,0.01,96,63233,买盘
09:34:06,6.6,0.0,296,195344,买盘
09:34:09,6.61,0.01,131,86464,买盘
09:34:12,6.6,-0.01,156,103088,卖盘
09:34:15,6.61,0.01,803,531061,买盘
09:34:18,6.6,-0.01,124,81972,卖盘
09:34:21,6.62,0.02,429,283391,买盘
09:34:24,6.62,0.0,179,118417,买盘
09:34:27,6.63,0.01,104,68852,买盘
09:34:30,6.63,0.0,249,165054,买盘
09:34:33,6.63,0.0,78,51664,买盘
09:34:36,6.62,-0.01,168,111330,卖盘
09:34:39,6.62,0.0,1828,1209854,买盘
09:34:42,6.64,0.02,296,196319,买盘
09:34:45,6.65,0.01,395,262136,买盘
09:34:48,6.64,-0.01,469,311416,卖盘
09:34:51,6.64,0.0,102,67693,买盘
09:34:54,6.64,0.0,326,216105,买盘
09:34:57,6.63,-0.01,132,87647,卖盘
09:35:00,6.63,0.0,39,25829,买盘
09:35:03,6.63,0.0,6,3974,买盘
09:35:06,6.63,0.0,170,112284,买盘
09:35:09,6.63,0.0,313,207485,买盘
09:35:12,6.62,-0.01,117,77409,买盘
09:35:15,6.6,-0.02,92,60720,买盘
09:35:18,6.59,-0.01,186,122575,卖盘
09:35:21,6.59,0.0,12,7908,买盘
09:35:24,6.6,0.01,116,76558,买盘
09:35:27,6.6,0.0,128,84414,买盘
09:35:30,6.6,0.0,158,104280,卖盘
09:35:33,6.59,-0.01,126,83150,卖盘
09:35:36,6.59,0.0,93,61327,卖盘
09:35:39,6.66,0.07,4046,2685882,买盘
09:35:42,6.65,-0.01,1465,976584,卖盘
09:35:45,6.65,0.0,250,166292,卖盘
09:35:48,6.65,0.0,516,342401,买盘
09:35:51,6.64,-0.01,4,2656,买盘
09:35:54,6.64,0.0,30,19920,买盘
09:35:57,6.63,-0.01,559,370807,卖盘
09:36:00,6.64,0.01,28,18565,买盘
09:36:03,6.64,0.0,1060,704604,买盘
09:36:06,6.63,-0.01,430,285246,卖盘
09:36:09,6.64,0.01,104,69162,买盘
09:36:12,6.66,0.02,1095,731009,中性盘
09:36:15,6.68,0.02,430,287278,买盘
09:36:18,6.68,0.0,393,262743,卖盘
09:36:21,6.68,0.0,84,56111,卖盘
09:36:24,6.68,0.0,198,132243,买盘
09:36:27,6.65,-0.03,652,435881,卖盘
09:36:30,6.68,0.03,635,424124,买盘
09:36:33,6.66,-0.02,86,57273,买盘
09:36:36,6.66,0.0,329,219039,买盘
09:36:39,6.68,0.02,410,273601,买盘
09:36:42,6.65,-0.03,288,191817,卖盘
09:36:45,6.67,0.02,288,191787,买盘
09:36:48,6.67,0.0,222,147887,卖盘
09:36:51,6.65,-0.02,254,168845,卖盘
09:36:54,6.64,-0.01,54,35856,卖盘
09:36:57,6.64,0.0,148,98214,买盘
09:37:00,6.64,0.0,154,102521,买盘
09:37:03,6.63,-0.01,56,37162,卖盘
09:37:06,6.62,-0.01,104,68919,卖盘
09:37:09,6.62,0.0,100,66268,中性盘
09:37:12,6.62,0.0,16,10589,中性盘
09:37:15,6.61,-0.01,73,48256,卖盘
09:37:18,6.62,0.01,173,114383,买盘
09:37:21,6.63,0.01,96,63557,买盘
09:37:24,6.62,-0.01,32,21184,卖盘
