成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,4.34,0.0,59948,26017432,卖盘
09:30:02,4.35,0.01,6199,2694184,买盘
09:30:05,4.31,-0.04,8425,3654801,卖盘
09:30:08,4.3,-0.01,5400,2338054,卖盘
09:30:11,4.29,-0.01,5516,2380953,卖盘
09:30:14,4.33,0.04,1767,762086,买盘
09:30:17,4.29,-0.04,6047,2613710,卖盘
09:30:20,4.31,0.02,6928,2960640,买盘
09:30:23,4.32,0.01,6676,2888225,买盘
09:30:26,4.33,0.01,3084,1335442,买盘
09:30:29,4.34,0.01,3997,1728789,买盘
09:30:32,4.31,-0.03,5300,2291835,卖盘
09:30:35,4.32,0.01,6037,2596929,买盘
09:30:38,4.28,-0.04,2669,1149564,卖盘
09:30:41,4.3,0.02,3053,1310393,买盘
09:30:44,4.26,-0.04,2398,1026648,卖盘
09:30:47,4.25,-0.01,3243,1383407,卖盘
09:30:50,4.26,0.01,7338,3113390,买盘
09:30:53,4.27,0.01,3398,1448102,买盘
09:30:56,4.26,-0.01,2198,936720,卖盘
09:30:59,4.26,0.0,3078,1314683,卖盘
09:31:02,4.26,0.0,3095,1318557,买盘
09:31:05,4.24,-0.02,3228,1364336,卖盘
09:31:08,4.22,-0.02,918,387534,中性盘
09:31:11,4.24,0.02,9536,4056106,买盘
09:31:14,4.28,0.04,4291,1824527,买盘
09:31:17,4.24,-0.04,8271,3505012,卖盘
09:31:20,4.24,0.0,1125,477269,买盘
09:31:23,4.28,0.04,1753,749641,买盘
09:31:26,4.29,0.01,3033,1299929,买盘
09:31:29,4.3,0.01,3348,1439340,买盘
09:31:32,4.31,0.01,1231,529999,买盘
09:31:35,4.31,0.0,1129,486827,买盘
09:31:38,4.32,0.01,3665,1581534,买盘
09:31:41,4.31,-0.01,2632,1135833,卖盘
09:31:44,4.31,0.0,3733,1611703,买盘
09:31:47,4.29,-0.02,1548,666323,卖盘
09:31:50,4.29,0.0,963,413118,买盘
09:31:53,4.26,-0.03,2013,859636,卖盘
09:31:56,4.25,-0.01,1981,843387,卖盘
09:31:59,4.24,-0.01,250,106216,卖盘
09:32:02,4.21,-0.03,2095,885179,卖盘
09:32:05,4.19,-0.02,3527,1487373,卖盘
09:32:08,4.21,0.02,3366,1411889,买盘
09:32:11,4.19,-0.02,2032,851660,卖盘
09:32:14,4.19,0.0,911,381880,卖盘
09:32:17,4.18,-0.01,1907,797674,卖盘
09:32:20,4.19,0.01,2249,939303,买盘
09:32:23,4.18,-0.01,1218,507975,中性盘
09:32:26,4.16,-0.02,1478,616085,卖盘
09:32:29,4.16,0.0,3604,1494760,卖盘
09:32:32,4.15,-0.01,434,179048,中性盘
09:32:35,4.15,0.0,944,390044,卖盘
09:32:38,4.13,-0.02,350,144792,卖盘
09:32:41,4.12,-0.01,1889,779155,卖盘
09:32:44,4.13,0.01,889,367270,卖盘
09:32:47,4.15,0.02,3456,1429382,买盘
09:32:50,4.16,0.01,1117,463202,买盘
09:32:53,4.17,0.01,1681,698235,买盘
09:32:56,4.19,0.02,1183,492776,买盘
09:32:59,4.19,0.0,920,385190,买盘
09:33:02,4.21,0.02,3807,1602059,买盘
09:33:05,4.2,-0.01,2138,899170,卖盘
09:33:08,4.2,0.0,1183,496491,买盘
09:33:11,4.17,-0.03,3906,1629926,卖盘
09:33:14,4.17,0.0,1508,628647,买盘
09:33:17,4.16,-0.01,174,72496,卖盘
09:33:20,4.16,0.0,972,404754,卖盘
09:33:23,4.16,0.0,411,170932,买盘
09:33:26,4.16,0.0,1841,766915,买盘
09:33:29,4.17,0.01,254,105707,买盘
09:33:32,4.17,0.0,670,278969,买盘
09:33:35,4.17,0.0,4406,1843545,买盘
09:33:38,4.18,0.01,908,379136,买盘
09:33:41,4.17,-0.01,1234,515440,卖盘
09:33:44,4.2,0.03,2101,882092,买盘
09:33:47,4.2,0.0,289,121531,卖盘
09:33:50,4.16,-0.04,6338,2657943,卖盘
09:33:53,4.17,0.01,363,152673,卖盘
09:33:56,4.16,-0.01,2404,1000146,卖盘
09:33:59,4.18,0.02,1399,582940,买盘
09:34:02,4.19,0.01,358,149905,买盘
09:34:05,4.19,0.0,252,105551,买盘
09:34:08,4.19,0.0,277,116061,买盘
09:34:11,4.2,0.01,3346,1402256,买盘
09:34:14,4.2,0.0,913,383939,卖盘
09:34:17,4.22,0.02,238,100107,买盘
09:34:20,4.21,-0.01,1340,565330,卖盘
09:34:23,4.21,0.0,1065,448932,卖盘
09:34:26,4.22,0.01,507,213991,买盘
09:34:29,4.22,0.0,430,181810,卖盘
09:34:32,4.23,0.01,1126,476186,买盘
09:34:35,4.23,0.0,133,56318,中性盘
09:34:38,4.24,0.01,231,97919,买盘
09:34:41,4.23,-0.01,770,326151,卖盘
09:34:44,4.24,0.01,1596,675153,买盘
09:34:47,4.24,0.0,609,257967,买盘
09:34:50,4.23,-0.01,1185,502189,买盘
09:34:53,4.22,-0.01,706,298634,卖盘
09:34:56,4.23,0.01,1347,569534,买盘
09:34:59,4.23,0.0,509,215307,卖盘
09:35:02,4.23,0.0,1863,788096,卖盘
09:35:05,4.21,-0.02,1865,785517,卖盘
09:35:08,4.18,-0.03,1716,720192,卖盘
09:35:11,4.18,0.0,526,219962,卖盘
09:35:14,4.18,0.0,392,163974,卖盘
09:35:17,4.17,-0.01,4256,1772149,卖盘
09:35:20,4.18,0.01,955,399166,买盘
09:35:23,4.18,0.0,511,213806,卖盘
09:35:26,4.18,0.0,2125,889747,卖盘
09:35:29,4.2,0.02,3622,1523305,买盘
09:35:32,4.2,0.0,127,53363,卖盘
09:35:35,4.21,0.01,287,120654,买盘
09:35:38,4.21,0.0,5130,2146443,卖盘
09:35:41,4.21,0.0,403,169609,买盘
09:35:44,4.2,-0.01,1198,504242,卖盘
09:35:47,4.2,0.0,985,413618,买盘
09:35:50,4.19,-0.01,545,228557,卖盘
09:35:53,4.18,-0.01,76,31839,卖盘
09:35:56,4.19,0.01,931,390536,买盘
09:35:59,4.19,0.0,715,299573,卖盘
09:36:02,4.21,0.02,5661,2372761,买盘
09:36:05,4.22,0.01,1374,578998,买盘
09:36:08,4.21,-0.01,226,95241,卖盘
09:36:11,4.22,0.01,21,8862,买盘
09:36:14,4.21,-0.01,426,179301,卖盘
09:36:17,4.21,0.0,649,273667,卖盘
09:36:20,4.22,0.01,1693,714449,买盘
09:36:23,4.22,0.0,88,37141,卖盘
09:36:26,4.22,0.0,640,270451,卖盘
09:36:29,4.22,0.0,229,96635,卖盘
09:36:32,4.22,0.0,67,28262,买盘
09:36:35,4.21,-0.01,431,181934,卖盘
09:36:38,4.22,0.01,729,307554,买盘
09:36:41,4.22,0.0,224,94453,买盘
09:36:44,4.23,0.01,3561,1505238,买盘
09:36:47,4.23,0.0,2324,981752,卖盘
09:36:50,4.23,0.0,687,290118,卖盘
09:36:53,4.24,0.01,1075,455317,买盘
09:36:56,4.23,-0.01,206,87157,卖盘
09:36:59,4.23,0.0,361,152557,买盘
09:37:02,4.23,0.0,900,380265,买盘
09:37:05,4.22,-0.01,1336,565100,卖盘
09:37:08,4.24,0.02,76,32218,买盘
09:37:11,4.23,-0.01,226,95668,卖盘
09:37:14,4.23,0.0,268,113479,卖盘
09:37:17,4.25,0.02,2016,856263,买盘
09:37:20,4.25,0.0,742,315533,卖盘
09:37:23,4.26,0.01,1452,617504,买盘
09:37:26,4.26,0.0,591,252059,买盘
09:37:29,4.27,0.01,410,174728,买盘
09:37:32,4.26,-0.01,507,216114,卖盘
09:37:35,4.25,-0.01,1121,478543,卖盘
09:37:38,4.25,0.0,461,196575,卖盘
09:37:41,4.27,0.02,604,257334,买盘
09:37:44,4.27,0.0,841,359085,买盘
09:37:47,4.28,0.01,743,317811,买盘
09:37:50,4.28,0.0,1187,507996,买盘
09:37:53,4.28,0.0,228,97584,卖盘
09:37:56,4.29,0.01,7839,3363786,买盘
09:37:59,4.3,0.01,718,308149,买盘
09:38:02,4.34,0.04,11660,5026338,买盘
09:38:05,4.34,0.0,2721,1180536,买盘
09:38:08,4.33,-0.01,2498,1083888,卖盘
09:38:11,4.36,0.03,5526,2403794,买盘
09:38:14,4.36,0.0,1254,546156,买盘
09:38:17,4.35,-0.01,8508,3722061,卖盘
09:38:20,4.35,0.0,1204,523454,买盘
09:38:23,4.35,0.0,1567,680894,买盘
09:38:26,4.34,-0.01,2068,897849,中性盘
09:38:29,4.33,-0.01,628,271969,买盘
09:38:32,4.31,-0.02,3500,1508717,卖盘
09:38:35,4.3,-0.01,763,329437,卖盘
09:38:38,4.32,0.02,1381,594834,买盘
09:38:41,4.31,-0.01,633,273028,卖盘
09:38:44,4.31,0.0,1197,516614,卖盘
09:38:47,4.32,0.01,1556,671831,买盘
09:38:50,4.31,-0.01,974,420144,卖盘
09:38:53,4.32,0.01,1276,551119,买盘
09:38:56,4.32,0.0,957,413842,卖盘
09:38:59,4.34,0.02,1494,647535,买盘
09:39:02,4.34,0.0,476,206683,卖盘
09:39:05,4.35,0.01,1500,652050,买盘
09:39:08,4.34,-0.01,969,421075,卖盘
09:39:11,4.35,0.01,2444,1062179,买盘
09:39:14,4.34,-0.01,2694,1170774,买盘
09:39:17,4.34,0.0,1072,464723,买盘
09:39:20,4.33,-0.01,2007,867816,卖盘
09:39:23,4.34,0.01,805,349579,买盘
09:39:26,4.33,-0.01,1656,717376,卖盘
09:39:29,4.31,-0.02,726,313257,卖盘
09:39:32,4.3,-0.01,278,119865,卖盘
09:39:35,4.3,0.0,994,427633,卖盘
09:39:38,4.3,0.0,541,232390,买盘
09:39:41,4.3,0.0,1781,765804,买盘
09:39:44,4.3,0.0,1743,750820,卖盘
09:39:47,4.31,0.01,2898,1246504,买盘
09:39:50,4.31,0.0,1307,562341,卖盘
09:39:53,4.31,0.0,1893,814551,买盘
09:39:56,4.32,0.01,959,413415,买盘
09:39:59,4.31,-0.01,988,426637,卖盘
09:40:02,4.31,0.0,1464,631243,卖盘
09:40:05,4.31,0.0,4234,1825972,卖盘
09:40:08,4.31,0.0,309,133323,卖盘
09:40:11,4.31,0.0,418,180186,卖盘
09:40:14,4.32,0.01,441,190123,买盘
09:40:17,4.31,-0.01,2067,890885,卖盘
09:40:20,4.34,0.03,6277,2720910,买盘
09:40:23,4.35,0.01,1941,843017,买盘
09:40:26,4.34,-0.01,1643,712419,卖盘
09:40:29,4.34,0.0,2454,1068326,卖盘
09:40:32,4.34,0.0,269,116790,卖盘
09:40:35,4.33,-0.01,859,371792,卖盘
09:40:38,4.32,-0.01,1062,458763,卖盘
09:40:41,4.32,0.0,117,50538,买盘
09:40:44,4.32,0.0,328,141681,买盘
09:40:47,4.32,0.0,2330,1004605,买盘
09:40:50,4.32,0.0,615,265213,买盘
09:40:53,4.32,0.0,1242,536267,买盘
09:40:56,4.32,0.0,818,353321,买盘
09:40:59,4.32,0.0,446,192672,买盘
09:41:02,4.3,-0.02,818,352724,卖盘
09:41:05,4.3,0.0,99,42646,卖盘
09:41:08,4.29,-0.01,1190,511519,卖盘
09:41:11,4.29,0.0,1072,460204,买盘
09:41:14,4.29,0.0,273,117281,卖盘
09:41:17,4.3,0.01,3055,1314482,买盘
09:41:20,4.32,0.02,884,381577,买盘
09:41:23,4.32,0.0,2852,1233019,中性盘
09:41:26,4.33,0.01,1799,778372,买盘
09:41:29,4.32,-0.01,892,386528,卖盘
09:41:32,4.33,0.01,815,352968,卖盘
09:41:35,4.33,0.0,148,64147,卖盘
09:41:38,4.34,0.01,5522,2402473,买盘
09:41:41,4.34,0.0,485,210764,卖盘
09:41:44,4.35,0.01,683,296305,买盘
09:41:47,4.35,0.0,871,378832,买盘
09:41:50,4.35,0.0,625,272393,卖盘
09:41:53,4.35,0.0,841,366836,卖盘
09:41:56,4.38,0.03,4299,1880862,买盘
09:41:59,4.39,0.01,1304,572060,买盘
09:42:02,4.41,0.02,9492,4170251,买盘
09:42:05,4.41,0.0,1623,715096,买盘
09:42:08,4.37,-0.04,8957,3943300,卖盘
09:42:11,4.36,-0.01,1788,781730,卖盘
09:42:14,4.39,0.03,4705,2067311,买盘
09:42:17,4.37,-0.02,1602,700518,中性盘
09:42:20,4.38,0.01,1032,451359,中性盘
09:42:23,4.36,-0.02,838,366224,卖盘
09:42:26,4.36,0.0,2042,889861,买盘
09:42:29,4.35,-0.01,2493,1084749,卖盘
09:42:32,4.35,0.0,389,169253,买盘
09:42:35,4.34,-0.01,1369,594491,卖盘
09:42:38,4.34,0.0,469,203492,买盘
09:42:41,4.33,-0.01,3841,1663848,卖盘
09:42:44,4.34,0.01,379,164376,买盘
09:42:47,4.34,0.0,80,34720,卖盘
09:42:50,4.34,0.0,637,276489,买盘
09:42:53,4.34,0.0,532,230939,买盘
