成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:01,8.87,0.0,33850,30024950,卖盘
09:30:01,8.75,-0.12,5174,4579952,卖盘
09:30:04,8.83,0.08,4674,4120332,买盘
09:30:07,8.94,0.11,6235,5510806,买盘
09:30:10,8.95,0.01,2476,2218308,买盘
09:30:13,8.9,-0.05,2883,2577123,卖盘
09:30:16,8.94,0.04,2849,2541459,中性盘
09:30:19,8.98,0.04,3327,2971093,买盘
09:30:22,8.99,0.01,2068,1859394,中性盘
09:30:25,9.0,0.01,3377,3045480,买盘
09:30:28,9.07,0.07,1884,1708843,买盘
09:30:31,9.1,0.03,2632,2387838,买盘
09:30:34,9.16,0.06,2866,2611388,买盘
09:30:37,9.19,0.03,1271,1165877,买盘
09:30:40,9.25,0.06,3628,3330298,买盘
09:30:43,9.29,0.04,3211,2976147,买盘
09:30:46,9.3,0.01,10374,9643390,买盘
09:30:49,9.3,0.0,12078,11230095,买盘
09:30:52,9.3,0.0,8402,7813708,买盘
09:30:55,9.3,0.0,15108,14007956,卖盘
09:30:58,9.3,0.0,8035,7472550,卖盘
09:31:01,9.3,0.0,956,889080,卖盘
09:31:04,9.3,0.0,546,507780,卖盘
09:31:07,9.3,0.0,999,929070,卖盘
09:31:10,9.3,0.0,1292,1201560,卖盘
09:31:13,9.3,0.0,515,478950,卖盘
09:31:16,9.3,0.0,1126,1047180,卖盘
09:31:19,9.3,0.0,806,749580,卖盘
09:31:22,9.3,0.0,640,595200,卖盘
09:31:25,9.3,0.0,369,343170,卖盘
09:31:28,9.3,0.0,512,476160,卖盘
09:31:31,9.3,0.0,255,237150,卖盘
09:31:34,9.3,0.0,150,139500,卖盘
09:31:37,9.3,0.0,586,544980,卖盘
09:31:40,9.3,0.0,273,253890,卖盘
09:31:43,9.3,0.0,334,310620,卖盘
09:31:46,9.3,0.0,235,218550,卖盘
09:31:49,9.3,0.0,85,79050,卖盘
09:31:52,9.3,0.0,58,53940,卖盘
09:31:55,9.3,0.0,379,352470,卖盘
09:31:58,9.3,0.0,133,123690,卖盘
09:32:01,9.3,0.0,82,76260,卖盘
09:32:04,9.3,0.0,94,87420,卖盘
09:32:07,9.3,0.0,385,358050,卖盘
09:32:10,9.3,0.0,170,158100,卖盘
09:32:13,9.3,0.0,8,7440,卖盘
09:32:16,9.3,0.0,64,59520,卖盘
09:32:19,9.3,0.0,53,49290,卖盘
09:32:22,9.3,0.0,300,279000,卖盘
09:32:25,9.3,0.0,225,209250,卖盘
09:32:28,9.3,0.0,114,106020,卖盘
09:32:31,9.3,0.0,17,15810,卖盘
09:32:34,9.3,0.0,225,209250,卖盘
09:32:37,9.3,0.0,92,85169,卖盘
09:32:40,9.3,0.0,310,288300,卖盘
09:32:43,9.3,0.0,135,125550,卖盘
09:32:46,9.3,0.0,132,122760,卖盘
09:32:49,9.3,0.0,236,219480,卖盘
09:32:52,9.3,0.0,23,21390,卖盘
09:32:55,9.3,0.0,95,88350,卖盘
09:32:58,9.3,0.0,350,325500,卖盘
09:33:01,9.3,0.0,95,88350,卖盘
09:33:04,9.3,0.0,142,132060,卖盘
09:33:07,9.3,0.0,142,132060,卖盘
09:33:10,9.3,0.0,28,26040,卖盘
09:33:13,9.3,0.0,36,33480,卖盘
09:33:16,9.3,0.0,191,177630,卖盘
09:33:19,9.3,0.0,332,308760,卖盘
09:33:22,9.3,0.0,140,130200,卖盘
09:33:25,9.3,0.0,42,39060,卖盘
09:33:28,9.3,0.0,84,78120,卖盘
09:33:31,9.3,0.0,13,12090,卖盘
09:33:34,9.3,0.0,440,409200,卖盘
09:33:37,9.3,0.0,88,81840,卖盘
09:33:40,9.3,0.0,2,1860,卖盘
09:33:43,9.3,0.0,366,340380,卖盘
09:33:46,9.3,0.0,200,186000,卖盘
09:33:49,9.3,0.0,300,279000,卖盘
09:33:52,9.3,0.0,99,92070,卖盘
09:33:55,9.3,0.0,6,5580,卖盘
09:33:58,9.3,0.0,346,321780,卖盘
09:34:01,9.3,0.0,726,675180,卖盘
09:34:04,9.3,0.0,84,78120,卖盘
09:34:07,9.3,0.0,24,22320,卖盘
09:34:10,9.3,0.0,48,44640,卖盘
09:34:13,9.3,0.0,99,92070,卖盘
09:34:16,9.3,0.0,137,127410,卖盘
09:34:19,9.3,0.0,69,64170,卖盘
09:34:22,9.3,0.0,43,39990,卖盘
09:34:25,9.3,0.0,47,43710,卖盘
09:34:28,9.3,0.0,306,284580,卖盘
09:34:31,9.3,0.0,219,203670,卖盘
09:34:34,9.3,0.0,101,93930,卖盘
09:34:37,9.3,0.0,25,23250,卖盘
09:34:40,9.3,0.0,7,6510,卖盘
09:34:43,9.3,0.0,92,85560,卖盘
09:34:46,9.3,0.0,84,78120,卖盘
09:34:49,9.3,0.0,103,95790,卖盘
09:34:52,9.3,0.0,10,9300,卖盘
09:34:55,9.3,0.0,72,66960,卖盘
09:34:58,9.3,0.0,60,55800,卖盘
09:35:01,9.3,0.0,29,26970,卖盘
09:35:04,9.3,0.0,66,61380,卖盘
09:35:07,9.3,0.0,58,53940,卖盘
09:35:10,9.3,0.0,12,11160,卖盘
09:35:13,9.3,0.0,9,8370,卖盘
09:35:16,9.3,0.0,69,64170,卖盘
09:35:19,9.3,0.0,419,389670,卖盘
09:35:22,9.3,0.0,228,212040,卖盘
09:35:25,9.3,0.0,35,32550,卖盘
09:35:28,9.3,0.0,1,930,卖盘
09:35:31,9.3,0.0,2,1860,卖盘
09:35:34,9.3,0.0,192,178560,卖盘
09:35:37,9.3,0.0,52,48360,卖盘
09:35:40,9.3,0.0,40,37200,卖盘
09:35:43,9.3,0.0,41,38130,卖盘
09:35:46,9.3,0.0,300,279000,卖盘
09:35:49,9.3,0.0,10,9300,卖盘
09:35:52,9.3,0.0,1,930,卖盘
09:35:55,9.3,0.0,103,95790,卖盘
09:36:01,9.3,0.0,279,259470,卖盘
09:36:04,9.3,0.0,5,4650,卖盘
09:36:07,9.3,0.0,13,12090,卖盘
09:36:10,9.3,0.0,177,164610,卖盘
09:36:16,9.3,0.0,8,7440,卖盘
09:36:19,9.3,0.0,124,115320,卖盘
09:36:22,9.3,0.0,42,39060,卖盘
09:36:25,9.3,0.0,7,6510,卖盘
09:36:28,9.3,0.0,10,9300,卖盘
09:36:31,9.3,0.0,10,9300,卖盘
09:36:34,9.3,0.0,10,9300,卖盘
