成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:00,15.96,0.0,198,316008,卖盘
09:30:00,15.97,0.01,4,6388,买盘
09:30:04,15.97,0.0,86,137292,买盘
09:30:06,16.08,0.11,268,429877,买盘
09:30:09,16.08,0.0,13,20904,卖盘
09:30:12,16.1,0.02,136,218792,买盘
09:30:15,16.11,0.01,149,239735,买盘
09:30:18,16.12,0.01,163,262536,买盘
09:30:21,16.13,0.01,123,198756,买盘
09:30:24,16.14,0.01,103,166130,买盘
09:30:27,16.15,0.01,33,53270,买盘
09:30:30,16.15,0.0,115,185716,买盘
09:30:33,16.17,0.02,67,108234,买盘
09:30:36,16.17,0.0,67,108339,买盘
09:30:39,16.17,0.0,160,258732,卖盘
09:30:42,16.2,0.03,182,294633,买盘
09:30:45,16.27,0.07,288,467646,买盘
09:30:48,16.29,0.02,116,188796,中性盘
09:30:51,16.31,0.02,125,203700,买盘
09:30:54,16.38,0.07,174,284574,买盘
09:30:57,16.37,-0.01,17,27756,中性盘
09:31:00,16.32,-0.05,539,884987,卖盘
09:31:03,16.4,0.08,69,112801,买盘
09:31:06,16.4,0.0,247,405902,卖盘
09:31:09,16.46,0.06,320,527130,中性盘
09:31:12,16.45,-0.01,219,360576,卖盘
09:31:15,16.45,0.0,87,143165,买盘
09:31:18,16.43,-0.02,148,243434,卖盘
09:31:21,16.48,0.05,149,245269,买盘
09:31:24,16.49,0.01,250,412079,买盘
09:31:27,16.5,0.01,317,523026,买盘
09:31:30,16.53,0.03,440,726161,买盘
09:31:33,16.55,0.02,177,292701,买盘
09:31:36,16.58,0.03,275,455046,买盘
09:31:39,16.58,0.0,65,107558,买盘
09:31:42,16.56,-0.02,57,94345,中性盘
09:31:45,16.56,0.0,133,220200,卖盘
09:31:48,16.55,-0.01,299,495296,卖盘
09:31:51,16.54,-0.01,763,1266275,卖盘
09:31:54,16.68,0.14,473,783725,买盘
09:31:57,16.7,0.02,704,1166943,买盘
09:32:00,16.61,-0.09,511,852013,中性盘
09:32:03,16.66,0.05,96,159711,买盘
09:32:06,16.6,-0.06,669,1113166,卖盘
09:32:09,16.65,0.05,173,287996,买盘
09:32:12,16.61,-0.04,772,1285039,卖盘
09:32:15,16.71,0.1,936,1561410,买盘
09:32:18,16.9,0.19,822,1380611,买盘
09:32:21,16.78,-0.12,539,906501,卖盘
09:32:24,16.77,-0.01,577,970935,卖盘
09:32:27,16.81,0.04,349,586215,买盘
09:32:30,16.8,-0.01,134,225295,买盘
09:32:33,16.76,-0.04,479,804242,卖盘
09:32:36,16.81,0.05,388,652336,买盘
09:32:39,16.75,-0.06,90,150981,卖盘
09:32:42,16.75,0.0,85,142546,卖盘
09:32:45,16.73,-0.02,204,341494,卖盘
09:32:48,16.67,-0.06,98,163782,卖盘
09:32:51,16.71,0.04,240,401589,买盘
09:32:54,16.7,-0.01,113,188689,买盘
09:32:57,16.73,0.03,99,165340,买盘
09:33:00,16.71,-0.02,168,280464,中性盘
09:33:03,16.72,0.01,146,243769,中性盘
09:33:06,16.67,-0.05,181,302046,卖盘
09:33:09,16.68,0.01,239,399348,卖盘
09:33:12,16.7,0.02,55,91893,中性盘
09:33:15,16.68,-0.02,152,253799,卖盘
09:33:18,16.67,-0.01,33,55024,卖盘
09:33:21,16.67,0.0,54,90041,卖盘
09:33:24,16.68,0.01,62,103363,买盘
09:33:27,16.67,-0.01,367,611793,卖盘
09:33:30,16.67,0.0,163,271721,买盘
09:33:33,16.67,0.0,194,323322,买盘
09:33:36,16.76,0.09,1697,2836138,买盘
09:33:39,16.79,0.03,358,601066,买盘
09:33:42,16.85,0.06,267,449019,买盘
09:33:45,16.86,0.01,81,136503,买盘
09:33:48,16.86,0.0,168,283171,买盘
09:33:51,16.87,0.01,157,264916,买盘
09:33:54,16.89,0.02,139,234584,买盘
09:33:57,16.89,0.0,192,324383,买盘
09:34:00,16.9,0.01,293,495125,买盘
09:34:03,16.93,0.03,261,441195,买盘
09:34:06,16.91,-0.02,500,845952,卖盘
09:34:09,16.9,-0.01,159,268980,卖盘
09:34:12,16.93,0.03,176,298219,中性盘
09:34:15,16.9,-0.03,563,951324,卖盘
09:34:18,16.93,0.03,552,934631,买盘
09:34:21,16.93,0.0,200,338609,买盘
09:34:24,16.94,0.01,303,512938,买盘
09:34:27,16.93,-0.01,129,217706,中性盘
09:34:30,16.94,0.01,411,695277,买盘
09:34:33,16.9,-0.04,120,202929,中性盘
09:34:36,16.93,0.03,127,214886,买盘
09:34:39,16.93,0.0,292,494741,卖盘
09:34:42,16.94,0.01,398,673913,买盘
09:34:45,16.93,-0.01,734,1242701,卖盘
09:34:48,16.97,0.04,1371,2322896,买盘
09:34:51,17.0,0.03,1225,2080545,买盘
09:34:54,17.08,0.08,1307,2223675,买盘
09:34:57,17.18,0.1,186,318259,买盘
09:35:00,17.1,-0.08,645,1111068,卖盘
09:35:03,17.18,0.08,525,902191,买盘
09:35:06,17.12,-0.06,423,725070,卖盘
09:35:09,17.14,0.02,251,430371,中性盘
09:35:12,17.11,-0.03,272,464857,卖盘
09:35:15,17.13,0.02,547,936546,中性盘
09:35:18,17.17,0.04,355,608320,买盘
09:35:21,17.19,0.02,558,958953,买盘
09:35:24,17.21,0.02,339,581553,买盘
09:35:27,17.21,0.0,106,182265,买盘
09:35:30,17.5,0.29,7625,13297865,买盘
09:35:33,17.5,0.0,847,1482250,卖盘
09:35:36,17.5,0.0,1040,1820000,卖盘
09:35:39,17.5,0.0,296,518000,卖盘
09:35:42,17.5,0.0,467,816375,卖盘
09:35:45,17.5,0.0,287,502250,卖盘
09:35:48,17.5,0.0,752,1316000,卖盘
09:35:51,17.5,0.0,750,1313025,卖盘
09:35:54,17.5,0.0,251,439250,卖盘
09:35:57,17.5,0.0,264,462000,卖盘
09:36:00,17.5,0.0,148,259000,卖盘
09:36:03,17.5,0.0,118,206500,卖盘
09:36:06,17.5,0.0,338,591500,卖盘
09:36:09,17.5,0.0,83,145250,卖盘
09:36:12,17.5,0.0,207,362250,卖盘
09:36:15,17.5,0.0,218,381500,卖盘
09:36:18,17.5,0.0,213,372750,卖盘
09:36:21,17.5,0.0,286,500500,卖盘
09:36:24,17.5,0.0,142,248500,卖盘
09:36:27,17.5,0.0,102,178500,卖盘
09:36:30,17.5,0.0,35,61250,卖盘
09:36:33,17.5,0.0,62,108500,卖盘
09:36:37,17.5,0.0,197,344750,卖盘
09:36:39,17.5,0.0,41,71750,卖盘
09:36:42,17.5,0.0,69,120750,卖盘
09:36:45,17.5,0.0,48,84000,卖盘
09:36:48,17.5,0.0,17,29750,卖盘
09:36:51,17.5,0.0,52,91000,卖盘
09:36:54,17.5,0.0,39,68250,卖盘
09:36:57,17.5,0.0,89,155750,卖盘
09:37:00,17.5,0.0,109,190750,卖盘
09:37:03,17.5,0.0,372,651000,卖盘
09:37:06,17.5,0.0,140,245000,卖盘
09:37:09,17.5,0.0,88,154000,卖盘
09:37:12,17.5,0.0,56,98000,卖盘
09:37:15,17.5,0.0,35,61250,卖盘
09:37:18,17.5,0.0,76,133000,卖盘
09:37:21,17.5,0.0,78,136500,卖盘
09:37:24,17.5,0.0,26,45500,卖盘
09:37:27,17.5,0.0,44,77000,卖盘
09:37:30,17.5,0.0,16,28000,卖盘
09:37:33,17.5,0.0,41,71750,卖盘
09:37:36,17.5,0.0,45,78400,卖盘
09:37:39,17.5,0.0,115,201250,卖盘
09:37:42,17.5,0.0,106,185500,卖盘
09:37:45,17.5,0.0,10,17500,卖盘
09:37:48,17.5,0.0,459,803250,卖盘
09:37:51,17.5,0.0,8,14000,卖盘
09:37:54,17.5,0.0,7,12250,卖盘
09:37:57,17.5,0.0,36,63000,卖盘
09:38:00,17.5,0.0,61,106750,卖盘
09:38:03,17.5,0.0,97,169750,卖盘
09:38:06,17.5,0.0,31,54250,卖盘
09:38:09,17.5,0.0,24,42000,卖盘
09:38:12,17.5,0.0,59,103250,卖盘
09:38:15,17.5,0.0,27,47250,卖盘
09:38:18,17.5,0.0,15,26250,卖盘
09:38:21,17.5,0.0,41,71750,卖盘
09:38:24,17.5,0.0,75,131250,卖盘
09:38:30,17.5,0.0,117,204750,卖盘
09:38:33,17.5,0.0,47,82250,卖盘
09:38:36,17.5,0.0,15,26250,卖盘
09:38:39,17.5,0.0,75,131250,卖盘
09:38:42,17.5,0.0,173,302750,卖盘
09:38:45,17.5,0.0,230,402500,卖盘
09:38:48,17.5,0.0,28,49000,卖盘
09:38:51,17.5,0.0,93,162750,卖盘
09:38:54,17.5,0.0,14,24500,卖盘
09:38:57,17.5,0.0,33,57750,卖盘
09:39:00,17.5,0.0,28,49000,卖盘
09:39:03,17.5,0.0,168,294000,卖盘
09:39:06,17.5,0.0,6,10500,卖盘
09:39:09,17.5,0.0,15,26250,卖盘
09:39:12,17.5,0.0,51,89250,卖盘
09:39:15,17.5,0.0,10,17500,卖盘
09:39:18,17.5,0.0,35,61250,卖盘
09:39:21,17.5,0.0,18,31500,卖盘
09:39:24,17.5,0.0,40,70000,卖盘
09:39:30,17.5,0.0,7,12250,卖盘
09:39:33,17.5,0.0,23,40250,卖盘
09:39:36,17.5,0.0,53,93275,卖盘
09:39:39,17.5,0.0,10,17500,卖盘
09:39:42,17.5,0.0,114,199500,卖盘
09:39:45,17.5,0.0,3,5250,卖盘
09:39:48,17.5,0.0,38,66500,卖盘
09:39:51,17.5,0.0,12,21000,卖盘
09:39:54,17.5,0.0,26,45500,卖盘
09:39:57,17.5,0.0,170,297500,卖盘
09:40:00,17.5,0.0,66,115500,卖盘
09:40:03,17.5,0.0,12,21000,卖盘
09:40:06,17.5,0.0,4,7000,卖盘
09:40:09,17.5,0.0,108,189000,卖盘
09:40:12,17.5,0.0,34,60025,卖盘
09:40:15,17.5,0.0,21,36750,卖盘
09:40:18,17.5,0.0,246,430500,卖盘
09:40:21,17.5,0.0,33,57750,卖盘
09:40:24,17.5,0.0,6,10500,卖盘
09:40:27,17.5,0.0,74,129500,卖盘
09:40:33,17.5,0.0,32,56000,卖盘
09:40:36,17.5,0.0,16,28000,卖盘
09:40:39,17.5,0.0,8,14000,卖盘
09:40:42,17.5,0.0,5,8750,卖盘
09:40:45,17.5,0.0,11,19250,卖盘
09:40:48,17.5,0.0,40,70000,卖盘
09:40:51,17.5,0.0,132,231000,卖盘
09:40:57,17.5,0.0,123,215250,卖盘
09:41:00,17.5,0.0,3,5250,卖盘
09:41:03,17.5,0.0,39,68250,卖盘
09:41:06,17.5,0.0,5,8750,卖盘
09:41:09,17.5,0.0,27,47250,卖盘
09:41:12,17.5,0.0,3,5250,卖盘
09:41:15,17.5,0.0,24,42000,卖盘
09:41:18,17.5,0.0,34,59500,卖盘
09:41:21,17.5,0.0,4,7000,卖盘
09:41:24,17.5,0.0,24,42000,卖盘
09:41:27,17.5,0.0,11,19250,卖盘
09:41:30,17.5,0.0,23,40250,卖盘
09:41:33,17.5,0.0,25,43750,卖盘
09:41:36,17.5,0.0,9,15750,卖盘
09:41:39,17.5,0.0,3,5250,卖盘
09:41:42,17.5,0.0,2,3500,卖盘
09:41:45,17.5,0.0,150,262500,卖盘
09:41:48,17.5,0.0,23,40250,卖盘
09:41:51,17.5,0.0,27,47250,卖盘
09:41:54,17.5,0.0,31,54250,卖盘
09:41:57,17.5,0.0,6,10500,卖盘
09:42:00,17.5,0.0,7,12250,卖盘
09:42:03,17.5,0.0,22,38500,卖盘
09:42:06,17.5,0.0,47,82250,卖盘
09:42:09,17.5,0.0,116,203000,卖盘
09:42:12,17.5,0.0,7,12250,卖盘
