成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,22.09,0.0,6130,13541170,卖盘
09:30:02,22.09,0.0,132,291588,卖盘
09:30:05,22.09,0.0,602,1329818,卖盘
09:30:08,22.09,0.0,965,2131685,卖盘
09:30:11,22.09,0.0,330,728970,卖盘
09:30:14,22.09,0.0,608,1343072,卖盘
09:30:17,22.09,0.0,390,861510,卖盘
09:30:20,22.09,0.0,361,797449,卖盘
09:30:23,22.09,0.0,361,797449,卖盘
09:30:26,22.09,0.0,279,616311,卖盘
09:30:29,22.09,0.0,408,901272,卖盘
09:30:32,22.09,0.0,494,1091246,卖盘
09:30:35,22.09,0.0,108,238572,卖盘
09:30:38,22.09,0.0,238,525742,卖盘
09:30:41,22.09,0.0,230,508070,卖盘
09:30:44,22.09,0.0,232,512488,卖盘
09:30:47,22.09,0.0,92,203228,卖盘
09:30:50,22.09,0.0,20,44180,卖盘
09:30:53,22.09,0.0,13,28717,卖盘
09:30:56,22.09,0.0,63,139167,卖盘
09:30:59,22.09,0.0,69,152421,卖盘
09:31:02,22.09,0.0,29,64061,卖盘
09:31:05,22.09,0.0,33,72897,卖盘
09:31:08,22.09,0.0,16,35344,卖盘
09:31:11,22.09,0.0,41,90569,卖盘
09:31:14,22.09,0.0,74,163466,卖盘
09:31:17,22.09,0.0,30,66270,卖盘
09:31:20,22.09,0.0,47,103823,卖盘
09:31:23,22.09,0.0,48,106032,卖盘
09:31:26,22.09,0.0,37,81733,卖盘
09:31:29,22.09,0.0,27,59643,卖盘
09:31:32,22.09,0.0,14,30926,卖盘
09:31:35,22.09,0.0,227,501443,卖盘
09:31:38,22.09,0.0,56,123704,卖盘
09:31:41,22.09,0.0,28,61852,卖盘
09:31:44,22.09,0.0,4,8836,卖盘
09:31:47,22.09,0.0,363,801867,卖盘
09:31:50,22.09,0.0,42,92778,卖盘
09:31:53,22.09,0.0,21,46389,卖盘
09:31:56,22.09,0.0,67,148003,卖盘
09:31:59,22.09,0.0,23,50807,卖盘
09:32:02,22.09,0.0,57,125913,卖盘
09:32:05,22.09,0.0,12,26508,卖盘
09:32:08,22.09,0.0,11,24299,卖盘
09:32:14,22.09,0.0,39,86151,卖盘
09:32:17,22.09,0.0,40,88360,卖盘
09:32:20,22.09,0.0,8,17672,卖盘
09:32:23,22.09,0.0,2,4418,卖盘
09:32:26,22.09,0.0,21,46389,卖盘
09:32:29,22.09,0.0,4,8836,卖盘
09:32:32,22.09,0.0,2,4418,卖盘
09:32:35,22.09,0.0,60,132540,卖盘
09:32:38,22.09,0.0,57,125913,卖盘
09:32:41,22.09,0.0,3,6627,卖盘
09:32:47,22.09,0.0,22,48598,卖盘
09:32:50,22.09,0.0,10,22090,卖盘
09:32:53,22.09,0.0,47,103823,卖盘
09:32:59,22.09,0.0,1,2209,卖盘
09:33:02,22.09,0.0,5,11045,卖盘
09:33:05,22.09,0.0,16,35344,卖盘
09:33:08,22.09,0.0,6,13254,卖盘
09:33:11,22.09,0.0,61,134749,卖盘
09:33:14,22.09,0.0,10,22090,卖盘
09:33:17,22.09,0.0,156,344604,卖盘
09:33:20,22.09,0.0,3,6627,卖盘
09:33:23,22.09,0.0,17,37553,卖盘
09:33:26,22.09,0.0,1,2209,卖盘
09:33:29,22.09,0.0,8,17672,卖盘
09:33:32,22.09,0.0,1,2209,卖盘
09:33:35,22.09,0.0,186,410874,卖盘
09:33:38,22.09,0.0,57,125913,卖盘
09:33:41,22.09,0.0,13,28717,卖盘
09:33:44,22.09,0.0,15,33135,卖盘
09:33:47,22.09,0.0,62,136958,卖盘
09:33:50,22.09,0.0,103,227527,卖盘
09:33:56,22.09,0.0,9,19881,卖盘
09:33:59,22.09,0.0,11,24299,卖盘
09:34:02,22.09,0.0,2,4418,卖盘
09:34:05,22.09,0.0,32,70688,卖盘
09:34:08,22.09,0.0,33,72897,卖盘
09:34:11,22.09,0.0,63,139167,卖盘
09:34:14,22.09,0.0,52,114868,卖盘
09:34:17,22.09,0.0,2,4418,卖盘
09:34:20,22.09,0.0,6,13254,卖盘
09:34:23,22.09,0.0,100,220900,卖盘
09:34:26,22.09,0.0,34,75106,卖盘
09:34:29,22.09,0.0,10,22090,卖盘
09:34:32,22.09,0.0,5,11045,卖盘
09:34:35,22.09,0.0,8,17672,卖盘
09:34:38,22.09,0.0,7,15463,卖盘
09:34:44,22.09,0.0,6,13254,卖盘
09:34:47,22.09,0.0,28,61852,卖盘
09:34:50,22.09,0.0,54,119286,卖盘
09:34:53,22.09,0.0,3,6627,卖盘
09:34:56,22.09,0.0,42,92778,卖盘
09:35:02,22.09,0.0,5,11045,卖盘
09:35:05,22.09,0.0,12,26508,卖盘
09:35:08,22.09,0.0,35,77315,卖盘
09:35:11,22.09,0.0,21,46389,卖盘
09:35:14,22.09,0.0,17,37553,卖盘
09:35:17,22.09,0.0,10,22090,卖盘
09:35:20,22.09,0.0,1,2209,卖盘
09:35:23,22.09,0.0,17,37553,卖盘
09:35:29,22.09,0.0,64,141376,卖盘
09:35:32,22.09,0.0,8,17672,卖盘
09:35:35,22.09,0.0,41,90569,卖盘
09:35:38,22.09,0.0,16,35344,卖盘
09:35:41,22.09,0.0,87,192183,卖盘
09:35:47,22.09,0.0,20,44180,卖盘
09:35:53,22.09,0.0,4,8836,卖盘
09:35:56,22.09,0.0,30,66270,卖盘
09:35:59,22.09,0.0,1,2209,卖盘
09:36:02,22.09,0.0,34,75106,卖盘
09:36:05,22.09,0.0,7,15463,卖盘
09:36:08,22.09,0.0,25,55225,卖盘
09:36:11,22.09,0.0,2,4418,卖盘
09:36:17,22.09,0.0,99,218691,卖盘
09:36:20,22.09,0.0,1,2209,卖盘
09:36:23,22.09,0.0,28,61852,卖盘
09:36:26,22.09,0.0,10,22090,卖盘
09:36:29,22.09,0.0,56,123704,卖盘
09:36:32,22.09,0.0,2,4418,卖盘
09:36:35,22.09,0.0,25,55225,卖盘
09:36:44,22.09,0.0,50,110450,卖盘
09:36:50,22.09,0.0,1,2209,卖盘
09:36:53,22.09,0.0,11,24299,卖盘
09:36:59,22.09,0.0,1,2209,卖盘
09:37:02,22.09,0.0,18,39762,卖盘
09:37:05,22.09,0.0,20,44180,卖盘
09:37:08,22.09,0.0,5,11045,卖盘
09:37:11,22.09,0.0,36,79524,卖盘
09:37:14,22.09,0.0,52,114868,卖盘
09:37:20,22.09,0.0,13,28717,卖盘
09:37:23,22.09,0.0,8,17672,卖盘
09:37:26,22.09,0.0,19,41971,卖盘
09:37:29,22.09,0.0,41,90569,卖盘
09:37:32,22.09,0.0,14,30926,卖盘
09:37:38,22.09,0.0,10,22090,卖盘
09:37:41,22.09,0.0,3,6627,卖盘
09:37:44,22.09,0.0,15,33135,卖盘
09:37:47,22.09,0.0,15,33135,卖盘
09:37:50,22.09,0.0,1,2209,卖盘
09:37:53,22.09,0.0,10,22090,卖盘
09:37:56,22.09,0.0,5,11045,卖盘
09:37:59,22.09,0.0,1,2209,卖盘
09:38:02,22.09,0.0,2,4418,卖盘
09:38:05,22.09,0.0,5,11045,卖盘
09:38:14,22.09,0.0,1,2209,卖盘
09:38:17,22.09,0.0,1,2209,卖盘
09:38:20,22.09,0.0,2,4418,卖盘
09:38:26,22.09,0.0,11,24299,卖盘
09:38:29,22.09,0.0,4,8836,卖盘
09:38:32,22.09,0.0,1,2209,卖盘
09:38:35,22.09,0.0,36,79524,卖盘
09:38:38,22.09,0.0,1,2209,卖盘
09:38:41,22.09,0.0,2,4418,卖盘
09:38:53,22.09,0.0,10,22090,卖盘
09:38:56,22.09,0.0,32,70688,卖盘
