成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,12.5,-0.03,1508,1884900,卖盘
09:30:02,12.24,-0.26,125,156414,卖盘
09:30:05,12.02,-0.22,157,188753,中性盘
09:30:08,12.13,0.11,226,273339,中性盘
09:30:11,12.14,0.01,82,99818,中性盘
09:30:14,12.04,-0.1,336,406572,卖盘
09:30:17,12.13,0.09,207,249377,中性盘
09:30:20,12.01,-0.12,303,366202,卖盘
09:30:23,12.19,0.18,251,303641,买盘
09:30:26,12.02,-0.17,318,383105,卖盘
09:30:29,12.02,0.0,262,315261,卖盘
09:30:32,12.02,0.0,475,571083,买盘
09:30:35,12.01,-0.01,652,783184,买盘
09:30:38,12.0,-0.01,501,601521,卖盘
09:30:41,12.05,0.05,154,185057,买盘
09:30:44,12.1,0.05,334,400711,买盘
09:30:47,12.04,-0.06,25,29702,中性盘
09:30:50,12.02,-0.02,228,273737,卖盘
09:30:53,12.1,0.08,76,91180,买盘
09:30:56,12.09,-0.01,70,84600,卖盘
09:30:59,12.1,0.01,375,452849,买盘
09:31:02,12.09,-0.01,158,191395,中性盘
09:31:05,12.03,-0.06,454,549035,卖盘
09:31:08,12.04,0.01,160,192557,买盘
09:31:11,12.1,0.06,91,109559,买盘
09:31:14,12.12,0.02,109,132519,买盘
09:31:17,12.12,0.0,25,30275,买盘
09:31:20,12.12,0.0,78,95006,买盘
09:31:23,12.19,0.07,67,80977,买盘
09:31:26,12.3,0.11,371,452898,买盘
09:31:29,12.3,0.0,41,49922,买盘
09:31:32,12.21,-0.09,154,187388,中性盘
09:31:35,12.3,0.09,302,370865,买盘
09:31:38,12.3,0.0,123,151189,买盘
09:31:41,12.3,0.0,499,613085,买盘
09:31:44,12.33,0.03,149,183228,买盘
09:31:47,12.3,-0.03,312,382798,买盘
09:31:50,12.4,0.1,648,799778,买盘
09:31:53,12.34,-0.06,624,771834,卖盘
09:31:56,12.43,0.09,199,246374,买盘
09:31:59,12.45,0.02,129,160041,买盘
09:32:02,12.49,0.04,243,302460,买盘
09:32:05,12.49,0.0,596,743339,买盘
09:32:08,12.49,0.0,620,773156,买盘
09:32:11,12.54,0.05,560,700618,买盘
09:32:14,12.75,0.21,974,1225166,买盘
09:32:17,12.8,0.05,55,70170,买盘
09:32:20,12.8,0.0,107,137195,买盘
09:32:23,12.83,0.03,670,859071,买盘
09:32:26,12.92,0.09,125,161414,买盘
09:32:29,12.93,0.01,268,345289,买盘
09:32:32,12.98,0.05,152,196625,买盘
09:32:35,12.95,-0.03,161,208590,中性盘
09:32:38,12.96,0.01,355,460123,买盘
09:32:41,13.0,0.04,377,489410,买盘
09:32:44,13.0,0.0,421,547754,买盘
09:32:47,13.12,0.12,480,628266,买盘
09:32:50,13.15,0.03,105,137392,买盘
09:32:53,13.07,-0.08,122,159743,卖盘
09:32:56,13.16,0.09,419,549698,买盘
09:32:59,13.15,-0.01,428,561758,卖盘
09:33:02,13.08,-0.07,226,297057,卖盘
09:33:05,13.15,0.07,688,901472,中性盘
09:33:08,13.13,-0.02,287,377048,买盘
09:33:11,13.09,-0.04,4327,5719712,中性盘
09:33:14,13.24,0.15,1850,2449056,买盘
09:33:17,13.24,0.0,454,600884,卖盘
09:33:20,13.24,0.0,893,1182464,卖盘
09:33:23,13.24,0.0,207,274293,卖盘
09:33:26,13.24,0.0,45,59580,卖盘
09:33:29,13.24,0.0,162,213892,卖盘
09:33:32,13.24,0.0,112,148288,卖盘
09:33:35,13.24,0.0,9,11916,卖盘
09:33:38,13.24,0.0,416,550784,卖盘
