成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:03,8.37,0.0,18359,15366650,卖盘
09:30:03,8.37,0.0,576,482112,卖盘
09:30:06,8.37,0.0,1535,1284628,卖盘
09:30:09,8.37,0.0,826,691362,卖盘
09:30:12,8.37,0.0,854,714631,卖盘
09:30:15,8.37,0.0,1468,1228716,卖盘
09:30:18,8.37,0.0,655,548569,卖盘
09:30:21,8.37,0.0,602,503874,卖盘
09:30:24,8.37,0.0,542,453654,卖盘
09:30:27,8.37,0.0,800,669600,卖盘
09:30:30,8.37,0.0,349,292113,卖盘
09:30:33,8.37,0.0,59,49383,卖盘
09:30:36,8.37,0.0,93,77841,卖盘
09:30:39,8.37,0.0,161,134757,卖盘
09:30:42,8.37,0.0,169,141621,卖盘
09:30:45,8.37,0.0,323,270351,卖盘
09:30:48,8.37,0.0,240,200880,卖盘
09:30:51,8.37,0.0,21,17577,卖盘
09:30:54,8.37,0.0,85,71145,卖盘
09:30:57,8.37,0.0,30,25110,卖盘
09:31:00,8.37,0.0,30,25110,卖盘
09:31:03,8.37,0.0,78,65286,卖盘
09:31:06,8.37,0.0,78,65453,卖盘
09:31:09,8.37,0.0,277,231849,卖盘
09:31:12,8.37,0.0,80,66960,卖盘
09:31:15,8.37,0.0,193,161541,卖盘
09:31:18,8.37,0.0,221,184977,卖盘
09:31:21,8.37,0.0,93,77841,卖盘
09:31:24,8.37,0.0,5,4185,卖盘
09:31:30,8.37,0.0,7,5859,卖盘
09:31:33,8.37,0.0,152,127224,卖盘
09:31:36,8.37,0.0,150,125550,卖盘
09:31:39,8.37,0.0,70,58423,卖盘
09:31:42,8.37,0.0,77,64449,卖盘
09:31:45,8.37,0.0,20,16740,卖盘
09:31:48,8.37,0.0,101,84537,卖盘
09:31:57,8.37,0.0,14,11718,卖盘
09:32:03,8.37,0.0,6,5022,卖盘
09:32:06,8.37,0.0,6,5022,卖盘
09:32:09,8.37,0.0,58,48546,卖盘
09:32:12,8.37,0.0,53,44361,卖盘
09:32:15,8.37,0.0,11,9207,卖盘
09:32:18,8.37,0.0,32,26784,卖盘
09:32:21,8.37,0.0,24,20088,卖盘
09:32:24,8.37,0.0,12,10044,卖盘
09:32:30,8.37,0.0,1,837,卖盘
09:32:33,8.37,0.0,3,2511,卖盘
09:32:36,8.37,0.0,15,12555,卖盘
09:32:39,8.37,0.0,110,92070,卖盘
09:32:42,8.37,0.0,33,27621,卖盘
09:32:45,8.37,0.0,30,25110,卖盘
09:32:48,8.37,0.0,81,67462,卖盘
09:32:51,8.37,0.0,20,16740,卖盘
09:32:54,8.37,0.0,10,8370,卖盘
09:32:57,8.37,0.0,58,48546,卖盘
09:33:03,8.37,0.0,160,133920,卖盘
09:33:06,8.37,0.0,205,171585,卖盘
09:33:09,8.37,0.0,1,837,卖盘
09:33:12,8.37,0.0,6,5022,卖盘
09:33:15,8.37,0.0,4,3348,卖盘
09:33:18,8.37,0.0,1,837,卖盘
09:33:21,8.37,0.0,58,48546,卖盘
09:33:24,8.37,0.0,153,128061,卖盘
09:33:27,8.37,0.0,246,205902,卖盘
09:33:30,8.37,0.0,72,60264,卖盘
09:33:36,8.37,0.0,26,21762,卖盘
09:33:39,8.37,0.0,55,46035,卖盘
09:33:42,8.37,0.0,4,3348,卖盘
09:33:45,8.37,0.0,10,8370,卖盘
09:33:48,8.37,0.0,3,2511,卖盘
09:33:51,8.37,0.0,12,10044,卖盘
09:33:54,8.37,0.0,15,12555,卖盘
09:33:57,8.37,0.0,13,10881,卖盘
09:34:06,8.37,0.0,62,51894,卖盘
09:34:09,8.37,0.0,50,41850,卖盘
09:34:12,8.37,0.0,10,8370,卖盘
09:34:15,8.37,0.0,69,57753,卖盘
09:34:18,8.37,0.0,38,31806,卖盘
09:34:30,8.37,0.0,39,32643,卖盘
09:34:33,8.37,0.0,115,96255,卖盘
09:34:39,8.37,0.0,14,11718,卖盘
09:34:48,8.37,0.0,5,4185,卖盘
09:34:57,8.37,0.0,10,8370,卖盘
09:35:03,8.37,0.0,5,4185,卖盘
09:35:09,8.37,0.0,128,107136,卖盘
09:35:18,8.37,0.0,29,24273,卖盘
09:35:27,8.37,0.0,33,27621,卖盘
09:35:30,8.37,0.0,10,8370,卖盘
09:35:36,8.37,0.0,20,16740,卖盘
09:35:39,8.37,0.0,12,10044,卖盘
09:35:42,8.37,0.0,3,2511,卖盘
09:35:45,8.37,0.0,3,2511,卖盘
09:35:51,8.37,0.0,70,58590,卖盘
09:35:54,8.37,0.0,6,5022,卖盘
09:35:57,8.37,0.0,19,15903,卖盘
09:36:09,8.37,0.0,62,51894,卖盘
09:36:15,8.37,0.0,5,4185,卖盘
09:36:21,8.37,0.0,40,33480,卖盘
09:36:27,8.37,0.0,13,10881,卖盘
09:36:30,8.37,0.0,50,41850,卖盘
09:36:33,8.37,0.0,20,16740,卖盘
09:36:36,8.37,0.0,58,48546,卖盘
09:36:39,8.37,0.0,6,5022,卖盘
09:36:42,8.37,0.0,30,25110,卖盘
09:36:48,8.37,0.0,1602,1340874,卖盘
09:37:03,8.37,0.0,42,35154,卖盘
09:37:06,8.37,0.0,3,2511,卖盘
09:37:12,8.37,0.0,2,1674,卖盘
09:37:15,8.37,0.0,21,17577,卖盘
09:37:18,8.37,0.0,1,837,卖盘
09:37:24,8.37,0.0,13,10881,卖盘
09:37:27,8.37,0.0,10,8370,卖盘
09:37:30,8.37,0.0,7,5859,卖盘
09:37:33,8.37,0.0,2,1674,卖盘
09:37:39,8.37,0.0,12,10044,卖盘
09:37:45,8.37,0.0,2,1674,卖盘
09:37:54,8.37,0.0,10,8370,卖盘
09:38:03,8.37,0.0,71,59427,卖盘
09:38:06,8.37,0.0,5,4185,卖盘
09:38:12,8.37,0.0,146,122202,卖盘
09:38:15,8.37,0.0,4,3348,卖盘
09:38:18,8.37,0.0,3,2511,卖盘
09:38:45,8.37,0.0,1,837,卖盘
09:39:00,8.37,0.0,10,8370,卖盘
09:39:03,8.37,0.0,1,837,卖盘
09:39:12,8.37,0.0,17,14229,卖盘
09:39:15,8.37,0.0,25,20925,卖盘
09:39:18,8.37,0.0,2,1674,卖盘
09:39:21,8.37,0.0,7,5859,卖盘
09:39:24,8.37,0.0,22,18414,卖盘
09:39:27,8.37,0.0,25,20925,卖盘
09:39:30,8.37,0.0,64,53568,卖盘
09:39:39,8.37,0.0,2,1674,卖盘
09:39:42,8.37,0.0,3,2511,卖盘
09:39:45,8.37,0.0,110,92070,卖盘
09:39:54,8.37,0.0,57,47709,卖盘
09:39:57,8.37,0.0,200,167400,卖盘
09:40:09,8.37,0.0,34,28458,卖盘
09:40:12,8.37,0.0,32,26784,卖盘
09:40:15,8.37,0.0,12,10044,卖盘
09:40:18,8.37,0.0,5,4185,卖盘
09:40:21,8.37,0.0,8,6696,卖盘
09:40:24,8.37,0.0,10,8370,卖盘
09:40:27,8.37,0.0,10,8370,卖盘
09:40:30,8.37,0.0,4,3348,卖盘
09:40:33,8.37,0.0,85,71145,卖盘
09:40:36,8.37,0.0,25,20925,卖盘
09:40:42,8.37,0.0,1,837,卖盘
09:40:45,8.37,0.0,2,1674,卖盘
09:40:48,8.37,0.0,10,8370,卖盘
09:40:51,8.37,0.0,40,33480,卖盘
09:40:57,8.37,0.0,41,33982,卖盘
09:41:00,8.37,0.0,24,20088,卖盘
09:41:03,8.37,0.0,10,8370,卖盘
09:41:09,8.37,0.0,39,32643,卖盘
09:41:12,8.37,0.0,34,28458,卖盘
09:41:24,8.37,0.0,144,120528,卖盘
09:41:27,8.37,0.0,158,132246,卖盘
09:41:39,8.37,0.0,1,837,卖盘
09:41:48,8.37,0.0,16,13392,卖盘
09:41:57,8.37,0.0,35,29295,卖盘
09:42:15,8.37,0.0,117,97929,卖盘
09:42:18,8.37,0.0,100,83700,卖盘
09:42:21,8.37,0.0,18,15066,卖盘
09:42:24,8.37,0.0,3,2511,卖盘
09:42:27,8.37,0.0,5,4185,卖盘
09:42:30,8.37,0.0,3,2511,卖盘
09:42:36,8.37,0.0,18,15066,卖盘
09:42:39,8.37,0.0,25,20925,卖盘
09:42:42,8.37,0.0,11,9207,卖盘
09:42:51,8.37,0.0,10,8370,卖盘
09:42:54,8.37,0.0,1,837,卖盘
09:43:00,8.37,0.0,63,52731,卖盘
09:43:09,8.37,0.0,161,134757,卖盘
09:43:12,8.37,0.0,39,32643,卖盘
09:43:30,8.37,0.0,10,8370,卖盘
09:43:39,8.37,0.0,4,3348,卖盘
09:43:42,8.37,0.0,54,45198,卖盘
09:43:45,8.37,0.0,210,175770,卖盘
09:43:48,8.37,0.0,1,837,卖盘
09:44:06,8.37,0.0,92,77004,卖盘
09:44:18,8.37,0.0,3,2511,卖盘
09:44:27,8.37,0.0,29,24273,卖盘
09:44:30,8.37,0.0,12,10044,卖盘
09:44:36,8.37,0.0,1,837,卖盘
09:44:42,8.37,0.0,1,837,卖盘
09:44:48,8.37,0.0,11,9207,卖盘
09:45:09,8.37,0.0,152,127224,卖盘
09:45:12,8.37,0.0,11,9207,卖盘
09:45:15,8.37,0.0,1,837,卖盘
09:45:18,8.37,0.0,15,12555,卖盘
09:45:24,8.37,0.0,10,8370,卖盘
09:45:30,8.37,0.0,4,3348,卖盘
09:45:33,8.37,0.0,3,2511,卖盘
09:45:36,8.37,0.0,5,4185,卖盘
09:45:51,8.37,0.0,10,8370,卖盘
09:46:03,8.37,0.0,3,2511,卖盘
09:46:06,8.37,0.0,200,167400,卖盘
09:46:15,8.37,0.0,26,21762,卖盘
09:46:21,8.37,0.0,5,4185,卖盘
09:46:24,8.37,0.0,95,79515,卖盘
09:46:36,8.37,0.0,14,11718,卖盘
09:46:39,8.37,0.0,3,2511,卖盘
09:46:42,8.37,0.0,10,8370,卖盘
09:46:48,8.37,0.0,2,1674,卖盘
