成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,46.6,0.0,865,4032950,卖盘
09:30:02,46.71,0.11,48,224486,买盘
09:30:05,47.0,0.29,154,724868,买盘
09:30:08,47.07,0.07,130,612939,买盘
09:30:11,47.2,0.13,177,831676,买盘
09:30:14,47.35,0.15,51,241708,买盘
09:30:17,47.32,-0.03,112,528303,卖盘
09:30:20,47.48,0.16,11,53904,买盘
09:30:23,47.49,0.01,59,278820,买盘
09:30:26,47.58,0.09,120,570693,买盘
09:30:29,47.58,0.0,64,302890,买盘
09:30:32,47.6,0.02,34,161368,买盘
09:30:35,47.61,0.01,90,427155,中性盘
09:30:38,47.7,0.09,123,584935,中性盘
09:30:41,47.79,0.09,31,146061,中性盘
09:30:44,47.81,0.02,92,439742,买盘
09:30:47,47.8,-0.01,198,948350,卖盘
09:30:50,47.8,0.0,119,568695,卖盘
09:30:53,47.97,0.17,156,748137,买盘
09:30:56,47.88,-0.09,123,590308,卖盘
09:30:59,48.01,0.13,154,737482,买盘
09:31:02,48.01,0.0,79,380756,卖盘
09:31:05,48.0,-0.01,86,413718,买盘
09:31:08,48.11,0.11,26,125186,买盘
09:31:11,48.27,0.16,45,217081,买盘
09:31:14,48.3,0.03,144,695648,买盘
09:31:17,48.39,0.09,181,878379,买盘
09:31:20,48.37,-0.02,271,1314164,卖盘
09:31:23,48.9,0.53,100,488635,买盘
09:31:26,48.9,0.0,183,891409,买盘
09:31:29,48.78,-0.12,77,374306,卖盘
09:31:32,48.9,0.12,45,217560,买盘
09:31:35,49.0,0.1,300,1468758,买盘
09:31:38,48.99,-0.01,309,1515565,卖盘
09:31:41,49.09,0.1,39,189967,买盘
09:31:44,49.27,0.18,164,804454,买盘
09:31:47,49.09,-0.18,126,620291,卖盘
09:31:50,48.95,-0.14,116,568107,卖盘
09:31:53,48.78,-0.17,361,1761368,卖盘
09:31:56,48.72,-0.06,18,87206,卖盘
09:31:59,48.77,0.05,144,703385,买盘
09:32:02,48.31,-0.46,84,406524,卖盘
09:32:05,48.52,0.21,24,115188,中性盘
09:32:08,48.31,-0.21,40,192733,卖盘
09:32:11,49.13,0.82,485,2363902,买盘
09:32:14,49.13,0.0,179,863811,买盘
09:32:17,49.0,-0.13,21,102895,中性盘
09:32:20,48.5,-0.5,14,67885,中性盘
09:32:23,48.55,0.05,183,898009,买盘
09:32:26,48.73,0.18,179,873842,中性盘
09:32:29,48.9,0.17,213,1039752,买盘
09:32:32,48.91,0.01,130,636934,买盘
09:32:35,48.98,0.07,50,242200,买盘
09:32:38,48.52,-0.46,187,914629,卖盘
09:32:41,48.99,0.47,170,834927,买盘
09:32:44,48.99,0.0,185,906626,卖盘
09:32:47,48.94,-0.05,231,1130136,卖盘
09:32:50,48.99,0.05,211,1031318,买盘
09:32:53,48.98,-0.01,72,353133,中性盘
09:32:56,48.96,-0.02,368,1802071,中性盘
09:32:59,48.95,-0.01,29,141211,买盘
09:33:02,48.98,0.03,40,196429,买盘
09:33:05,48.71,-0.27,112,547988,中性盘
09:33:08,48.7,-0.01,57,276516,卖盘
09:33:11,48.73,0.03,74,360607,买盘
09:33:14,48.73,0.0,28,136784,卖盘
09:33:17,48.73,0.0,297,1443242,卖盘
09:33:20,48.87,0.14,265,1294435,中性盘
09:33:23,48.87,0.0,72,353802,买盘
09:33:26,48.75,-0.12,48,234051,卖盘
09:33:29,48.74,-0.01,81,395003,卖盘
09:33:32,48.77,0.03,189,921796,买盘
09:33:35,48.77,0.0,9,41613,卖盘
09:33:38,48.75,-0.02,53,257585,买盘
09:33:41,48.75,0.0,63,305394,买盘
09:33:44,48.67,-0.08,14,67984,中性盘
09:33:47,48.7,0.03,25,121750,买盘
09:33:50,48.68,-0.02,87,423193,卖盘
09:33:53,48.65,-0.03,40,194478,中性盘
09:33:56,48.68,0.03,85,413041,买盘
09:33:59,48.68,0.0,66,319507,卖盘
09:34:02,48.71,0.03,119,578725,买盘
09:34:05,48.65,-0.06,62,301174,卖盘
09:34:08,48.6,-0.05,13,62455,中性盘
09:34:11,48.73,0.13,117,567887,买盘
09:34:14,48.73,0.0,74,363028,卖盘
09:34:17,48.73,0.0,47,230342,卖盘
09:34:20,48.74,0.01,161,786876,买盘
09:34:23,48.76,0.02,26,127388,买盘
09:34:26,48.76,0.0,46,225281,买盘
09:34:29,48.76,0.0,29,142792,卖盘
09:34:32,48.84,0.08,10,48816,买盘
09:34:35,48.87,0.03,192,938208,买盘
09:34:38,48.79,-0.08,82,400190,卖盘
09:34:41,48.84,0.05,125,612609,中性盘
09:34:44,48.89,0.05,99,484863,买盘
09:34:47,48.79,-0.1,100,488824,卖盘
09:34:50,48.79,0.0,8,39032,买盘
09:34:53,48.79,0.0,10,49075,买盘
09:34:56,48.81,0.02,3,14352,卖盘
09:34:59,48.8,-0.01,27,134030,买盘
09:35:02,48.74,-0.06,840,4098175,卖盘
09:35:05,48.72,-0.02,314,1530688,卖盘
09:35:08,48.39,-0.33,104,502250,卖盘
09:35:11,48.2,-0.19,156,752179,卖盘
09:35:14,48.05,-0.15,3,14415,卖盘
09:35:17,48.18,0.13,74,355089,中性盘
09:35:20,47.9,-0.28,97,467532,卖盘
09:35:23,47.78,-0.12,0,143,卖盘
09:35:26,47.78,0.0,39,187670,买盘
09:35:29,47.65,-0.13,8,37110,中性盘
09:35:32,47.5,-0.15,16,75546,卖盘
09:35:35,47.56,0.06,23,108803,中性盘
09:35:38,47.5,-0.06,8,38000,买盘
09:35:41,47.5,0.0,37,175472,买盘
09:35:44,47.5,0.0,75,353833,买盘
09:35:47,47.5,0.0,28,133103,买盘
09:35:50,47.45,-0.05,46,220263,卖盘
09:35:53,47.45,0.0,8,37960,买盘
09:35:56,47.44,-0.01,66,312706,中性盘
09:35:59,47.29,-0.15,4,18946,卖盘
09:36:02,47.44,0.15,48,228540,买盘
09:36:05,47.41,-0.03,60,286606,卖盘
09:36:08,47.35,-0.06,50,234740,中性盘
09:36:11,47.39,0.04,18,84436,买盘
09:36:14,47.41,0.02,84,399917,买盘
09:36:17,47.4,-0.01,78,371640,卖盘
09:36:20,47.4,0.0,44,208376,买盘
09:36:23,47.45,0.05,443,2101561,买盘
09:36:26,47.61,0.16,117,557455,买盘
09:36:29,47.8,0.19,107,512977,买盘
09:36:32,48.22,0.42,242,1164745,买盘
09:36:35,48.24,0.02,108,518865,买盘
09:36:38,48.11,-0.13,58,281090,卖盘
09:36:41,48.08,-0.03,70,336022,买盘
09:36:44,47.94,-0.14,27,128178,卖盘
09:36:47,48.05,0.11,150,720670,买盘
09:36:50,48.03,-0.02,387,1860412,中性盘
09:36:53,48.21,0.18,103,497012,买盘
09:36:56,48.23,0.02,68,327509,买盘
09:36:59,48.23,0.0,19,91629,买盘
09:37:02,48.25,0.02,166,794602,买盘
09:37:05,48.3,0.05,145,700872,买盘
09:37:08,48.3,0.0,95,457693,卖盘
09:37:11,48.07,-0.23,366,1761659,卖盘
09:37:14,48.21,0.14,95,457509,买盘
09:37:17,48.09,-0.12,77,371018,卖盘
09:37:20,48.11,0.02,20,96220,买盘
09:37:23,48.06,-0.05,7,33642,中性盘
09:37:29,48.01,-0.05,6,28689,中性盘
09:37:32,48.01,0.0,2,11139,买盘
09:37:35,47.62,-0.39,38,181999,卖盘
09:37:38,47.97,0.35,30,145078,中性盘
09:37:41,47.83,-0.14,9,43145,中性盘
09:37:44,47.81,-0.02,46,217779,中性盘
09:37:47,47.83,0.02,107,509859,买盘
09:37:50,47.84,0.01,89,425582,买盘
09:37:53,47.64,-0.2,52,247946,卖盘
09:37:56,47.67,0.03,30,143082,中性盘
09:37:59,47.66,-0.01,56,266844,中性盘
09:38:02,47.98,0.32,224,1073056,买盘
09:38:05,48.0,0.02,147,706923,买盘
09:38:08,48.0,0.0,40,192000,买盘
09:38:11,48.0,0.0,22,105600,买盘
09:38:14,48.0,0.0,30,144000,买盘
09:38:17,48.04,0.04,111,531856,买盘
09:38:20,48.02,-0.02,80,384211,卖盘
09:38:23,48.04,0.02,22,107708,买盘
09:38:26,48.04,0.0,68,325663,买盘
09:38:29,48.27,0.23,38,183329,中性盘
09:38:32,48.27,0.0,24,116718,买盘
09:38:35,48.3,0.03,41,198703,买盘
09:38:38,48.28,-0.02,169,816323,卖盘
09:38:41,48.3,0.02,276,1334691,买盘
09:38:44,48.38,0.08,169,818889,买盘
09:38:47,48.4,0.02,147,708589,买盘
09:38:50,48.4,0.0,94,454960,买盘
09:38:53,48.39,-0.01,88,427559,中性盘
09:38:56,48.39,0.0,544,2627769,买盘
09:38:59,48.65,0.26,154,749070,买盘
09:39:02,48.65,0.0,202,980772,卖盘
09:39:05,48.64,-0.01,4,19410,买盘
09:39:08,48.64,0.0,60,291648,买盘
09:39:11,48.63,-0.01,106,515217,中性盘
09:39:14,48.64,0.01,64,311756,买盘
09:39:17,48.42,-0.22,68,329209,卖盘
09:39:20,48.4,-0.02,144,697101,卖盘
09:39:23,48.06,-0.34,53,256463,卖盘
09:39:26,48.06,0.0,66,318851,买盘
09:39:29,48.41,0.35,13,61529,买盘
09:39:32,48.39,-0.02,203,976750,中性盘
09:39:35,48.41,0.02,68,325413,买盘
09:39:38,48.4,-0.01,87,417768,买盘
09:39:41,48.36,-0.04,87,418467,中性盘
