成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:03,3.88,0.0,8837,3428601,卖盘
09:30:00,3.9,0.02,1159,448165,买盘
09:30:04,3.91,0.01,2061,802116,买盘
09:30:06,3.88,-0.03,3818,1478351,中性盘
09:30:09,3.9,0.02,8173,3191630,买盘
09:30:12,3.99,0.09,8779,3467369,买盘
09:30:15,3.99,0.0,2456,980273,卖盘
09:30:18,3.98,-0.01,6225,2474906,卖盘
09:30:21,4.04,0.06,30113,12154527,买盘
09:30:24,4.04,0.0,4528,1829312,卖盘
09:30:27,4.04,0.0,3782,1527928,卖盘
09:30:30,4.04,0.0,11032,4456928,卖盘
09:30:33,4.04,0.0,6530,2638120,卖盘
09:30:36,4.04,0.0,8340,3369360,卖盘
09:30:39,4.04,0.0,7176,2899104,卖盘
09:30:42,4.04,0.0,7162,2893448,卖盘
09:30:45,4.04,0.0,921,372084,卖盘
09:30:48,4.04,0.0,2891,1167964,卖盘
09:30:51,4.04,0.0,986,398344,卖盘
09:30:54,4.04,0.0,4778,1930312,卖盘
09:30:57,4.04,0.0,498,201192,卖盘
09:31:00,4.04,0.0,591,238764,卖盘
09:31:03,4.04,0.0,284,114736,卖盘
09:31:06,4.04,0.0,714,288456,卖盘
09:31:09,4.04,0.0,653,263812,卖盘
09:31:12,4.04,0.0,451,182204,卖盘
09:31:15,4.04,0.0,1155,466620,卖盘
09:31:18,4.04,0.0,769,310676,卖盘
09:31:21,4.04,0.0,170,68842,卖盘
09:31:24,4.04,0.0,721,291284,卖盘
09:31:27,4.04,0.0,2278,920312,卖盘
09:31:30,4.04,0.0,498,201192,卖盘
09:31:33,4.04,0.0,2318,936472,卖盘
09:31:36,4.04,0.0,462,186648,卖盘
09:31:39,4.04,0.0,395,159580,卖盘
09:31:42,4.04,0.0,265,107060,卖盘
09:31:45,4.04,0.0,347,140188,卖盘
09:31:48,4.04,0.0,125,50500,卖盘
09:31:51,4.04,0.0,176,71104,卖盘
09:31:54,4.04,0.0,1346,543784,卖盘
09:31:57,4.04,0.0,2720,1098880,卖盘
09:32:00,4.04,0.0,110,44440,卖盘
09:32:03,4.04,0.0,548,221392,卖盘
09:32:06,4.04,0.0,24,9696,卖盘
09:32:09,4.04,0.0,264,106656,卖盘
09:32:12,4.04,0.0,432,174528,卖盘
09:32:15,4.04,0.0,1316,531664,卖盘
09:32:18,4.04,0.0,111,44844,卖盘
09:32:21,4.04,0.0,382,154328,卖盘
09:32:24,4.04,0.0,153,61812,卖盘
09:32:27,4.04,0.0,135,54540,卖盘
09:32:30,4.04,0.0,90,36360,卖盘
09:32:33,4.04,0.0,401,162004,卖盘
09:32:36,4.04,0.0,450,181800,卖盘
09:32:39,4.04,0.0,2108,851632,卖盘
09:32:42,4.04,0.0,597,241188,卖盘
09:32:45,4.04,0.0,505,204020,卖盘
