成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,22.79,0.09,33240,75754051,买盘
09:30:02,22.88,0.09,13752,31630959,买盘
09:30:05,23.19,0.31,5563,12763583,买盘
09:30:08,22.82,-0.37,13766,31606601,卖盘
09:30:11,22.8,-0.02,10127,23266649,卖盘
09:30:14,22.81,0.01,6396,14734835,卖盘
09:30:17,22.9,0.09,6436,14833105,中性盘
09:30:20,22.8,-0.1,7671,17677599,卖盘
09:30:23,22.81,0.01,3642,8390411,中性盘
09:30:26,23.18,0.37,7456,17209029,买盘
09:30:29,22.85,-0.33,5752,13224764,中性盘
09:30:32,22.81,-0.04,3511,8037198,卖盘
09:30:35,23.21,0.4,30153,69944181,买盘
09:30:38,23.21,0.0,5282,12259522,卖盘
09:30:41,23.21,0.0,4977,11551060,卖盘
09:30:44,23.21,0.0,3614,8388094,卖盘
09:30:47,23.21,0.0,1930,4479530,卖盘
09:30:50,23.21,0.0,2876,6675196,卖盘
09:30:53,23.21,0.0,1410,3271519,卖盘
09:30:56,23.21,0.0,474,1100154,卖盘
09:30:59,23.21,0.0,1609,3734489,卖盘
09:31:02,23.21,0.0,2009,4662889,卖盘
09:31:05,23.21,0.0,746,1731466,卖盘
09:31:08,23.21,0.0,173,401533,卖盘
09:31:11,23.21,0.0,171,396891,卖盘
09:31:14,23.21,0.0,3766,8740886,卖盘
09:31:17,23.21,0.0,988,2293148,卖盘
09:31:20,23.21,0.0,419,972499,卖盘
09:31:23,23.21,0.0,884,2051764,卖盘
09:31:26,23.21,0.0,231,536151,卖盘
09:31:29,23.21,0.0,48,111408,卖盘
09:31:32,23.21,0.0,187,434027,卖盘
09:31:35,23.21,0.0,107,248347,卖盘
09:31:38,23.21,0.0,113,262273,卖盘
09:31:41,23.21,0.0,221,512941,卖盘
09:31:44,23.21,0.0,387,898227,卖盘
09:31:47,23.21,0.0,264,612744,卖盘
09:31:50,23.21,0.0,182,422422,卖盘
09:31:53,23.21,0.0,1007,2337247,卖盘
09:31:56,23.21,0.0,355,823955,卖盘
09:31:59,23.21,0.0,174,403854,卖盘
09:32:02,23.21,0.0,162,376002,卖盘
09:32:05,23.21,0.0,181,420101,卖盘
09:32:08,23.21,0.0,204,473484,卖盘
09:32:11,23.21,0.0,117,271557,卖盘
09:32:14,23.21,0.0,267,619707,卖盘
09:32:17,23.21,0.0,124,287804,卖盘
09:32:20,23.21,0.0,292,677732,卖盘
09:32:23,23.21,0.0,109,252989,卖盘
09:32:26,23.21,0.0,430,998030,卖盘
09:32:29,23.21,0.0,64,148544,卖盘
09:32:32,23.21,0.0,117,271557,卖盘
09:32:35,23.21,0.0,109,252989,卖盘
09:32:38,23.21,0.0,164,380644,卖盘
09:32:41,23.21,0.0,76,176396,卖盘
09:32:44,23.21,0.0,9,20889,卖盘
09:32:47,23.21,0.0,204,473484,卖盘
09:32:50,23.21,0.0,41,95161,卖盘
09:32:53,23.21,0.0,35,81235,卖盘
09:32:56,23.21,0.0,32,74272,卖盘
09:32:59,23.21,0.0,86,199606,卖盘
09:33:02,23.21,0.0,181,420101,卖盘
09:33:05,23.21,0.0,102,236742,卖盘
09:33:08,23.21,0.0,45,104445,卖盘
09:33:11,23.21,0.0,26,60346,卖盘
09:33:14,23.21,0.0,34,78914,卖盘
09:33:17,23.21,0.0,109,252989,卖盘
09:33:20,23.21,0.0,88,204248,卖盘
09:33:23,23.21,0.0,32,74272,卖盘
09:33:26,23.21,0.0,350,812350,卖盘
09:33:29,23.21,0.0,55,127655,卖盘
09:33:32,23.21,0.0,91,211211,卖盘
09:33:35,23.21,0.0,222,515262,卖盘
09:33:38,23.21,0.0,152,352792,卖盘
09:33:41,23.21,0.0,30,69630,卖盘
09:33:44,23.21,0.0,108,250668,卖盘
09:33:47,23.21,0.0,50,116050,卖盘
09:33:50,23.21,0.0,70,162470,卖盘
09:33:53,23.21,0.0,246,570966,卖盘
09:33:56,23.21,0.0,244,566324,卖盘
09:33:59,23.21,0.0,60,139260,卖盘
09:34:02,23.21,0.0,56,129976,卖盘
09:34:05,23.21,0.0,692,1606132,卖盘
09:34:08,23.21,0.0,32,74272,卖盘
09:34:11,23.21,0.0,110,255310,卖盘
09:34:14,23.21,0.0,79,183359,卖盘
09:34:17,23.21,0.0,101,235117,卖盘
09:34:20,23.21,0.0,242,561682,卖盘
09:34:23,23.21,0.0,116,269236,卖盘
09:34:26,23.21,0.0,12,27852,卖盘
09:34:29,23.21,0.0,74,171754,卖盘
09:34:32,23.21,0.0,22,51062,卖盘
09:34:35,23.21,0.0,28,64988,卖盘
09:34:38,23.21,0.0,60,139260,卖盘
09:34:41,23.21,0.0,92,213532,卖盘
09:34:44,23.21,0.0,28,64988,卖盘
09:34:47,23.21,0.0,76,176396,卖盘
09:34:50,23.21,0.0,20,46420,卖盘
09:34:53,23.21,0.0,88,204248,卖盘
09:34:56,23.21,0.0,85,197285,卖盘
09:34:59,23.21,0.0,43,99803,卖盘
09:35:02,23.21,0.0,24,55704,卖盘
09:35:05,23.21,0.0,5,11605,卖盘
09:35:08,23.21,0.0,133,308693,卖盘
09:35:11,23.21,0.0,2050,4758050,卖盘
09:35:14,23.21,0.0,68,157828,卖盘
09:35:17,23.21,0.0,71,164791,卖盘
09:35:20,23.21,0.0,75,174075,卖盘
09:35:23,23.21,0.0,107,248347,卖盘
09:35:26,23.21,0.0,41,95161,卖盘
09:35:29,23.21,0.0,20,46420,卖盘
09:35:32,23.21,0.0,17,39457,卖盘
09:35:35,23.21,0.0,212,492052,卖盘
09:35:38,23.21,0.0,88,204248,卖盘
09:35:41,23.21,0.0,170,394570,卖盘
09:35:44,23.21,0.0,26,60346,卖盘
09:35:47,23.21,0.0,4,9284,卖盘
09:35:50,23.21,0.0,151,350471,卖盘
09:35:53,23.21,0.0,36,83556,卖盘
09:35:56,23.21,0.0,7,16247,卖盘
09:35:59,23.21,0.0,4,9284,卖盘
09:36:02,23.21,0.0,39,90519,卖盘
09:36:05,23.21,0.0,73,169433,卖盘
09:36:08,23.21,0.0,1,2321,卖盘
09:36:11,23.21,0.0,209,485089,卖盘
