成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:01,4.3,0.01,8247,3546210,买盘
09:30:01,4.31,0.01,1973,848382,买盘
09:30:04,4.31,0.0,3050,1314965,买盘
09:30:07,4.34,0.03,4618,1995994,买盘
09:30:10,4.35,0.01,3671,1597717,买盘
09:30:13,4.36,0.01,779,339791,中性盘
09:30:16,4.38,0.02,1999,874169,买盘
09:30:19,4.4,0.02,3126,1373179,买盘
09:30:22,4.41,0.01,1326,584444,买盘
09:30:25,4.4,-0.01,796,350484,卖盘
09:30:28,4.47,0.07,3838,1711363,买盘
09:30:31,4.48,0.01,1555,695700,买盘
09:30:34,4.48,0.0,3233,1448420,买盘
09:30:37,4.5,0.02,2897,1299211,买盘
09:30:40,4.5,0.0,3747,1681192,买盘
09:30:43,4.5,0.0,2225,1001789,卖盘
09:30:46,4.52,0.02,1876,845117,买盘
09:30:49,4.51,-0.01,3071,1386037,卖盘
09:30:52,4.47,-0.04,3085,1385073,卖盘
09:30:55,4.47,0.0,1331,595995,买盘
09:30:58,4.5,0.03,1497,670725,买盘
09:31:01,4.49,-0.01,1165,523638,中性盘
09:31:04,4.47,-0.02,3086,1386693,卖盘
09:31:07,4.47,0.0,1967,882123,卖盘
09:31:10,4.49,0.02,2668,1193313,买盘
09:31:13,4.47,-0.02,955,427215,卖盘
09:31:16,4.47,0.0,2961,1324761,买盘
09:31:19,4.48,0.01,3587,1604171,买盘
09:31:22,4.5,0.02,8201,3684315,买盘
09:31:25,4.5,0.0,5581,2506905,卖盘
09:31:28,4.49,-0.01,1277,575278,卖盘
09:31:31,4.5,0.01,1239,557217,买盘
09:31:34,4.5,0.0,2088,939374,买盘
09:31:37,4.51,0.01,2103,948232,买盘
09:31:40,4.5,-0.01,1661,749511,卖盘
09:31:43,4.52,0.02,4151,1875292,买盘
09:31:46,4.52,0.0,3297,1488838,买盘
09:31:49,4.52,0.0,1936,876412,卖盘
09:31:52,4.53,0.01,1891,855586,买盘
09:31:55,4.55,0.02,2920,1325529,买盘
09:31:58,4.55,0.0,1038,472063,买盘
09:32:01,4.55,0.0,4088,1864442,买盘
09:32:04,4.57,0.02,945,431098,买盘
09:32:07,4.55,-0.02,3445,1569203,卖盘
09:32:10,4.56,0.01,2262,1031645,买盘
09:32:13,4.55,-0.01,4131,1883763,中性盘
09:32:16,4.55,0.0,2185,995632,卖盘
09:32:19,4.56,0.01,2347,1068890,买盘
09:32:22,4.55,-0.01,835,380183,卖盘
09:32:25,4.55,0.0,715,325610,卖盘
09:32:28,4.55,0.0,407,185238,买盘
09:32:31,4.55,0.0,2079,944913,买盘
09:32:34,4.55,0.0,1784,811444,买盘
09:32:37,4.54,-0.01,1734,788297,卖盘
09:32:40,4.54,0.0,1198,543934,卖盘
09:32:43,4.54,0.0,738,334814,买盘
09:32:46,4.53,-0.01,1871,848528,卖盘
09:32:49,4.53,0.0,2762,1251201,卖盘
09:32:52,4.53,0.0,500,226290,买盘
09:32:55,4.53,0.0,203,91806,买盘
09:32:58,4.51,-0.02,2159,974915,卖盘
09:33:01,4.49,-0.02,691,311016,卖盘
09:33:04,4.5,0.01,262,117755,买盘
09:33:07,4.5,0.0,858,385462,买盘
09:33:10,4.5,0.0,504,226403,买盘
09:33:13,4.54,0.04,8666,3920589,买盘
09:33:16,4.54,0.0,1926,872178,买盘
09:33:19,4.54,0.0,614,278092,买盘
09:33:22,4.52,-0.02,296,134011,卖盘
