成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:01,8.98,0.0,21425,19239650,卖盘
09:30:01,8.98,0.0,256,229888,卖盘
09:30:04,8.98,0.0,5064,4547472,卖盘
09:30:07,8.98,0.0,3064,2751472,卖盘
09:30:10,8.98,0.0,1284,1153032,卖盘
09:30:13,8.98,0.0,1409,1265282,卖盘
09:30:16,8.98,0.0,1355,1216790,卖盘
09:30:19,8.98,0.0,823,739054,卖盘
09:30:22,8.98,0.0,470,422060,卖盘
09:30:25,8.98,0.0,675,606150,卖盘
09:30:28,8.98,0.0,1772,1591256,卖盘
09:30:31,8.98,0.0,1008,905184,卖盘
09:30:34,8.98,0.0,241,216418,卖盘
09:30:37,8.98,0.0,521,467409,卖盘
09:30:40,8.98,0.0,346,310708,卖盘
09:30:43,8.98,0.0,102,91596,卖盘
09:30:46,8.98,0.0,191,171518,卖盘
09:30:49,8.98,0.0,269,241562,卖盘
09:30:52,8.98,0.0,144,129312,卖盘
09:30:55,8.98,0.0,90,80820,卖盘
09:30:58,8.98,0.0,64,57472,卖盘
09:31:01,8.98,0.0,160,143680,卖盘
09:31:04,8.98,0.0,13,11674,卖盘
09:31:07,8.98,0.0,19,17062,卖盘
09:31:10,8.98,0.0,71,63758,卖盘
09:31:13,8.98,0.0,169,151762,卖盘
09:31:16,8.98,0.0,167,149966,卖盘
09:31:19,8.98,0.0,78,70044,卖盘
09:31:22,8.98,0.0,10,8980,卖盘
09:31:25,8.98,0.0,84,75432,卖盘
09:31:31,8.98,0.0,10,8980,卖盘
09:31:34,8.98,0.0,55,49390,卖盘
09:31:37,8.98,0.0,97,87106,卖盘
09:31:40,8.98,0.0,10,8980,卖盘
09:31:43,8.98,0.0,38,34124,卖盘
09:31:46,8.98,0.0,1038,932124,卖盘
09:31:49,8.98,0.0,107,96086,卖盘
09:31:52,8.98,0.0,2,1796,卖盘
09:31:55,8.98,0.0,6,5388,卖盘
09:31:58,8.98,0.0,11,9878,卖盘
09:32:04,8.98,0.0,4,3592,卖盘
09:32:07,8.98,0.0,12,10776,卖盘
09:32:10,8.98,0.0,23,20654,卖盘
09:32:13,8.98,0.0,36,32328,卖盘
09:32:16,8.98,0.0,20,17960,卖盘
09:32:22,8.98,0.0,69,61962,卖盘
09:32:25,8.98,0.0,2,1796,卖盘
09:32:28,8.98,0.0,12,10776,卖盘
09:32:37,8.98,0.0,12,10776,卖盘
09:32:40,8.98,0.0,10,8980,卖盘
09:32:43,8.98,0.0,55,49390,卖盘
09:32:52,8.98,0.0,20,17960,卖盘
09:32:55,8.98,0.0,10,8980,卖盘
09:32:58,8.98,0.0,70,62860,卖盘
09:33:01,8.98,0.0,11,9878,卖盘
09:33:04,8.98,0.0,30,26940,卖盘
09:33:07,8.98,0.0,36,32328,卖盘
09:33:10,8.98,0.0,1,898,卖盘
09:33:13,8.98,0.0,20,17960,卖盘
09:33:19,8.98,0.0,12,10776,卖盘
09:33:22,8.98,0.0,5,4490,卖盘
09:33:25,8.98,0.0,157,140986,卖盘
09:33:31,8.98,0.0,2,1796,卖盘
09:33:34,8.98,0.0,32,28736,卖盘
09:33:37,8.98,0.0,488,438224,卖盘
09:33:40,8.98,0.0,15,13470,卖盘
09:33:43,8.98,0.0,24,21552,卖盘
09:33:46,8.98,0.0,25,22450,卖盘
09:33:49,8.98,0.0,219,196662,卖盘
09:33:52,8.98,0.0,10,8980,卖盘
09:33:55,8.98,0.0,20,17960,卖盘
09:34:04,8.98,0.0,138,123924,卖盘
09:34:10,8.98,0.0,18,16164,卖盘
09:34:13,8.98,0.0,47,42206,卖盘
09:34:16,8.98,0.0,2,1796,卖盘
09:34:19,8.98,0.0,25,22450,卖盘
09:34:22,8.98,0.0,120,107760,卖盘
09:34:25,8.98,0.0,26,23348,卖盘
09:34:31,8.98,0.0,102,91596,卖盘
09:34:34,8.98,0.0,27,24246,卖盘
09:34:43,8.98,0.0,3,2694,卖盘
09:34:46,8.98,0.0,16,14368,卖盘
09:34:52,8.98,0.0,10,8980,卖盘
09:34:55,8.98,0.0,5,4490,卖盘
09:35:01,8.98,0.0,38,34124,卖盘
09:35:07,8.98,0.0,64,57472,卖盘
09:35:13,8.98,0.0,58,52084,卖盘
09:35:16,8.98,0.0,36,32328,卖盘
09:35:25,8.98,0.0,12,10776,卖盘
09:35:28,8.98,0.0,10,8980,卖盘
09:35:31,8.98,0.0,29,26042,卖盘
09:35:34,8.98,0.0,22,19756,卖盘
09:35:40,8.98,0.0,17,15266,卖盘
09:35:43,8.98,0.0,43,38614,卖盘
09:35:46,8.98,0.0,520,466960,卖盘
09:35:58,8.98,0.0,1,898,卖盘
09:36:01,8.98,0.0,8,7184,卖盘
09:36:04,8.98,0.0,1,898,卖盘
09:36:07,8.98,0.0,95,85310,卖盘
09:36:10,8.98,0.0,50,44900,卖盘
09:36:16,8.98,0.0,12,10776,卖盘
09:36:19,8.98,0.0,5,4490,卖盘
09:36:22,8.98,0.0,5,4490,卖盘
09:36:25,8.98,0.0,10,8980,卖盘
09:36:28,8.98,0.0,10,8980,卖盘
09:36:34,8.98,0.0,24,21552,卖盘
09:36:37,8.98,0.0,22,19756,卖盘
09:36:40,8.98,0.0,40,35920,卖盘
09:36:43,8.98,0.0,3,2694,卖盘
09:36:46,8.98,0.0,52,46696,卖盘
09:36:58,8.98,0.0,11,9878,卖盘
09:37:07,8.98,0.0,30,26940,卖盘
09:37:10,8.98,0.0,1,898,卖盘
09:37:13,8.98,0.0,3,2694,卖盘
09:37:16,8.98,0.0,43,38614,卖盘
09:37:25,8.98,0.0,24,21552,卖盘
09:37:28,8.98,0.0,3,2694,卖盘
09:37:31,8.98,0.0,31,27838,卖盘
09:37:40,8.98,0.0,62,55676,卖盘
09:37:43,8.98,0.0,3,2694,卖盘
09:37:49,8.98,0.0,89,79922,卖盘
09:37:58,8.98,0.0,3,2694,卖盘
09:38:01,8.98,0.0,3,2694,卖盘
09:38:07,8.98,0.0,5,4490,卖盘
09:38:10,8.98,0.0,1,898,卖盘
09:38:13,8.98,0.0,47,42206,卖盘
09:38:19,8.98,0.0,39,35022,卖盘
09:38:22,8.98,0.0,32,28736,卖盘
09:38:28,8.98,0.0,33,29634,卖盘
09:38:31,8.98,0.0,9,8082,卖盘
09:38:34,8.98,0.0,1,898,卖盘
09:38:46,8.98,0.0,35,31430,卖盘
09:38:52,8.98,0.0,1,898,卖盘
09:38:55,8.98,0.0,15,13470,卖盘
09:39:01,8.98,0.0,35,31430,卖盘
09:39:04,8.98,0.0,1,898,卖盘
09:39:07,8.98,0.0,6,5388,卖盘
09:39:10,8.98,0.0,28,25144,卖盘
09:39:13,8.98,0.0,2,1796,卖盘
09:39:16,8.98,0.0,1,898,卖盘
09:39:19,8.98,0.0,80,71840,卖盘
09:39:31,8.98,0.0,112,100576,卖盘
