成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,10.95,0.0,601,658095,卖盘
09:30:02,10.95,0.0,14,15330,卖盘
09:30:05,10.96,0.01,115,125962,买盘
09:30:08,10.95,-0.01,118,129265,卖盘
09:30:11,10.96,0.01,53,58345,买盘
09:30:14,10.96,0.0,114,125065,卖盘
09:30:17,10.96,0.0,62,67952,卖盘
09:30:20,10.95,-0.01,33,36150,卖盘
09:30:23,10.96,0.01,68,74487,买盘
09:30:26,10.96,0.0,192,210304,卖盘
09:30:29,10.97,0.01,49,53717,买盘
09:30:32,10.95,-0.02,265,290375,卖盘
09:30:35,10.94,-0.01,25,27334,买盘
09:30:38,10.98,0.04,198,216854,买盘
09:30:41,10.94,-0.04,27,29557,中性盘
09:30:44,10.96,0.02,55,60271,买盘
09:30:47,10.92,-0.04,41,44800,卖盘
09:30:50,10.95,0.03,99,108124,买盘
09:30:53,10.9,-0.05,32,34902,卖盘
09:30:56,10.9,0.0,6,6540,卖盘
09:30:59,10.91,0.01,45,49029,买盘
09:31:02,10.9,-0.01,52,56680,买盘
09:31:05,10.9,0.0,20,21800,买盘
09:31:08,10.87,-0.03,42,45718,卖盘
09:31:11,10.87,0.0,48,52176,卖盘
09:31:14,10.85,-0.02,49,53249,卖盘
09:31:17,10.86,0.01,75,81387,买盘
09:31:20,10.85,-0.01,108,117180,卖盘
09:31:23,10.85,0.0,7,7595,买盘
09:31:26,10.83,-0.02,91,98677,卖盘
09:31:29,10.82,-0.01,59,63890,卖盘
09:31:32,10.82,0.0,5,5410,卖盘
09:31:35,10.82,0.0,186,201262,卖盘
09:31:38,10.8,-0.02,127,137308,卖盘
09:31:41,10.8,0.0,37,39960,卖盘
09:31:44,10.82,0.02,34,37204,买盘
09:31:47,10.82,0.0,51,54811,卖盘
09:31:50,10.84,0.02,174,188329,买盘
09:31:53,10.84,0.0,31,33606,卖盘
09:31:56,10.84,0.0,11,11924,卖盘
09:31:59,10.85,0.01,20,21706,买盘
09:32:02,10.85,0.0,59,63973,买盘
09:32:08,10.85,0.0,327,354716,卖盘
09:32:11,10.85,0.0,294,318962,卖盘
09:32:14,10.85,0.0,30,32550,中性盘
09:32:17,10.84,-0.01,298,323236,卖盘
09:32:20,10.84,0.0,239,259076,买盘
09:32:23,10.85,0.01,54,58590,买盘
09:32:26,10.84,-0.01,21,22764,卖盘
09:32:29,10.84,0.0,39,42306,卖盘
09:32:32,10.84,0.0,51,55308,卖盘
09:32:35,10.84,0.0,236,255379,卖盘
09:32:38,10.83,-0.01,150,162582,中性盘
09:32:41,10.82,-0.01,27,29243,卖盘
09:32:47,10.82,0.0,149,161220,卖盘
09:32:50,10.84,0.02,47,50912,买盘
09:32:53,10.83,-0.01,23,24909,卖盘
09:32:56,10.84,0.01,9,9756,买盘
09:32:59,10.83,-0.01,67,72626,卖盘
09:33:02,10.84,0.01,18,19520,中性盘
09:33:05,10.83,-0.01,84,91012,卖盘
09:33:08,10.85,0.02,91,98597,买盘
09:33:11,10.83,-0.02,48,52002,卖盘
09:33:14,10.83,0.0,66,71533,卖盘
09:33:17,10.83,0.0,14,15162,卖盘
09:33:20,10.83,0.0,151,163583,卖盘
09:33:23,10.83,0.0,3,3249,买盘
09:33:26,10.82,-0.01,66,71469,卖盘
09:33:29,10.82,0.0,113,122276,卖盘
09:33:32,10.83,0.01,29,31407,卖盘
09:33:35,10.83,0.0,54,58454,买盘
09:33:38,10.83,0.0,56,60698,卖盘
09:33:41,10.84,0.01,143,154870,中性盘
09:33:44,10.83,-0.01,37,40089,卖盘
09:33:47,10.85,0.02,10,10850,买盘
09:33:50,10.85,0.0,11,11935,买盘
09:33:53,10.85,0.0,5,5425,卖盘
09:33:56,10.87,0.02,70,76064,买盘
09:33:59,10.86,-0.01,25,27150,卖盘
09:34:02,10.87,0.01,8,8696,买盘
09:34:05,10.86,-0.01,82,89120,卖盘
09:34:11,10.86,0.0,30,32582,买盘
09:34:17,10.86,0.0,12,13042,卖盘
09:34:23,10.88,0.02,21,22848,买盘
09:34:26,10.86,-0.02,143,155364,卖盘
09:34:29,10.87,0.01,11,11957,中性盘
09:34:32,10.88,0.01,37,40255,买盘
09:34:38,10.88,0.0,5,5440,卖盘
09:34:41,10.89,0.01,58,63216,中性盘
09:34:44,10.88,-0.01,50,54416,卖盘
09:34:47,10.91,0.03,17,18547,买盘
09:34:50,10.91,0.0,2,2179,买盘
