成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:03,25.51,0.0,885,2257635,卖盘
09:30:00,25.53,0.02,8,20418,买盘
09:30:03,25.52,-0.01,123,313987,卖盘
09:30:06,25.52,0.0,640,1637351,卖盘
09:30:09,25.5,-0.02,124,316619,卖盘
09:30:12,25.55,0.05,159,405669,买盘
09:30:15,25.52,-0.03,295,753877,卖盘
09:30:18,25.5,-0.02,324,826780,卖盘
09:30:21,25.48,-0.02,110,280292,卖盘
09:30:24,25.47,-0.01,330,837934,中性盘
09:30:27,25.35,-0.12,86,218665,卖盘
09:30:30,25.4,0.05,93,236200,中性盘
09:30:33,25.3,-0.1,216,547257,卖盘
09:30:36,25.29,-0.01,115,290895,卖盘
09:30:39,25.26,-0.03,170,429473,卖盘
09:30:42,25.25,-0.01,74,186798,卖盘
09:30:45,25.23,-0.02,185,466774,卖盘
09:30:48,25.19,-0.04,238,600381,卖盘
09:30:51,25.1,-0.09,66,166241,卖盘
09:30:54,25.1,0.0,41,102957,卖盘
09:30:57,25.03,-0.07,63,157978,卖盘
09:31:00,25.08,0.05,56,140148,买盘
09:31:03,25.08,0.0,154,385644,买盘
09:31:06,25.08,0.0,58,145141,中性盘
09:31:09,25.03,-0.05,152,380599,中性盘
09:31:12,25.09,0.06,21,52658,买盘
09:31:15,25.03,-0.06,88,220569,卖盘
09:31:18,25.13,0.1,81,203046,买盘
09:31:21,25.13,0.0,350,876907,买盘
09:31:24,25.1,-0.03,7,17570,买盘
09:31:27,25.1,0.0,86,215818,买盘
09:31:30,25.29,0.19,62,157513,买盘
09:31:33,25.14,-0.15,17,41760,卖盘
09:31:36,25.14,0.0,61,153335,卖盘
09:31:39,25.08,-0.06,112,281499,卖盘
09:31:42,25.15,0.07,19,47714,买盘
09:31:45,25.04,-0.11,161,404116,卖盘
09:31:48,25.04,0.0,27,67700,卖盘
09:31:51,25.03,-0.01,162,405773,卖盘
09:31:54,25.01,-0.02,220,550939,卖盘
09:31:57,24.88,-0.13,973,2432155,卖盘
09:32:00,24.85,-0.03,49,121668,卖盘
09:32:03,24.75,-0.1,130,322421,卖盘
09:32:06,24.74,-0.01,105,259801,卖盘
09:32:09,24.66,-0.08,102,251748,卖盘
09:32:12,24.58,-0.08,204,502809,卖盘
09:32:15,24.59,0.01,24,59023,中性盘
09:32:18,24.37,-0.22,516,1261726,卖盘
09:32:21,24.4,0.03,133,324503,买盘
09:32:24,24.36,-0.04,226,551410,卖盘
09:32:27,24.37,0.01,38,92460,买盘
09:32:30,24.35,-0.02,219,533809,卖盘
