成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:01,2.56,0.0,1590,407040,卖盘
09:30:01,2.56,0.0,3,768,卖盘
09:30:04,2.56,0.0,443,113458,卖盘
09:30:07,2.57,0.01,216,55463,买盘
09:30:10,2.57,0.0,4,1028,买盘
09:30:13,2.57,0.0,1515,389355,买盘
09:30:16,2.56,-0.01,421,107776,卖盘
09:30:19,2.56,0.0,1496,384470,卖盘
09:30:22,2.57,0.01,11,2827,买盘
09:30:25,2.57,0.0,58,14906,买盘
09:30:31,2.57,0.0,35,8995,买盘
09:30:37,2.56,-0.01,65,16699,卖盘
09:30:40,2.56,0.0,154,39474,卖盘
09:30:43,2.57,0.01,52,13364,买盘
09:30:46,2.57,0.0,232,59459,买盘
09:30:49,2.56,-0.01,874,224594,卖盘
09:30:52,2.58,0.02,413,106365,买盘
09:30:55,2.57,-0.01,16,4112,卖盘
09:30:58,2.57,0.0,60,15420,卖盘
09:31:04,2.58,0.01,181,46693,买盘
09:31:07,2.57,-0.01,4,1028,卖盘
09:31:10,2.58,0.01,6,1548,买盘
09:31:13,2.58,0.0,17,4386,买盘
09:31:16,2.58,0.0,22,5676,买盘
09:31:19,2.57,-0.01,4,1028,卖盘
09:31:22,2.57,0.0,803,206882,卖盘
09:31:25,2.58,0.01,573,147834,买盘
09:31:34,2.58,0.0,50,12900,买盘
09:31:46,2.58,0.0,229,59013,买盘
09:31:52,2.58,0.0,4,1031,买盘
09:31:55,2.58,0.0,86,22188,买盘
09:31:58,2.57,-0.01,357,91749,卖盘
09:32:07,2.58,0.01,47,12126,买盘
09:32:10,2.58,0.0,50,12900,买盘
09:32:13,2.58,0.0,20,5160,买盘
09:32:19,2.58,0.0,9,2320,买盘
09:32:25,2.58,0.0,1605,412490,买盘
09:32:28,2.57,-0.01,31,7967,卖盘
09:32:31,2.57,0.0,1,257,卖盘
09:32:34,2.57,0.0,200,51400,卖盘
09:32:40,2.58,0.01,41,10578,买盘
09:32:46,2.57,-0.01,192,49344,卖盘
09:32:49,2.57,0.0,306,78642,卖盘
09:32:55,2.57,0.0,5,1285,卖盘
09:33:04,2.57,0.0,560,143920,卖盘
09:33:07,2.58,0.01,56,14448,买盘
09:33:10,2.58,0.0,50,12900,买盘
09:33:16,2.57,-0.01,736,189152,卖盘
09:33:19,2.57,0.0,208,53456,买盘
09:33:22,2.57,0.0,417,107169,买盘
09:33:25,2.58,0.01,21,5406,买盘
09:33:28,2.57,-0.01,81,20817,卖盘
09:33:34,2.57,0.0,52,13364,买盘
09:33:40,2.57,0.0,30,7710,买盘
09:33:43,2.57,0.0,391,100487,买盘
09:33:49,2.57,0.0,35,8995,卖盘
09:33:55,2.57,0.0,250,64250,卖盘
09:33:58,2.57,0.0,23,5911,中性盘
09:34:04,2.57,0.0,100,25700,卖盘
09:34:07,2.57,0.0,4,1028,卖盘
09:34:10,2.57,0.0,670,172190,卖盘
09:34:13,2.57,0.0,452,116164,卖盘
09:34:16,2.57,0.0,35,8995,卖盘
09:34:19,2.57,0.0,762,196340,卖盘
09:34:22,2.57,0.0,30,7710,卖盘
09:34:25,2.57,0.0,162,41734,卖盘
09:34:31,2.58,0.01,2010,516580,买盘
09:34:37,2.58,0.0,50,12900,买盘
09:34:43,2.57,-0.01,263,67591,卖盘
09:34:46,2.57,0.0,613,157541,买盘
09:34:49,2.57,0.0,10,2570,卖盘
09:34:52,2.57,0.0,120,30860,卖盘
09:34:55,2.57,0.0,18,4626,卖盘
09:35:04,2.57,0.0,1868,480076,卖盘
09:35:07,2.57,0.0,628,161396,买盘
09:35:10,2.57,0.0,100,25700,卖盘
09:35:22,2.57,0.0,168,43196,卖盘
09:35:25,2.57,0.0,2,514,卖盘
09:35:28,2.57,0.0,707,181699,卖盘
09:35:31,2.57,0.0,1355,348235,买盘
09:35:34,2.57,0.0,45,11565,买盘
09:35:37,2.57,0.0,343,88151,卖盘
09:35:40,2.56,-0.01,202,51714,卖盘
09:35:43,2.57,0.01,339,87123,买盘
09:35:52,2.57,0.0,150,38550,买盘
09:35:55,2.57,0.0,57,14649,买盘
09:35:58,2.57,0.0,60,15420,买盘
09:36:01,2.57,0.0,1595,409915,买盘
09:36:04,2.57,0.0,20,5140,卖盘
09:36:07,2.57,0.0,12,3084,卖盘
09:36:10,2.58,0.01,15,3870,买盘
09:36:13,2.57,-0.01,222,57056,卖盘
09:36:19,2.57,0.0,545,140075,卖盘
09:36:22,2.57,0.0,352,90464,卖盘
09:36:31,2.57,0.0,18,4626,卖盘
09:36:34,2.58,0.01,30,7740,买盘
09:36:37,2.57,-0.01,15,3855,卖盘
09:36:40,2.58,0.01,10,2580,买盘
09:36:46,2.57,-0.01,2,514,卖盘
09:36:49,2.57,0.0,330,84810,卖盘
09:36:58,2.57,0.0,30,7710,卖盘
09:37:04,2.57,0.0,376,96632,卖盘
09:37:10,2.57,0.0,28,7196,卖盘
09:37:22,2.57,0.0,35,8995,卖盘
09:37:25,2.57,0.0,946,243122,卖盘
09:37:34,2.57,0.0,200,51400,卖盘
09:37:37,2.58,0.01,30,7737,买盘
09:37:43,2.58,0.0,4,1032,买盘
09:37:49,2.58,0.0,10,2580,买盘
09:38:01,2.57,-0.01,7,1799,卖盘
09:38:04,2.58,0.01,52,13414,买盘
09:38:13,2.58,0.0,20,5160,买盘
09:38:16,2.57,-0.01,20,5140,卖盘
09:38:28,2.57,0.0,15,3855,卖盘
09:38:31,2.57,0.0,14,3598,卖盘
09:38:40,2.58,0.01,112,28796,买盘
09:38:43,2.58,0.0,27,6966,买盘
09:38:49,2.58,0.0,50,12900,买盘
09:38:52,2.58,0.0,162,41654,买盘
09:38:55,2.57,-0.01,2,514,卖盘
09:38:58,2.58,0.01,40,10320,买盘
09:39:04,2.58,0.0,10,2580,买盘
09:39:07,2.57,-0.01,2813,722941,卖盘
09:39:10,2.57,0.0,6,1542,卖盘
09:39:13,2.58,0.01,31,7982,买盘
09:39:16,2.57,-0.01,38,9766,卖盘
09:39:19,2.57,0.0,3,771,卖盘
09:39:34,2.57,0.0,20,5140,卖盘
09:39:40,2.57,0.0,10,2570,卖盘
09:39:43,2.58,0.01,52,13414,买盘
09:39:49,2.57,-0.01,45,11565,卖盘
09:39:52,2.58,0.01,8,2064,买盘
09:39:55,2.57,-0.01,1556,399892,卖盘
09:39:58,2.56,-0.01,4707,1208332,卖盘
09:40:01,2.56,0.0,2,512,卖盘
09:40:04,2.57,0.01,83,21331,买盘
09:40:10,2.56,-0.01,47,12032,卖盘
09:40:16,2.56,0.0,7,1792,卖盘
09:40:19,2.56,0.0,142,36453,卖盘
