成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,10.45,0.0,472,493240,卖盘
09:30:05,10.45,0.0,116,121220,卖盘
09:30:08,10.45,0.0,184,193131,卖盘
09:30:11,10.46,0.01,211,220498,中性盘
09:30:14,10.45,-0.01,83,86930,卖盘
09:30:17,10.45,0.0,35,36578,买盘
09:30:20,10.43,-0.02,53,55361,卖盘
09:30:23,10.43,0.0,43,44916,卖盘
09:30:26,10.41,-0.02,15,15645,卖盘
09:30:29,10.41,0.0,15,15630,卖盘
09:30:32,10.4,-0.01,18,18721,卖盘
09:30:35,10.39,-0.01,13,13507,中性盘
09:30:38,10.38,-0.01,25,25952,卖盘
09:30:41,10.38,0.0,5,5190,买盘
09:30:44,10.35,-0.03,5,5175,卖盘
09:30:47,10.35,0.0,20,20700,卖盘
09:30:50,10.37,0.02,10,10370,买盘
09:30:53,10.38,0.01,18,18650,买盘
09:30:56,10.38,0.0,106,109872,买盘
09:30:59,10.38,0.0,7,7257,买盘
09:31:02,10.38,0.0,82,85106,买盘
09:31:05,10.39,0.01,20,20768,买盘
09:31:08,10.4,0.01,41,42627,买盘
09:31:11,10.41,0.01,48,49961,买盘
09:31:14,10.42,0.01,7,7292,买盘
09:31:17,10.42,0.0,23,23966,卖盘
09:31:20,10.43,0.01,31,32318,买盘
09:31:23,10.42,-0.01,3,3126,卖盘
09:31:26,10.42,0.0,25,26050,卖盘
09:31:29,10.42,0.0,187,194854,卖盘
09:31:32,10.42,0.0,56,58270,买盘
09:31:35,10.4,-0.02,63,65520,卖盘
09:31:38,10.38,-0.02,9,9342,卖盘
09:31:41,10.38,0.0,152,158000,卖盘
09:31:44,10.38,0.0,15,15570,卖盘
09:31:53,10.35,-0.03,18,18660,卖盘
09:31:56,10.38,0.03,101,105022,买盘
09:31:59,10.35,-0.03,55,56940,卖盘
09:32:02,10.38,0.03,3,3114,中性盘
09:32:05,10.38,0.0,2,2076,买盘
09:32:11,10.38,0.0,53,54998,买盘
09:32:23,10.38,0.0,45,46710,买盘
09:32:26,10.38,0.0,11,11419,卖盘
09:32:29,10.38,0.0,13,13494,卖盘
09:32:44,10.4,0.02,9,9344,买盘
09:32:47,10.38,-0.02,13,13506,卖盘
09:32:53,10.38,0.0,108,112104,卖盘
09:32:56,10.38,0.0,17,17646,卖盘
09:32:59,10.38,0.0,42,43596,卖盘
09:33:02,10.38,0.0,8,8304,卖盘
09:33:05,10.39,0.01,2,2078,买盘
09:33:08,10.39,0.0,63,65405,买盘
09:33:11,10.38,-0.01,142,147396,卖盘
09:33:14,10.38,0.0,1,1038,卖盘
09:33:17,10.39,0.01,2,2078,买盘
09:33:20,10.38,-0.01,177,183726,卖盘
09:33:23,10.38,0.0,2,2076,卖盘
