成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:00,5.49,0.0,1062,583038,卖盘
09:30:00,5.5,0.01,214,117697,买盘
09:30:04,5.48,-0.02,639,350915,卖盘
09:30:06,5.54,0.06,407,224393,买盘
09:30:09,5.51,-0.03,64,35332,卖盘
09:30:12,5.54,0.03,1139,628208,买盘
09:30:15,5.54,0.0,496,274965,卖盘
09:30:18,5.54,0.0,747,414692,卖盘
09:30:21,5.53,-0.01,734,406190,卖盘
09:30:24,5.55,0.02,684,379518,买盘
09:30:27,5.55,0.0,879,488839,卖盘
09:30:30,5.56,0.01,1136,631449,中性盘
09:30:33,5.57,0.01,289,160603,买盘
09:30:36,5.57,0.0,410,228203,卖盘
09:30:39,5.57,0.0,322,179249,买盘
09:30:42,5.58,0.01,691,386200,中性盘
09:30:45,5.58,0.0,648,362682,买盘
09:30:48,5.64,0.06,307,172740,买盘
09:30:51,5.63,-0.01,530,298879,卖盘
09:30:54,5.57,-0.06,862,480302,卖盘
09:30:57,5.63,0.06,424,236381,买盘
09:31:00,5.58,-0.05,91,50877,卖盘
09:31:03,5.6,0.02,319,178758,卖盘
09:31:06,5.6,0.0,190,106400,卖盘
09:31:09,5.6,0.0,503,281694,买盘
09:31:12,5.57,-0.03,80,44662,卖盘
09:31:15,5.6,0.03,118,65928,买盘
09:31:18,5.6,0.0,156,87192,买盘
09:31:21,5.59,-0.01,182,101832,买盘
09:31:24,5.59,0.0,731,408672,卖盘
09:31:27,5.58,-0.01,321,179628,卖盘
09:31:30,5.59,0.01,16,8923,买盘
09:31:33,5.58,-0.01,107,59705,卖盘
09:31:36,5.57,-0.01,82,45720,卖盘
09:31:39,5.59,0.02,541,302121,买盘
09:31:42,5.6,0.01,430,240305,买盘
09:31:45,5.57,-0.03,107,59776,卖盘
09:31:48,5.59,0.02,581,324970,买盘
09:31:51,5.6,0.01,157,87910,买盘
09:31:54,5.6,0.0,3001,1678756,买盘
09:31:57,5.62,0.02,935,524684,买盘
09:32:00,5.62,0.0,53,29800,卖盘
09:32:03,5.64,0.02,1047,589739,买盘
09:32:06,5.65,0.01,580,327122,买盘
09:32:09,5.64,-0.01,181,101993,卖盘
09:32:12,5.64,0.0,496,279765,买盘
09:32:15,5.63,-0.01,150,84418,中性盘
09:32:18,5.65,0.02,3769,2126104,买盘
09:32:21,5.69,0.04,1967,1115912,买盘
09:32:24,5.72,0.03,1301,743235,买盘
09:32:27,5.72,0.0,799,457417,买盘
09:32:30,5.72,0.0,614,351322,卖盘
09:32:33,5.71,-0.01,405,231594,卖盘
09:32:36,5.73,0.02,566,323798,买盘
09:32:39,5.69,-0.04,1408,803996,卖盘
09:32:42,5.73,0.04,1238,708281,买盘
09:32:45,5.71,-0.02,710,405766,卖盘
09:32:48,5.68,-0.03,400,227639,卖盘
09:32:51,5.69,0.01,765,436029,中性盘
09:32:54,5.68,-0.01,122,69291,中性盘
09:32:57,5.68,0.0,637,362075,买盘
09:33:00,5.67,-0.01,475,269194,卖盘
09:33:03,5.66,-0.01,647,366399,卖盘
09:33:06,5.67,0.01,82,46491,买盘
09:33:09,5.65,-0.02,44,24871,卖盘
09:33:12,5.65,0.0,299,168935,卖盘
09:33:15,5.64,-0.01,42,23728,卖盘
09:33:18,5.65,0.01,102,57569,买盘
09:33:21,5.64,-0.01,22,12397,中性盘
09:33:24,5.62,-0.02,335,188659,卖盘
09:33:27,5.62,0.0,58,32596,卖盘
09:33:30,5.66,0.04,1265,713193,买盘
09:33:33,5.65,-0.01,121,68380,卖盘
09:33:36,5.66,0.01,646,365392,买盘
09:33:39,5.65,-0.01,405,229315,卖盘
09:33:42,5.67,0.02,72,40791,买盘
09:33:45,5.66,-0.01,48,27194,卖盘
09:33:48,5.66,0.0,433,245401,卖盘
09:33:51,5.66,0.0,884,501435,卖盘
09:33:54,5.67,0.01,82,46494,中性盘
09:33:57,5.67,0.0,456,258373,卖盘
09:34:00,5.67,0.0,143,80964,买盘
09:34:03,5.67,0.0,92,52150,买盘
09:34:06,5.68,0.01,525,297841,买盘
09:34:09,5.67,-0.01,145,82215,卖盘
09:34:12,5.67,0.0,127,72051,卖盘
09:34:15,5.66,-0.01,278,157488,卖盘
09:34:18,5.67,0.01,230,130190,买盘
09:34:21,5.65,-0.02,259,146817,卖盘
09:34:24,5.67,0.02,10,5670,买盘
09:34:27,5.65,-0.02,145,81994,卖盘
09:34:30,5.64,-0.01,1345,759721,卖盘
09:34:33,5.64,0.0,20,11280,买盘
09:34:36,5.66,0.02,2694,1524822,买盘
09:34:39,5.66,0.0,901,510319,卖盘
09:34:42,5.67,0.01,84,47548,买盘
09:34:45,5.67,0.0,557,315319,买盘
09:34:48,5.67,0.0,47,26665,买盘
09:34:51,5.66,-0.01,95,53853,卖盘
09:34:54,5.68,0.02,824,467696,买盘
09:34:57,5.7,0.02,1138,646887,买盘
09:35:00,5.7,0.0,60,34084,买盘
09:35:03,5.74,0.04,4380,2502657,买盘
09:35:06,5.77,0.03,1574,906331,买盘
09:35:09,5.8,0.03,1056,611245,买盘
09:35:12,5.81,0.01,472,274986,买盘
09:35:15,5.83,0.02,1975,1152321,买盘
09:35:18,5.83,0.0,759,442707,卖盘
09:35:21,5.86,0.03,577,336823,买盘
09:35:24,5.83,-0.03,578,338793,卖盘
09:35:27,5.85,0.02,781,457510,卖盘
09:35:30,5.84,-0.01,463,270647,卖盘
09:35:33,5.86,0.02,886,518807,买盘
09:35:36,5.88,0.02,986,576522,买盘
09:35:39,5.96,0.08,2030,1201609,买盘
09:35:42,5.97,0.01,8157,4865819,买盘
09:35:45,5.97,0.0,5575,3328275,卖盘
09:35:48,5.97,0.0,2439,1456083,卖盘
09:35:51,5.97,0.0,6039,3603901,卖盘
09:35:54,5.97,0.0,1119,668043,卖盘
09:35:57,5.97,0.0,1068,637596,卖盘
09:36:00,5.97,0.0,2629,1569513,卖盘
09:36:03,5.96,-0.01,1124,666739,中性盘
09:36:06,5.88,-0.08,2022,1198373,卖盘
09:36:09,5.8,-0.08,2359,1381679,卖盘
09:36:12,5.81,0.01,968,561600,卖盘
09:36:15,5.8,-0.01,551,319109,卖盘
09:36:18,5.8,0.0,302,175343,买盘
09:36:21,5.79,-0.01,231,133946,卖盘
09:36:24,5.76,-0.03,916,529514,卖盘
09:36:27,5.76,0.0,618,356057,买盘
09:36:30,5.76,0.0,257,148068,买盘
09:36:33,5.76,0.0,208,119882,卖盘
09:36:37,5.76,0.0,2052,1182589,卖盘
