成交时间,成交价格,价格变动,成交量,成交金额,性质
09:25:02,2.54,0.0,4020,1021080,卖盘
09:30:02,2.54,0.0,836,211724,买盘
09:30:05,2.54,0.0,1321,335612,买盘
09:30:08,2.55,0.01,941,239314,买盘
09:30:11,2.54,-0.01,713,181915,卖盘
09:30:14,2.56,0.02,1554,395321,买盘
09:30:17,2.55,-0.01,784,199257,中性盘
09:30:20,2.54,-0.01,256,65197,卖盘
09:30:23,2.54,0.0,277,70577,卖盘
09:30:26,2.55,0.01,290,73915,买盘
09:30:29,2.54,-0.01,958,243657,卖盘
09:30:32,2.54,0.0,2307,586182,卖盘
09:30:35,2.54,0.0,2554,649205,卖盘
09:30:38,2.54,0.0,336,85463,卖盘
09:30:41,2.54,0.0,1423,361881,买盘
09:30:44,2.55,0.01,937,238476,买盘
09:30:47,2.54,-0.01,451,114864,卖盘
09:30:50,2.54,0.0,221,56301,卖盘
09:30:53,2.54,0.0,204,51988,卖盘
09:30:56,2.55,0.01,653,166460,买盘
09:30:59,2.55,0.0,206,52337,买盘
09:31:02,2.54,-0.01,651,165992,卖盘
09:31:05,2.55,0.01,807,205785,买盘
09:31:08,2.55,0.0,976,249806,卖盘
09:31:11,2.56,0.01,1017,260339,买盘
09:31:14,2.57,0.01,351,89927,买盘
09:31:17,2.57,0.0,77,19779,买盘
09:31:20,2.57,0.0,588,151106,买盘
09:31:23,2.58,0.01,547,140726,买盘
09:31:26,2.57,-0.01,197,50728,卖盘
09:31:29,2.58,0.01,346,89219,买盘
09:31:32,2.57,-0.01,2075,534250,卖盘
09:31:35,2.58,0.01,652,168215,买盘
09:31:38,2.58,0.0,87,22486,卖盘
09:31:41,2.59,0.01,596,154004,买盘
09:31:44,2.58,-0.01,433,111715,卖盘
09:31:47,2.58,0.0,695,179245,买盘
09:31:50,2.58,0.0,1711,441432,买盘
09:31:53,2.59,0.01,668,172308,买盘
09:31:56,2.58,-0.01,347,89576,卖盘
09:31:59,2.59,0.01,388,100357,买盘
09:32:02,2.58,-0.01,860,222581,卖盘
09:32:05,2.59,0.01,3482,899908,买盘
09:32:08,2.58,-0.01,1141,293817,买盘
09:32:11,2.57,-0.01,515,132738,卖盘
09:32:14,2.57,0.0,807,207557,卖盘
09:32:17,2.58,0.01,4500,1160578,买盘
09:32:20,2.58,0.0,571,147353,卖盘
09:32:23,2.58,0.0,142,36692,卖盘
09:32:26,2.58,0.0,41,10578,卖盘
09:32:29,2.58,0.0,308,79611,卖盘
09:32:32,2.59,0.01,427,110303,买盘
09:32:35,2.58,-0.01,2879,742658,卖盘
09:32:38,2.58,0.0,67,17286,买盘
09:32:41,2.57,-0.01,221,56953,卖盘
09:32:44,2.57,0.0,689,177619,卖盘
09:32:47,2.58,0.01,4575,1178593,买盘
09:32:50,2.59,0.01,393,101337,买盘
09:32:53,2.58,-0.01,377,97357,卖盘
09:32:56,2.58,0.0,59,15225,卖盘
09:32:59,2.59,0.01,1681,434165,买盘
09:33:02,2.58,-0.01,870,223995,中性盘
09:33:05,2.58,0.0,52,13416,买盘
09:33:08,2.57,-0.01,77,19789,卖盘
09:33:11,2.58,0.01,727,187566,买盘
09:33:14,2.59,0.01,5338,1383366,买盘
09:33:17,2.59,0.0,657,170076,买盘
09:33:20,2.58,-0.01,101,26087,卖盘
09:33:23,2.59,0.01,430,111385,卖盘
09:33:26,2.6,0.01,1867,485243,买盘
09:33:29,2.59,-0.01,1463,380339,卖盘
09:33:32,2.6,0.01,1031,268208,买盘
09:33:35,2.61,0.01,488,127058,买盘
09:33:38,2.62,0.01,1970,514346,买盘
09:33:41,2.62,0.0,60,15690,买盘
09:33:44,2.62,0.0,1091,285842,买盘
09:33:47,2.62,0.0,1810,474031,买盘
09:33:50,2.63,0.01,2276,598576,买盘
09:33:53,2.63,0.0,1029,271184,卖盘
09:33:56,2.65,0.02,3333,880095,买盘
09:33:59,2.67,0.02,7831,2077189,买盘
09:34:02,2.67,0.0,1709,457390,卖盘
09:34:05,2.68,0.01,3034,814427,买盘
09:34:08,2.67,-0.01,1573,422145,卖盘
09:34:11,2.68,0.01,657,176114,卖盘
09:34:14,2.7,0.02,820,220376,买盘
09:34:17,2.7,0.0,621,166893,买盘
09:34:20,2.7,0.0,1845,497135,买盘
09:34:23,2.7,0.0,2405,647693,买盘
09:34:26,2.68,-0.02,1560,420161,卖盘
09:34:29,2.71,0.03,3660,987493,买盘
09:34:32,2.7,-0.01,1706,460280,中性盘
09:34:35,2.7,0.0,1282,345172,买盘
09:34:38,2.7,0.0,2409,648758,卖盘
09:34:41,2.7,0.0,1591,429273,买盘
09:34:44,2.7,0.0,1171,316121,买盘
09:34:47,2.68,-0.02,1096,294722,卖盘
09:34:50,2.7,0.02,1075,289295,买盘
09:34:53,2.67,-0.03,1215,325708,卖盘
09:34:56,2.7,0.03,721,194409,买盘
09:34:59,2.68,-0.02,1496,400637,买盘
09:35:02,2.68,0.0,3754,1006711,买盘
09:35:05,2.69,0.01,1106,296664,买盘
09:35:08,2.68,-0.01,6628,1788709,卖盘
09:35:11,2.7,0.02,3554,960901,买盘
09:35:14,2.71,0.01,4275,1163889,中性盘
09:35:17,2.72,0.01,1213,331936,卖盘
09:35:20,2.74,0.02,1099,300310,买盘
09:35:23,2.74,0.0,1731,474702,买盘
09:35:26,2.75,0.01,2217,608476,买盘
09:35:29,2.77,0.02,16557,4576316,买盘
09:35:32,2.77,0.0,16895,4678995,买盘
09:35:35,2.77,0.0,3024,837648,卖盘
09:35:38,2.77,0.0,519,143763,卖盘
09:35:41,2.77,0.0,2513,696104,卖盘
09:35:44,2.77,0.0,1966,544582,卖盘
09:35:47,2.77,0.0,3208,888616,卖盘
09:35:50,2.77,0.0,9556,2647012,卖盘
09:35:53,2.77,0.0,3892,1078084,卖盘
09:35:56,2.77,0.0,7135,1976395,卖盘
09:35:59,2.77,0.0,5890,1631530,卖盘
09:36:02,2.77,0.0,2690,745130,卖盘
09:36:05,2.77,0.0,2953,817981,卖盘
09:36:08,2.77,0.0,14757,4087689,卖盘
09:36:11,2.76,-0.01,8079,2237373,卖盘
09:36:14,2.77,0.01,1356,374854,买盘
09:36:17,2.76,-0.01,1239,342384,卖盘
09:36:20,2.75,-0.01,1189,328005,卖盘
09:36:23,2.75,0.0,1883,517337,卖盘
09:36:26,2.75,0.0,1343,368595,买盘
09:36:29,2.74,-0.01,1835,503465,买盘
09:36:32,2.73,-0.01,778,212803,卖盘
09:36:35,2.74,0.01,1173,321023,买盘
09:36:38,2.73,-0.01,2258,618046,卖盘
09:36:41,2.74,0.01,646,176850,买盘
09:36:44,2.75,0.01,491,134558,买盘
09:36:47,2.74,-0.01,1779,488907,卖盘
09:36:50,2.74,0.0,1077,295611,卖盘
09:36:53,2.75,0.01,1746,479268,买盘
09:36:56,2.74,-0.01,1987,546860,卖盘
09:36:59,2.76,0.02,2206,608154,买盘
09:37:02,2.75,-0.01,1346,370836,卖盘
09:37:05,2.75,0.0,2676,738196,买盘
09:37:08,2.75,0.0,1017,279341,买盘
09:37:11,2.75,0.0,746,205097,买盘
09:37:14,2.76,0.01,602,165791,买盘
09:37:17,2.76,0.0,2093,576660,买盘
09:37:20,2.76,0.0,1386,382784,买盘
09:37:23,2.77,0.01,1542,426225,买盘
09:37:26,2.77,0.0,3075,851233,买盘
09:37:29,2.77,0.0,3247,898691,买盘
09:37:32,2.77,0.0,30320,8398279,买盘
09:37:35,2.77,0.0,8218,2276386,卖盘
09:37:38,2.77,0.0,1890,523530,卖盘
09:37:41,2.77,0.0,1074,297498,卖盘
09:37:44,2.77,0.0,1044,289188,卖盘
09:37:47,2.77,0.0,409,113293,卖盘
09:37:50,2.77,0.0,341,94457,卖盘
09:37:53,2.77,0.0,676,187252,卖盘
09:37:56,2.77,0.0,283,78391,卖盘
09:37:59,2.77,0.0,490,135730,卖盘
09:38:02,2.77,0.0,410,113570,卖盘
09:38:05,2.77,0.0,772,213844,卖盘
09:38:08,2.77,0.0,281,77837,卖盘
09:38:11,2.77,0.0,312,86424,卖盘
09:38:14,2.77,0.0,644,178388,卖盘
09:38:17,2.77,0.0,430,119110,卖盘
09:38:20,2.77,0.0,1993,552061,卖盘
09:38:23,2.77,0.0,131,36287,卖盘
09:38:26,2.77,0.0,1272,352344,卖盘
09:38:29,2.77,0.0,1565,433505,卖盘
09:38:32,2.77,0.0,120,33240,卖盘
09:38:35,2.77,0.0,448,124096,卖盘
09:38:38,2.77,0.0,462,127974,卖盘
09:38:41,2.77,0.0,1064,294728,卖盘
09:38:44,2.77,0.0,317,87809,卖盘
09:38:47,2.77,0.0,561,155397,卖盘
09:38:50,2.77,0.0,1390,385030,卖盘
09:38:53,2.77,0.0,2559,708843,卖盘
09:38:56,2.77,0.0,1784,494168,卖盘
09:38:59,2.77,0.0,4977,1378657,卖盘
09:39:02,2.77,0.0,1238,342926,卖盘
09:39:05,2.77,0.0,586,162322,卖盘
09:39:08,2.77,0.0,918,254286,卖盘
09:39:11,2.77,0.0,462,127974,卖盘
09:39:14,2.77,0.0,170,47090,卖盘
09:39:17,2.77,0.0,310,85870,卖盘
09:39:20,2.77,0.0,342,94734,卖盘
09:39:23,2.77,0.0,1784,494168,卖盘
09:39:26,2.77,0.0,695,192515,卖盘
