时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-11 09:30:00,0.0,37.64,37.64,37.64,2783,10475212.0,37.64
2024-11-11 09:31:00,0.0,37.22,37.87,37.08,9400,35330239.0,37.598
2024-11-11 09:32:00,0.0,37.67,37.67,37.2,8243,30764539.0,37.487
2024-11-11 09:33:00,0.0,37.56,37.69,37.54,5785,21761712.0,37.515
2024-11-11 09:34:00,0.0,37.58,37.64,37.48,4186,15723874.0,37.522
2024-11-11 09:35:00,0.0,37.56,37.61,37.5,4953,18603310.0,37.527
2024-11-11 09:36:00,0.0,37.11,37.5,37.02,6656,24762993.0,37.476
2024-11-11 09:37:00,0.0,37.25,37.35,37.11,3003,11181748.0,37.46
2024-11-11 09:38:00,0.0,37.28,37.3,37.21,3804,14182121.0,37.446
2024-11-11 09:39:00,0.0,37.28,37.37,37.28,3976,14839814.0,37.437
2024-11-11 09:40:00,0.0,37.61,37.61,37.31,3665,13748750.0,37.442
2024-11-11 09:41:00,0.0,37.86,37.9,37.62,5073,19174503.0,37.471
2024-11-11 09:42:00,0.0,37.97,37.99,37.89,5884,22313348.0,37.51
2024-11-11 09:43:00,0.0,37.93,38.05,37.85,4985,18913253.0,37.54
2024-11-11 09:44:00,0.0,37.88,37.96,37.86,3515,13321051.0,37.557
2024-11-11 09:45:00,0.0,38.01,38.01,37.87,3721,14124060.0,37.575
2024-11-11 09:46:00,0.0,37.98,38.17,37.97,8117,30883789.0,37.619
2024-11-11 09:47:00,0.0,37.79,38.02,37.79,4981,18897478.0,37.636
2024-11-11 09:48:00,0.0,37.74,37.81,37.7,3199,12073376.0,37.64
2024-11-11 09:49:00,0.0,37.68,37.71,37.51,5403,20316502.0,37.638
2024-11-11 09:50:00,0.0,37.79,37.81,37.68,2318,8755738.0,37.641
2024-11-11 09:51:00,0.0,37.93,37.96,37.78,2258,8557108.0,37.646
2024-11-11 09:52:00,0.0,37.94,38.04,37.93,3078,11689972.0,37.656
2024-11-11 09:53:00,0.0,37.9,37.95,37.87,3144,11917083.0,37.663
2024-11-11 09:54:00,0.0,37.82,37.9,37.79,1905,7205534.0,37.665
2024-11-11 09:55:00,0.0,37.8,37.82,37.7,2118,7995618.0,37.667
2024-11-11 09:56:00,0.0,37.99,37.99,37.79,2063,7814089.0,37.67
2024-11-11 09:57:00,0.0,37.8,37.99,37.8,3984,15106477.0,37.679
2024-11-11 09:58:00,0.0,38.17,38.17,37.84,4156,15797758.0,37.69
2024-11-11 09:59:00,0.0,38.35,38.36,38.15,8117,31076731.0,37.726
2024-11-11 10:00:00,0.0,38.03,38.38,38.0,6239,23824572.0,37.746
2024-11-11 10:01:00,0.0,38.13,38.13,37.99,3616,13759474.0,37.754
2024-11-11 10:02:00,0.0,38.09,38.1,37.99,3634,13827835.0,37.761
2024-11-11 10:03:00,0.0,38.16,38.18,38.08,2627,10016112.0,37.767
2024-11-11 10:04:00,0.0,38.1,38.17,38.05,2662,10142295.0,37.773
2024-11-11 10:05:00,0.0,38.1,38.13,38.09,2866,10920086.0,37.779
2024-11-11 10:06:00,0.0,38.03,38.13,38.03,3219,12263632.0,37.786
2024-11-11 10:07:00,0.0,38.0,38.04,37.96,3028,11503886.0,37.789
2024-11-11 10:08:00,0.0,38.06,38.07,37.96,1892,7198873.0,37.792
2024-11-11 10:09:00,0.0,38.07,38.07,38.0,2085,7929613.0,37.795
2024-11-11 10:10:00,0.0,38.28,38.28,38.06,3522,13413281.0,37.801
2024-11-11 10:11:00,0.0,38.25,38.34,38.25,2151,8241482.0,37.808
2024-11-11 10:12:00,0.0,38.25,38.27,38.23,1937,7409997.0,37.813
2024-11-11 10:13:00,0.0,38.18,38.24,38.16,979,3738438.0,37.815
2024-11-11 10:14:00,0.0,38.11,38.18,38.07,884,3369982.0,37.816
2024-11-11 10:15:00,0.0,38.15,38.15,38.11,1907,7269618.0,37.82
2024-11-11 10:16:00,0.0,38.09,38.15,38.03,3018,11498180.0,37.824
2024-11-11 10:17:00,0.0,38.16,38.17,38.05,877,3342979.0,37.826
2024-11-11 10:18:00,0.0,38.27,38.27,38.17,1695,6482410.0,37.83
2024-11-11 10:19:00,0.0,38.17,38.29,38.07,1792,6848332.0,37.833
2024-11-11 10:20:00,0.0,38.03,38.1,38.03,2028,7718655.0,37.836
2024-11-11 10:21:00,0.0,38.0,38.05,37.98,2665,10128458.0,37.838
2024-11-11 10:22:00,0.0,38.1,38.1,37.95,1262,4797345.0,37.839
2024-11-11 10:23:00,0.0,38.01,38.12,38.01,1306,4971140.0,37.841
2024-11-11 10:24:00,0.0,37.89,38.03,37.89,2371,8996291.0,37.842
2024-11-11 10:25:00,0.0,38.05,38.1,37.94,1430,5434057.0,37.843
2024-11-11 10:26:00,0.0,38.06,38.09,38.05,1370,5216279.0,37.845
2024-11-11 10:27:00,0.0,38.04,38.1,38.0,1642,6250185.0,37.847
2024-11-11 10:28:00,0.0,38.28,38.35,38.0,4261,16296902.0,37.855
2024-11-11 10:29:00,0.0,38.35,38.36,38.3,3273,12549217.0,37.863
2024-11-11 10:30:00,0.0,38.31,38.36,38.31,3297,12641080.0,37.87
2024-11-11 10:31:00,0.0,38.41,38.41,38.3,3826,14676423.0,37.879
2024-11-11 10:32:00,0.0,38.42,38.5,38.41,6259,24078068.0,37.896
2024-11-11 10:33:00,0.0,38.32,38.42,38.32,1833,7027777.0,37.9
2024-11-11 10:34:00,0.0,38.32,38.33,38.3,1131,4333112.0,37.902
2024-11-11 10:35:00,0.0,38.28,38.33,38.28,1405,5382790.0,37.904
2024-11-11 10:36:00,0.0,38.2,38.3,38.03,1374,5248331.0,37.906
2024-11-11 10:37:00,0.0,38.14,38.25,38.14,1903,7275803.0,37.909
2024-11-11 10:38:00,0.0,38.0,38.14,38.0,1130,4299600.0,37.909
2024-11-11 10:39:00,0.0,38.05,38.06,37.96,1235,4692865.0,37.91
2024-11-11 10:40:00,0.0,38.08,38.08,38.0,1735,6598267.0,37.911
2024-11-11 10:41:00,0.0,38.16,38.19,38.07,1215,4629600.0,37.912
2024-11-11 10:42:00,0.0,38.34,38.34,38.16,3744,14314215.0,37.917
2024-11-11 10:43:00,0.0,38.3,38.36,38.23,1546,5923579.0,37.919
2024-11-11 10:44:00,0.0,38.32,38.32,38.26,870,3330675.0,37.921
2024-11-11 10:45:00,0.0,38.48,38.49,38.32,1902,7308988.0,37.925
2024-11-11 10:46:00,0.0,38.59,38.59,38.46,3570,13750060.0,37.933
2024-11-11 10:47:00,0.0,38.52,38.62,38.45,2903,11196561.0,37.941
2024-11-11 10:48:00,0.0,38.63,38.66,38.5,3531,13624704.0,37.95
2024-11-11 10:49:00,0.0,38.81,38.92,38.63,9523,36967048.0,37.982
2024-11-11 10:50:00,0.0,39.07,39.07,38.81,8236,32073791.0,38.011
2024-11-11 10:51:00,0.0,39.01,39.08,38.91,7855,30636001.0,38.039
