时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-11 09:30:00,0.0,9.6,9.6,9.6,892,856320.0,9.6
2024-11-11 09:31:00,0.0,9.59,9.65,9.59,1596,1534144.0,9.608
2024-11-11 09:32:00,0.0,9.64,9.66,9.6,1068,1028234.0,9.614
2024-11-11 09:33:00,0.0,9.63,9.64,9.61,470,452367.0,9.615
2024-11-11 09:34:00,0.0,9.61,9.63,9.6,902,867313.0,9.615
2024-11-11 09:35:00,0.0,9.63,9.63,9.6,571,549377.0,9.616
2024-11-11 09:36:00,0.0,9.56,9.63,9.53,2420,2317227.0,9.604
2024-11-11 09:37:00,0.0,9.54,9.56,9.52,1027,979547.0,9.596
2024-11-11 09:38:00,0.0,9.54,9.56,9.53,994,949378.0,9.592
2024-11-11 09:39:00,0.0,9.54,9.55,9.53,836,796851.0,9.587
2024-11-11 09:40:00,0.0,9.54,9.54,9.53,794,756955.0,9.583
2024-11-11 09:41:00,0.0,9.56,9.56,9.53,283,270146.0,9.582
2024-11-11 09:42:00,0.0,9.5,9.56,9.5,1752,1668271.0,9.575
2024-11-11 09:43:00,0.0,9.54,9.54,9.51,1336,1271412.0,9.569
2024-11-11 09:44:00,0.0,9.5,9.53,9.49,1124,1067679.0,9.564
2024-11-11 09:45:00,0.0,9.53,9.54,9.5,1562,1487358.0,9.561
2024-11-11 09:46:00,0.0,9.53,9.54,9.52,1285,1224176.0,9.558
2024-11-11 09:47:00,0.0,9.56,9.56,9.52,1231,1173902.0,9.557
2024-11-11 09:48:00,0.0,9.57,9.57,9.54,879,839477.0,9.557
2024-11-11 09:49:00,0.0,9.54,9.57,9.53,409,390534.0,9.557
2024-11-11 09:50:00,0.0,9.56,9.56,9.54,400,381892.0,9.556
2024-11-11 09:51:00,0.0,9.56,9.58,9.56,604,577865.0,9.557
2024-11-11 09:52:00,0.0,9.56,9.56,9.55,948,905437.0,9.557
2024-11-11 09:53:00,0.0,9.55,9.57,9.55,408,390030.0,9.557
2024-11-11 09:54:00,0.0,9.55,9.55,9.53,585,558068.0,9.556
2024-11-11 09:55:00,0.0,9.55,9.55,9.54,331,316029.0,9.556
2024-11-11 09:56:00,0.0,9.54,9.55,9.54,253,241392.0,9.556
2024-11-11 09:57:00,0.0,9.52,9.55,9.52,534,508781.0,9.555
2024-11-11 09:58:00,0.0,9.52,9.53,9.52,161,153291.0,9.555
2024-11-11 09:59:00,0.0,9.53,9.54,9.52,722,688009.0,9.554
2024-11-11 10:00:00,0.0,9.54,9.54,9.52,111,105757.0,9.554
2024-11-11 10:01:00,0.0,9.54,9.55,9.53,334,318611.0,9.554
2024-11-11 10:02:00,0.0,9.54,9.55,9.53,247,235632.0,9.554
2024-11-11 10:03:00,0.0,9.53,9.54,9.53,133,126781.0,9.554
2024-11-11 10:04:00,0.0,9.54,9.54,9.53,396,377539.0,9.554
2024-11-11 10:05:00,0.0,9.53,9.55,9.53,716,682782.0,9.553
2024-11-11 10:06:00,0.0,9.51,9.53,9.51,919,874995.0,9.552
2024-11-11 10:07:00,0.0,9.51,9.53,9.51,1290,1228162.0,9.551
2024-11-11 10:08:00,0.0,9.51,9.52,9.51,362,344348.0,9.55
2024-11-11 10:09:00,0.0,9.51,9.52,9.5,702,667744.0,9.549
2024-11-11 10:10:00,0.0,9.52,9.52,9.51,57,54218.0,9.549
2024-11-11 10:11:00,0.0,9.52,9.52,9.51,173,164592.0,9.549
2024-11-11 10:12:00,0.0,9.52,9.52,9.51,1005,956627.0,9.548
