时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-11 09:30:00,0.0,19.6,19.6,19.6,1105,2165800.0,19.6
2024-11-11 09:31:00,0.0,19.78,19.8,19.65,4084,8061317.0,19.709
2024-11-11 09:32:00,0.0,19.79,19.79,19.7,3216,6351203.0,19.723
2024-11-11 09:33:00,0.0,19.76,19.78,19.72,2070,4088004.0,19.729
2024-11-11 09:34:00,0.0,19.79,19.79,19.74,1861,3680305.0,19.736
2024-11-11 09:35:00,0.0,19.98,19.98,19.79,2625,5212367.0,19.757
2024-11-11 09:36:00,0.0,19.98,20.0,19.93,4431,8853476.0,19.808
2024-11-11 09:37:00,0.0,20.07,20.07,19.91,4224,8431253.0,19.836
2024-11-11 09:38:00,0.0,20.26,20.3,20.08,5189,10494487.0,19.906
2024-11-11 09:39:00,0.0,20.01,20.26,20.0,3192,6430693.0,19.93
2024-11-11 09:40:00,0.0,20.1,20.1,20.01,2706,5425265.0,19.939
2024-11-11 09:41:00,0.0,20.07,20.1,20.06,2198,4414640.0,19.948
2024-11-11 09:42:00,0.0,20.01,20.09,20.01,1318,2640600.0,19.951
2024-11-11 09:43:00,0.0,19.99,20.01,19.99,1325,2650402.0,19.952
2024-11-11 09:44:00,0.0,19.94,19.99,19.94,1182,2359337.0,19.953
2024-11-11 09:45:00,0.0,19.98,19.98,19.93,1182,2358062.0,19.953
2024-11-11 09:46:00,0.0,20.02,20.02,19.97,1061,2121454.0,19.954
2024-11-11 09:47:00,0.0,20.04,20.05,20.01,669,1339927.0,19.955
2024-11-11 09:48:00,0.0,20.03,20.05,20.02,840,1682763.0,19.956
2024-11-11 09:49:00,0.0,20.0,20.03,20.0,1031,2062958.0,19.957
2024-11-11 09:50:00,0.0,19.96,20.0,19.95,819,1635575.0,19.958
2024-11-11 09:51:00,0.0,19.99,19.99,19.95,1169,2333528.0,19.958
2024-11-11 09:52:00,0.0,20.01,20.02,19.99,1369,2738737.0,19.959
2024-11-11 09:53:00,0.0,20.02,20.03,20.01,849,1699786.0,19.96
2024-11-11 09:54:00,0.0,20.03,20.03,20.0,972,1945059.0,19.961
2024-11-11 09:55:00,0.0,20.02,20.02,20.0,447,894315.0,19.962
2024-11-11 09:56:00,0.0,20.02,20.02,20.01,519,1038863.0,19.962
2024-11-11 09:57:00,0.0,20.02,20.02,20.0,654,1308815.0,19.963
2024-11-11 09:58:00,0.0,20.02,20.02,20.01,704,1409074.0,19.963
2024-11-11 09:59:00,0.0,20.03,20.03,20.01,567,1135119.0,19.964
2024-11-11 10:00:00,0.0,20.02,20.03,20.02,741,1483910.0,19.965
2024-11-11 10:01:00,0.0,20.04,20.04,20.02,656,1313683.0,19.966
2024-11-11 10:02:00,0.0,20.07,20.07,20.03,669,1341289.0,19.967
2024-11-11 10:03:00,0.0,20.15,20.15,20.08,931,1871265.0,19.969
2024-11-11 10:04:00,0.0,20.19,20.2,20.15,1728,3486200.0,19.975
2024-11-11 10:05:00,0.0,20.16,20.19,20.15,1413,2850292.0,19.98
2024-11-11 10:06:00,0.0,20.1,20.16,20.1,954,1919957.0,19.982
2024-11-11 10:07:00,0.0,20.05,20.06,20.03,576,1154765.0,19.983
2024-11-11 10:08:00,0.0,20.1,20.1,20.04,244,489526.0,19.983
2024-11-11 10:09:00,0.0,20.15,20.15,20.1,397,799202.0,19.984
2024-11-11 10:10:00,0.0,20.18,20.18,20.16,813,1640168.0,19.986
2024-11-11 10:11:00,0.0,20.17,20.18,20.16,661,1333125.0,19.988
2024-11-11 10:12:00,0.0,20.16,20.17,20.15,598,1205376.0,19.99
2024-11-11 10:13:00,0.0,20.15,20.17,20.15,586,1181083.0,19.991
2024-11-11 10:14:00,0.0,20.13,20.16,20.13,342,689106.0,19.992
2024-11-11 10:15:00,0.0,20.1,20.12,20.1,479,963382.0,19.993
2024-11-11 10:16:00,0.0,20.1,20.12,20.1,694,1395741.0,19.994
2024-11-11 10:17:00,0.0,20.16,20.16,20.1,1405,2826733.0,19.997
2024-11-11 10:18:00,0.0,20.29,20.29,20.16,6127,12385217.0,20.015
2024-11-11 10:19:00,0.0,20.26,20.28,20.26,3389,6873667.0,20.027
2024-11-11 10:20:00,0.0,20.21,20.26,20.21,530,1072490.0,20.028
2024-11-11 10:21:00,0.0,20.17,20.21,20.17,1027,2073970.0,20.03
2024-11-11 10:22:00,0.0,20.16,20.17,20.15,1185,2389606.0,20.032
2024-11-11 10:23:00,0.0,20.2,20.2,20.16,788,1590732.0,20.034
2024-11-11 10:24:00,0.0,20.21,20.22,20.2,937,1893640.0,20.036
2024-11-11 10:25:00,0.0,20.28,20.28,20.2,2668,5400667.0,20.042
2024-11-11 10:26:00,0.0,20.4,20.4,20.28,8517,17306942.0,20.068
2024-11-11 10:27:00,0.0,20.5,20.5,20.4,3213,6575157.0,20.081
2024-11-11 10:28:00,0.0,20.57,20.59,20.5,4447,9135084.0,20.102
2024-11-11 10:29:00,0.0,20.45,20.56,20.45,1820,3735876.0,20.109
2024-11-11 10:30:00,0.0,20.35,20.45,20.35,1474,3006184.0,20.113
2024-11-11 10:31:00,0.0,20.45,20.45,20.31,1474,3003185.0,20.117
2024-11-11 10:32:00,0.0,20.46,20.48,20.44,1276,2610383.0,20.121
2024-11-11 10:33:00,0.0,20.37,20.45,20.36,739,1508064.0,20.123
2024-11-11 10:34:00,0.0,20.37,20.37,20.36,771,1570259.0,20.125
2024-11-11 10:35:00,0.0,20.35,20.37,20.35,573,1166490.0,20.126
2024-11-11 10:36:00,0.0,20.3,20.35,20.3,433,880115.0,20.127
2024-11-11 10:37:00,0.0,20.28,20.31,20.28,923,1873571.0,20.128
2024-11-11 10:38:00,0.0,20.24,20.28,20.23,690,1397921.0,20.129
2024-11-11 10:39:00,0.0,20.19,20.24,20.19,593,1198257.0,20.129
2024-11-11 10:40:00,0.0,20.2,20.2,20.18,590,1191261.0,20.13
2024-11-11 10:41:00,0.0,20.2,20.21,20.19,717,1448055.0,20.13
2024-11-11 10:42:00,0.0,20.25,20.25,20.2,450,910358.0,20.131
2024-11-11 10:43:00,0.0,20.3,20.3,20.25,558,1132096.0,20.131
2024-11-11 10:44:00,0.0,20.33,20.34,20.29,416,844959.0,20.132
2024-11-11 10:45:00,0.0,20.37,20.37,20.34,466,948465.0,20.133
2024-11-11 10:46:00,0.0,20.38,20.39,20.36,446,908669.0,20.134
2024-11-11 10:47:00,0.0,20.35,20.38,20.35,458,932918.0,20.135
2024-11-11 10:48:00,0.0,20.32,20.35,20.32,346,703644.0,20.135
2024-11-11 10:49:00,0.0,20.3,20.32,20.3,392,796199.0,20.136
2024-11-11 10:50:00,0.0,20.28,20.3,20.28,313,635141.0,20.136
2024-11-11 10:51:00,0.0,20.29,20.29,20.28,268,543599.0,20.137
2024-11-11 10:52:00,0.0,20.3,20.3,20.27,450,912999.0,20.137
2024-11-11 10:53:00,0.0,20.31,20.31,20.29,329,667769.0,20.138
2024-11-11 10:54:00,0.0,20.31,20.32,20.3,364,739108.0,20.138
2024-11-11 10:55:00,0.0,20.3,20.31,20.3,347,704445.0,20.139
2024-11-11 10:56:00,0.0,20.29,20.31,20.29,170,345066.0,20.139
2024-11-11 10:57:00,0.0,20.3,20.3,20.29,284,576459.0,20.139
2024-11-11 10:58:00,0.0,20.31,20.31,20.3,181,367531.0,20.14
2024-11-11 10:59:00,0.0,20.31,20.31,20.3,203,412265.0,20.14
2024-11-11 11:00:00,0.0,20.32,20.32,20.3,228,463122.0,20.14
2024-11-11 11:01:00,0.0,20.31,20.32,20.3,271,550420.0,20.141
2024-11-11 11:02:00,0.0,20.35,20.35,20.31,479,973637.0,20.141
2024-11-11 11:03:00,0.0,20.34,20.35,20.34,260,529049.0,20.142
2024-11-11 11:04:00,0.0,20.35,20.35,20.34,226,459793.0,20.142
2024-11-11 11:05:00,0.0,20.37,20.37,20.35,196,398945.0,20.143
2024-11-11 11:06:00,0.0,20.39,20.4,20.36,587,1196157.0,20.144
