时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-11 09:30:00,0.0,4.23,4.23,4.23,754,318942.0,4.23
2024-11-11 09:31:00,0.0,4.25,4.26,4.22,2740,1160748.0,4.236
2024-11-11 09:32:00,0.0,4.27,4.27,4.25,938,399596.0,4.241
2024-11-11 09:33:00,0.0,4.25,4.27,4.24,1659,705962.0,4.245
2024-11-11 09:34:00,0.0,4.26,4.26,4.24,1594,678080.0,4.247
2024-11-11 09:35:00,0.0,4.26,4.27,4.25,1356,577339.0,4.248
2024-11-11 09:36:00,0.0,4.24,4.26,4.24,1089,463047.0,4.249
2024-11-11 09:37:00,0.0,4.24,4.25,4.24,668,283309.0,4.248
2024-11-11 09:38:00,0.0,4.25,4.25,4.24,755,320841.0,4.248
2024-11-11 09:39:00,0.0,4.24,4.25,4.24,264,112069.0,4.248
2024-11-11 09:40:00,0.0,4.25,4.25,4.24,645,274022.0,4.248
2024-11-11 09:41:00,0.0,4.25,4.25,4.24,615,261359.0,4.248
2024-11-11 09:42:00,0.0,4.23,4.25,4.23,3702,1569442.0,4.246
2024-11-11 09:43:00,0.0,4.25,4.25,4.24,1955,828704.0,4.246
2024-11-11 09:44:00,0.0,4.24,4.25,4.24,638,270854.0,4.246
2024-11-11 09:45:00,0.0,4.24,4.25,4.23,1208,511604.0,4.245
2024-11-11 09:46:00,0.0,4.24,4.24,4.23,469,198790.0,4.245
2024-11-11 09:47:00,0.0,4.23,4.24,4.23,320,135487.0,4.245
2024-11-11 09:48:00,0.0,4.24,4.25,4.23,249,105647.0,4.245
2024-11-11 09:49:00,0.0,4.25,4.25,4.24,294,124824.0,4.245
2024-11-11 09:50:00,0.0,4.25,4.25,4.24,345,146603.0,4.245
2024-11-11 09:51:00,0.0,4.25,4.26,4.25,329,140021.0,4.245
2024-11-11 09:52:00,0.0,4.25,4.26,4.25,16,6804.0,4.245
2024-11-11 09:53:00,0.0,4.25,4.26,4.25,711,302641.0,4.245
2024-11-11 09:54:00,0.0,4.25,4.26,4.25,192,81682.0,4.246
2024-11-11 09:55:00,0.0,4.24,4.25,4.24,983,417412.0,4.246
2024-11-11 09:56:00,0.0,4.24,4.24,4.24,457,193769.0,4.245
2024-11-11 09:57:00,0.0,4.24,4.25,4.23,1253,531395.0,4.245
2024-11-11 09:58:00,0.0,4.24,4.24,4.24,539,228534.0,4.245
2024-11-11 09:59:00,0.0,4.24,4.25,4.24,401,170061.0,4.245
2024-11-11 10:00:00,0.0,4.24,4.25,4.23,742,314455.0,4.245
2024-11-11 10:01:00,0.0,4.23,4.24,4.23,923,390638.0,4.245
2024-11-11 10:02:00,0.0,4.23,4.24,4.23,149,63103.0,4.244
2024-11-11 10:03:00,0.0,4.23,4.24,4.23,126,53323.0,4.244
2024-11-11 10:04:00,0.0,4.24,4.24,4.23,275,116593.0,4.244
2024-11-11 10:05:00,0.0,4.25,4.25,4.24,78,33082.0,4.244
2024-11-11 10:06:00,0.0,4.25,4.25,4.24,107,45472.0,4.244
2024-11-11 10:07:00,0.0,4.24,4.24,4.24,587,248888.0,4.244
2024-11-11 10:08:00,0.0,4.23,4.24,4.23,78,33032.0,4.244
2024-11-11 10:09:00,0.0,4.24,4.24,4.23,151,63917.0,4.244
2024-11-11 10:10:00,0.0,4.23,4.23,4.23,147,62191.0,4.244
2024-11-11 10:11:00,0.0,4.24,4.24,4.23,1024,433908.0,4.244
2024-11-11 10:12:00,0.0,4.24,4.24,4.23,2221,941420.0,4.244
2024-11-11 10:13:00,0.0,4.24,4.24,4.24,95,40280.0,4.244
2024-11-11 10:14:00,0.0,4.24,4.24,4.23,49,20769.0,4.244
2024-11-11 10:15:00,0.0,4.24,4.24,4.23,165,69922.0,4.244
2024-11-11 10:16:00,0.0,4.24,4.24,4.23,117,49600.0,4.244
2024-11-11 10:17:00,0.0,4.23,4.24,4.23,134,56805.0,4.244
