时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-11 09:30:00,0.0,21.55,21.55,21.55,6519,14048445.0,21.55
2024-11-11 09:31:00,0.0,21.46,21.71,21.44,55700,120109321.0,21.562
2024-11-11 09:32:00,0.0,21.66,21.68,21.42,22340,48094332.0,21.553
2024-11-11 09:33:00,0.0,21.65,21.68,21.58,19001,41072751.0,21.565
2024-11-11 09:34:00,0.0,21.7,21.7,21.6,13990,30269900.0,21.573
2024-11-11 09:35:00,0.0,21.63,21.74,21.61,18995,41136593.0,21.585
2024-11-11 09:36:00,0.0,21.45,21.64,21.41,17363,37372057.0,21.578
2024-11-11 09:37:00,0.0,21.62,21.66,21.43,15717,33911841.0,21.578
2024-11-11 09:38:00,0.0,21.71,21.72,21.63,15041,32598664.0,21.586
2024-11-11 09:39:00,0.0,21.65,21.73,21.64,17064,36986892.0,21.593
2024-11-11 09:40:00,0.0,21.67,21.67,21.62,11917,25792298.0,21.596
2024-11-11 09:41:00,0.0,21.82,21.84,21.69,15702,34122337.0,21.605
2024-11-11 09:42:00,0.0,21.74,21.86,21.7,22930,49905400.0,21.62
2024-11-11 09:43:00,0.0,21.76,21.77,21.72,8000,17389708.0,21.623
2024-11-11 09:44:00,0.0,21.69,21.76,21.69,11399,24753386.0,21.627
2024-11-11 09:45:00,0.0,21.71,21.72,21.7,8807,19116749.0,21.63
2024-11-11 09:46:00,0.0,21.65,21.74,21.65,7883,17100802.0,21.631
2024-11-11 09:47:00,0.0,21.62,21.64,21.58,17526,37868598.0,21.63
2024-11-11 09:48:00,0.0,21.65,21.65,21.6,8554,18491984.0,21.63
2024-11-11 09:49:00,0.0,21.75,21.75,21.65,7297,15835792.0,21.631
2024-11-11 09:50:00,0.0,21.75,21.78,21.74,9153,19918504.0,21.635
2024-11-11 09:51:00,0.0,21.87,21.89,21.74,19965,43586221.0,21.646
2024-11-11 09:52:00,0.0,21.88,21.93,21.87,12822,28070011.0,21.655
2024-11-11 09:53:00,0.0,21.97,21.97,21.88,13356,29297097.0,21.665
2024-11-11 09:54:00,0.0,21.92,21.99,21.92,14457,31753481.0,21.676
2024-11-11 09:55:00,0.0,22.1,22.1,21.9,24120,53030053.0,21.694
2024-11-11 09:56:00,0.0,22.2,22.22,22.1,26752,59287892.0,21.722
2024-11-11 09:57:00,0.0,22.08,22.24,22.07,17413,38585324.0,21.739
2024-11-11 09:58:00,0.0,22.16,22.2,22.07,17563,38894742.0,21.754
2024-11-11 09:59:00,0.0,22.15,22.18,22.13,12561,27826586.0,21.764
2024-11-11 10:00:00,0.0,22.28,22.28,22.15,18377,40841857.0,21.781
2024-11-11 10:01:00,0.0,22.33,22.34,22.28,20631,45986484.0,21.8
2024-11-11 10:02:00,0.0,22.49,22.49,22.29,23877,53463812.0,21.826
2024-11-11 10:03:00,0.0,22.57,22.58,22.49,29276,65940773.0,21.861
2024-11-11 10:04:00,0.0,22.5,22.59,22.5,20918,47199433.0,21.885
2024-11-11 10:05:00,0.0,22.4,22.5,22.36,18627,41773684.0,21.902
2024-11-11 10:06:00,0.0,22.42,22.47,22.37,15613,34987446.0,21.914
2024-11-11 10:07:00,0.0,22.35,22.43,22.34,11039,24708589.0,21.922
2024-11-11 10:08:00,0.0,22.25,22.32,22.24,12371,27571410.0,21.929
2024-11-11 10:09:00,0.0,22.3,22.3,22.25,7478,16661965.0,21.933
2024-11-11 10:10:00,0.0,22.25,22.28,22.23,10085,22444800.0,21.938
2024-11-11 10:11:00,0.0,22.28,22.28,22.25,5203,11582201.0,21.94
2024-11-11 10:12:00,0.0,22.33,22.34,22.28,5621,12535640.0,21.943
2024-11-11 10:13:00,0.0,22.31,22.35,22.3,8200,18312002.0,21.948
2024-11-11 10:14:00,0.0,22.27,22.31,22.27,8713,19428149.0,21.952
2024-11-11 10:15:00,0.0,22.26,22.28,22.25,6842,15231069.0,21.955
2024-11-11 10:16:00,0.0,22.2,22.26,22.2,6888,15313782.0,21.958
2024-11-11 10:17:00,0.0,22.15,22.2,22.15,7695,17058542.0,21.96
2024-11-11 10:18:00,0.0,22.21,22.21,22.15,9242,20476834.0,21.962
2024-11-11 10:19:00,0.0,22.17,22.25,22.17,6871,15267894.0,21.965
2024-11-11 10:20:00,0.0,22.1,22.17,22.1,10315,22823542.0,21.967
2024-11-11 10:21:00,0.0,22.03,22.11,22.03,9248,20419076.0,21.968
2024-11-11 10:22:00,0.0,22.01,22.05,21.98,16432,36155261.0,21.969
2024-11-11 10:23:00,0.0,22.04,22.04,22.0,7745,17048778.0,21.969
2024-11-11 10:24:00,0.0,22.05,22.08,22.04,7366,16249590.0,21.97
2024-11-11 10:25:00,0.0,22.01,22.05,22.01,7234,15933972.0,21.971
2024-11-11 10:26:00,0.0,22.05,22.05,21.99,9716,21385357.0,21.971
2024-11-11 10:27:00,0.0,22.07,22.11,22.05,8852,19545323.0,21.972
2024-11-11 10:28:00,0.0,22.13,22.13,22.08,5367,11857526.0,21.973
2024-11-11 10:29:00,0.0,22.15,22.15,22.13,5165,11435913.0,21.974
2024-11-11 10:30:00,0.0,22.16,22.16,22.13,5103,11303379.0,21.975
2024-11-11 10:31:00,0.0,22.24,22.26,22.16,7328,16280206.0,21.977
2024-11-11 10:32:00,0.0,22.25,22.3,22.24,6921,15414257.0,21.98
2024-11-11 10:33:00,0.0,22.13,22.25,22.13,3317,7366873.0,21.981
2024-11-11 10:34:00,0.0,22.18,22.2,22.12,4113,9113524.0,21.982
2024-11-11 10:35:00,0.0,22.16,22.19,22.13,2347,5200951.0,21.982
2024-11-11 10:36:00,0.0,22.11,22.16,22.11,2095,4636194.0,21.982
2024-11-11 10:37:00,0.0,22.08,22.11,22.08,4232,9350476.0,21.983
2024-11-11 10:38:00,0.0,22.0,22.09,22.0,5268,11606002.0,21.983
2024-11-11 10:39:00,0.0,21.96,22.01,21.96,5781,12712126.0,21.983
2024-11-11 10:40:00,0.0,21.92,21.96,21.91,6552,14371306.0,21.983
2024-11-11 10:41:00,0.0,22.0,22.0,21.91,5966,13088445.0,21.983
2024-11-11 10:42:00,0.0,22.06,22.06,21.99,3341,7353972.0,21.983
2024-11-11 10:43:00,0.0,22.11,22.11,22.06,4123,9105592.0,21.983
2024-11-11 10:44:00,0.0,22.09,22.11,22.09,3774,8341468.0,21.984
2024-11-11 10:45:00,0.0,22.09,22.1,22.07,2498,5516463.0,21.984
2024-11-11 10:46:00,0.0,22.18,22.18,22.08,6455,14280419.0,21.985
2024-11-11 10:47:00,0.0,22.15,22.19,22.15,2562,5682235.0,21.986
2024-11-11 10:48:00,0.0,22.15,22.15,22.13,1902,4212672.0,21.986
2024-11-11 10:49:00,0.0,22.14,22.15,22.14,2294,5079584.0,21.986
2024-11-11 10:50:00,0.0,22.1,22.15,22.1,3303,7308652.0,21.987
2024-11-11 10:51:00,0.0,22.1,22.11,22.08,2438,5387253.0,21.987
2024-11-11 10:52:00,0.0,22.1,22.1,22.09,1516,3350429.0,21.987
2024-11-11 10:53:00,0.0,22.14,22.14,22.1,2820,6237384.0,21.988
2024-11-11 10:54:00,0.0,22.1,22.14,22.1,2849,6303262.0,21.988
2024-11-11 10:55:00,0.0,22.13,22.14,22.1,2506,5544582.0,21.988
2024-11-11 10:56:00,0.0,22.14,22.16,22.13,2809,6221125.0,21.989
2024-11-11 10:57:00,0.0,22.2,22.2,22.15,3822,8481604.0,21.99
2024-11-11 10:58:00,0.0,22.26,22.26,22.2,3333,7413716.0,21.991
2024-11-11 10:59:00,0.0,22.27,22.27,22.26,3662,8153523.0,21.992
2024-11-11 11:00:00,0.0,22.22,22.28,22.22,2579,5737242.0,21.992
2024-11-11 11:01:00,0.0,22.22,22.22,22.2,1867,4147683.0,21.993
2024-11-11 11:02:00,0.0,22.29,22.29,22.21,3562,7923271.0,21.994
2024-11-11 11:03:00,0.0,22.29,22.29,22.26,4604,10259534.0,21.995
2024-11-11 11:04:00,0.0,22.25,22.29,22.25,1919,4274683.0,21.996
2024-11-11 11:05:00,0.0,22.25,22.28,22.25,1485,3306157.0,21.996
2024-11-11 11:06:00,0.0,22.22,22.26,22.22,2740,6093424.0,21.997
2024-11-11 11:07:00,0.0,22.22,22.25,22.22,2070,4601364.0,21.997
2024-11-11 11:08:00,0.0,22.2,22.23,22.19,2023,4493361.0,21.998
2024-11-11 11:09:00,0.0,22.19,22.21,22.18,1794,3981587.0,21.998
2024-11-11 11:10:00,0.0,22.2,22.21,22.19,2434,5403801.0,21.999
2024-11-11 11:11:00,0.0,22.16,22.2,22.16,1916,4250299.0,21.999
2024-11-11 11:12:00,0.0,22.23,22.25,22.17,3407,7564793.0,22.0
2024-11-11 11:13:00,0.0,22.22,22.24,22.22,1399,3109608.0,22.0
2024-11-11 11:14:00,0.0,22.23,22.24,22.22,1589,3532235.0,22.0
2024-11-11 11:15:00,0.0,22.26,22.27,22.23,2667,5933593.0,22.001
2024-11-11 11:16:00,0.0,22.28,22.29,22.26,4180,9313040.0,22.002
2024-11-11 11:17:00,0.0,22.28,22.29,22.27,3205,7141971.0,22.003
2024-11-11 11:18:00,0.0,22.28,22.29,22.25,2851,6349273.0,22.004
2024-11-11 11:19:00,0.0,22.27,22.28,22.25,2191,4878648.0,22.004
2024-11-11 11:20:00,0.0,22.24,22.27,22.24,1169,2601875.0,22.005
2024-11-11 11:21:00,0.0,22.25,22.27,22.23,1549,3446066.0,22.005
2024-11-11 11:22:00,0.0,22.26,22.26,22.25,1063,2365897.0,22.005
2024-11-11 11:23:00,0.0,22.31,22.31,22.26,7795,17375712.0,22.008
2024-11-11 11:24:00,0.0,22.36,22.36,22.31,3932,8782074.0,22.009
2024-11-11 11:25:00,0.0,22.38,22.38,22.36,4972,11124579.0,22.011
