时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,9.38,9.38,9.38,9.38,3730,3498740.0,9.38
2024-11-08 09:31:00,9.4,9.6,9.61,9.39,11585,10954469.0,9.437
2024-11-08 09:32:00,9.58,9.53,9.6,9.46,7105,6775355.0,9.469
2024-11-08 09:33:00,9.53,9.44,9.53,9.42,5930,5620114.0,9.47
2024-11-08 09:34:00,9.42,9.49,9.49,9.42,4702,4447980.0,9.469
2024-11-08 09:35:00,9.48,9.44,9.5,9.44,4445,4209721.0,9.469
2024-11-08 09:36:00,9.44,9.41,9.44,9.39,5172,4866222.0,9.462
2024-11-08 09:37:00,9.41,9.39,9.41,9.39,5213,4898596.0,9.455
2024-11-08 09:38:00,9.39,9.42,9.43,9.38,4562,4289075.0,9.45
2024-11-08 09:39:00,9.41,9.42,9.45,9.41,3975,3746885.0,9.449
2024-11-08 09:40:00,9.42,9.51,9.51,9.41,4644,4398568.0,9.45
2024-11-08 09:41:00,9.49,9.45,9.5,9.45,3521,3338676.0,9.452
2024-11-08 09:42:00,9.44,9.45,9.47,9.44,2820,2665541.0,9.452
2024-11-08 09:43:00,9.45,9.43,9.46,9.43,3185,3009481.0,9.452
2024-11-08 09:44:00,9.45,9.44,9.45,9.43,1612,1520921.0,9.452
2024-11-08 09:45:00,9.44,9.48,9.48,9.44,3040,2876750.0,9.452
2024-11-08 09:46:00,9.48,9.47,9.48,9.45,2936,2779822.0,9.453
2024-11-08 09:47:00,9.46,9.46,9.48,9.45,5270,4989789.0,9.454
2024-11-08 09:48:00,9.45,9.47,9.47,9.45,1992,1884099.0,9.454
2024-11-08 09:49:00,9.47,9.43,9.47,9.42,4669,4411100.0,9.453
2024-11-08 09:50:00,9.43,9.44,9.44,9.42,1364,1285917.0,9.453
2024-11-08 09:51:00,9.44,9.44,9.46,9.44,1517,1433102.0,9.453
2024-11-08 09:52:00,9.44,9.47,9.47,9.44,2149,2032694.0,9.453
2024-11-08 09:53:00,9.47,9.46,9.47,9.46,1316,1245500.0,9.453
2024-11-08 09:54:00,9.46,9.47,9.47,9.45,2446,2315081.0,9.453
2024-11-08 09:55:00,9.47,9.59,9.59,9.47,10568,10074898.0,9.461
2024-11-08 09:56:00,9.58,9.56,9.58,9.54,4544,4345932.0,9.465
2024-11-08 09:57:00,9.56,9.54,9.57,9.54,4373,4177335.0,9.469
2024-11-08 09:58:00,9.56,9.58,9.6,9.55,5014,4800478.0,9.473
2024-11-08 09:59:00,9.57,9.55,9.57,9.54,4739,4528404.0,9.476
2024-11-08 10:00:00,9.55,9.51,9.55,9.51,2459,2342707.0,9.477
2024-11-08 10:01:00,9.52,9.52,9.53,9.51,1521,1447873.0,9.477
2024-11-08 10:02:00,9.52,9.51,9.53,9.51,2382,2267289.0,9.478
2024-11-08 10:03:00,9.52,9.58,9.58,9.52,1735,1656178.0,9.479
