时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,24.75,24.75,24.75,24.75,748,1852314.0,24.75
2024-11-08 09:31:00,24.74,25.19,25.26,24.68,1929,4802733.0,24.858
2024-11-08 09:32:00,25.02,24.81,25.18,24.77,1969,4904306.0,24.88
2024-11-08 09:33:00,24.8,24.59,24.8,24.58,1307,3227981.0,24.841
2024-11-08 09:34:00,24.52,23.87,24.53,23.87,1536,3710129.0,24.699
2024-11-08 09:35:00,24.0,24.3,24.4,23.81,969,2344802.0,24.641
2024-11-08 09:36:00,24.29,24.1,24.32,24.1,975,2358289.0,24.595
2024-11-08 09:37:00,24.2,24.27,24.27,24.02,640,1542209.0,24.564
2024-11-08 09:38:00,24.08,24.37,24.37,24.08,498,1209286.0,24.552
2024-11-08 09:39:00,24.33,24.13,24.33,24.1,552,1336714.0,24.535
2024-11-08 09:40:00,24.11,24.0,24.11,24.0,558,1342559.0,24.512
2024-11-08 09:41:00,24.07,24.05,24.11,24.01,338,812355.0,24.498
2024-11-08 09:42:00,24.11,24.05,24.32,24.05,684,1645312.0,24.475
2024-11-08 09:43:00,24.01,24.24,24.32,24.01,215,518644.0,24.47
2024-11-08 09:44:00,24.12,24.07,24.16,24.07,598,1442382.0,24.454
2024-11-08 09:45:00,24.1,24.13,24.13,24.01,683,1643334.0,24.436
2024-11-08 09:46:00,24.3,24.3,24.33,24.15,364,885088.0,24.432
2024-11-08 09:47:00,24.3,24.33,24.33,24.24,529,1284287.0,24.427
2024-11-08 09:48:00,24.3,24.5,24.5,24.3,380,927460.0,24.426
2024-11-08 09:49:00,24.5,24.7,24.7,24.5,265,650986.0,24.429
2024-11-08 09:50:00,24.71,25.02,25.02,24.71,933,2322968.0,24.455
2024-11-08 09:51:00,25.02,24.97,25.02,24.89,1064,2660332.0,24.487
2024-11-08 09:52:00,24.95,24.97,25.02,24.92,891,2224084.0,24.51
2024-11-08 09:53:00,25.0,25.09,25.16,24.99,525,1315379.0,24.525
2024-11-08 09:54:00,25.01,24.78,25.02,24.78,998,2488432.0,24.546
2024-11-08 09:55:00,24.78,24.6,24.78,24.58,828,2040907.0,24.55
2024-11-08 09:56:00,24.6,24.98,24.98,24.6,418,1039196.0,24.556
2024-11-08 09:57:00,24.9,24.82,24.9,24.72,270,669986.0,24.559
2024-11-08 09:58:00,24.73,24.87,24.9,24.73,587,1455600.0,24.566
