时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,92.0,92.0,92.0,92.0,1391,12797200.0,92.0
2024-11-08 09:31:00,91.8,90.0,92.97,89.97,5245,47993924.0,91.608
2024-11-08 09:32:00,89.93,91.44,91.51,89.87,3442,31125169.0,91.205
2024-11-08 09:33:00,91.7,91.27,91.94,90.6,3261,29768920.0,91.225
2024-11-08 09:34:00,91.17,92.68,93.0,91.05,2338,21457054.0,91.309
2024-11-08 09:35:00,92.6,92.37,93.01,92.29,3469,32152795.0,91.558
2024-11-08 09:36:00,92.18,92.82,93.6,92.18,3400,31546683.0,91.743
2024-11-08 09:37:00,92.83,94.18,94.5,92.83,3598,33686427.0,92.002
2024-11-08 09:38:00,94.0,94.66,94.95,93.99,3043,28719629.0,92.251
2024-11-08 09:39:00,94.75,94.95,95.4,94.75,2855,27125878.0,92.497
2024-11-08 09:40:00,95.28,95.95,95.99,94.77,3429,32612511.0,92.749
2024-11-08 09:41:00,95.87,94.45,96.0,94.2,3192,30404478.0,92.956
2024-11-08 09:42:00,94.69,95.3,95.37,94.47,1512,14332172.0,93.025
2024-11-08 09:43:00,95.44,94.6,95.5,94.6,2179,20722865.0,93.132
2024-11-08 09:44:00,94.52,95.98,95.98,94.51,2123,20185989.0,93.225
2024-11-08 09:45:00,95.6,96.1,96.2,95.53,2613,25046645.0,93.371
2024-11-08 09:46:00,96.37,96.8,96.99,96.29,2399,23195908.0,93.532
2024-11-08 09:47:00,96.93,97.01,97.48,96.93,2347,22799035.0,93.695
2024-11-08 09:48:00,97.01,96.98,97.18,96.89,2201,21351254.0,93.83
2024-11-08 09:49:00,96.99,97.11,97.2,96.79,2463,23893454.0,93.969
2024-11-08 09:50:00,97.11,96.68,97.11,96.29,1456,14065327.0,94.035
2024-11-08 09:51:00,96.29,96.4,96.68,96.29,1005,9694023.0,94.077
2024-11-08 09:52:00,96.28,96.2,96.4,96.2,987,9508810.0,94.114
2024-11-08 09:53:00,96.23,95.6,96.39,95.6,934,8971965.0,94.144
2024-11-08 09:54:00,95.74,96.49,96.49,95.74,1103,10590253.0,94.177
2024-11-08 09:55:00,96.48,95.95,96.48,95.61,971,9325302.0,94.206
2024-11-08 09:56:00,95.8,95.64,95.98,95.52,1223,11697866.0,94.233
2024-11-08 09:57:00,95.78,96.38,96.38,95.78,967,9279110.0,94.259
2024-11-08 09:58:00,96.16,96.0,96.5,96.0,841,8101877.0,94.285
2024-11-08 09:59:00,96.0,96.05,96.05,95.64,871,8345273.0,94.305
2024-11-08 10:00:00,95.88,95.15,96.05,95.15,1279,12223028.0,94.329
2024-11-08 10:01:00,95.11,95.05,95.2,95.0,1472,14002522.0,94.346
2024-11-08 10:02:00,94.94,94.6,94.94,94.53,1610,15238973.0,94.353
2024-11-08 10:03:00,94.52,95.5,95.5,94.52,653,6207868.0,94.359
2024-11-08 10:04:00,95.58,95.2,95.6,95.2,624,5950503.0,94.367
2024-11-08 10:05:00,95.09,95.29,95.3,95.09,640,6091079.0,94.374
2024-11-08 10:06:00,95.48,95.68,95.9,95.48,741,7090879.0,94.388
2024-11-08 10:07:00,95.9,95.5,95.9,95.33,1100,10526318.0,94.407
2024-11-08 10:08:00,95.49,95.33,95.49,95.33,365,3480556.0,94.411
2024-11-08 10:09:00,95.3,95.3,95.39,95.28,474,4519216.0,94.417
2024-11-08 10:10:00,95.3,95.28,95.3,95.22,477,4545023.0,94.423
2024-11-08 10:11:00,95.21,94.85,95.3,94.76,576,5478223.0,94.428
2024-11-08 10:12:00,94.71,93.85,94.71,93.85,2009,18921444.0,94.422
2024-11-08 10:13:00,93.88,93.8,94.47,93.65,1522,14279382.0,94.41
2024-11-08 10:14:00,94.17,93.3,94.17,93.3,1124,10520783.0,94.399
2024-11-08 10:15:00,93.25,92.8,93.25,92.18,1334,12357929.0,94.371
2024-11-08 10:16:00,92.8,92.85,93.0,92.68,1161,10773229.0,94.349
2024-11-08 10:17:00,92.92,93.05,93.48,92.9,1171,10919236.0,94.333
2024-11-08 10:18:00,93.0,93.02,93.32,92.92,1266,11771695.0,94.314
2024-11-08 10:19:00,93.32,93.5,93.64,93.07,1164,10881466.0,94.303
2024-11-08 10:20:00,93.4,93.8,93.82,93.4,649,6075077.0,94.298
2024-11-08 10:21:00,93.85,94.01,94.01,93.81,592,5556350.0,94.295
2024-11-08 10:22:00,94.05,94.31,94.53,94.05,829,7823734.0,94.295
2024-11-08 10:23:00,94.31,94.1,94.5,94.1,674,6362733.0,94.296
2024-11-08 10:24:00,94.1,93.56,94.1,93.56,360,3379851.0,94.295
2024-11-08 10:25:00,93.42,93.03,93.42,93.03,389,3629290.0,94.29
2024-11-08 10:26:00,93.01,92.89,93.02,92.85,767,7129913.0,94.279
2024-11-08 10:27:00,92.89,91.94,92.89,91.94,994,9175974.0,94.258
2024-11-08 10:28:00,91.98,92.44,92.82,91.78,1598,14714655.0,94.221
2024-11-08 10:29:00,92.44,92.6,92.75,92.43,798,7386152.0,94.207
2024-11-08 10:30:00,92.5,91.98,92.5,91.98,809,7459025.0,94.19
2024-11-08 10:31:00,91.94,92.33,92.35,91.81,1180,10857567.0,94.164
2024-11-08 10:32:00,92.35,92.6,92.63,92.35,525,4853930.0,94.155
2024-11-08 10:33:00,92.7,92.94,92.94,92.61,526,4879623.0,94.147
2024-11-08 10:34:00,92.88,92.99,92.99,92.88,502,4666393.0,94.141
2024-11-08 10:35:00,93.0,92.97,93.01,92.97,553,5142618.0,94.135
2024-11-08 10:36:00,92.97,92.56,92.97,92.51,670,6213952.0,94.126
2024-11-08 10:37:00,92.5,92.13,92.5,92.05,661,6105406.0,94.114
2024-11-08 10:38:00,92.23,92.0,92.23,92.0,835,7681708.0,94.097
2024-11-08 10:39:00,91.95,91.3,91.99,91.3,1069,9809213.0,94.072
2024-11-08 10:40:00,91.27,91.8,91.8,90.85,1191,10844279.0,94.038
2024-11-08 10:41:00,91.8,91.72,91.8,91.3,464,4251557.0,94.027
2024-11-08 10:42:00,91.7,91.87,91.89,91.7,591,5427043.0,94.015
2024-11-08 10:43:00,91.9,91.3,91.9,91.3,604,5536063.0,94.001
2024-11-08 10:44:00,91.26,91.98,92.06,91.01,1574,14412147.0,93.965
2024-11-08 10:45:00,91.98,91.57,91.98,91.57,391,3584250.0,93.957
2024-11-08 10:46:00,91.55,91.8,91.88,91.53,743,6811445.0,93.941
2024-11-08 10:47:00,91.96,92.5,92.5,91.81,947,8719826.0,93.925
2024-11-08 10:48:00,92.7,92.81,93.0,92.5,748,6944618.0,93.918
2024-11-08 10:49:00,92.86,92.98,93.0,92.81,466,4329710.0,93.913
2024-11-08 10:50:00,92.98,93.13,93.13,92.81,943,8767026.0,93.905
2024-11-08 10:51:00,93.16,93.16,93.28,93.0,358,3336219.0,93.903
2024-11-08 10:52:00,93.0,93.05,93.05,92.91,396,3683654.0,93.9
2024-11-08 10:53:00,93.05,93.26,93.26,93.05,532,4956019.0,93.897
2024-11-08 10:54:00,93.27,93.48,93.48,93.19,832,7762132.0,93.892
2024-11-08 10:55:00,93.46,93.15,93.46,93.02,664,6194214.0,93.889
2024-11-08 10:56:00,93.2,93.29,93.29,93.02,453,4223278.0,93.886
2024-11-08 10:57:00,93.2,93.2,93.47,93.02,620,5781373.0,93.883
2024-11-08 10:58:00,93.3,93.21,93.3,93.19,245,2284668.0,93.881
2024-11-08 10:59:00,93.0,93.0,93.16,92.78,1051,9768416.0,93.873
2024-11-08 11:00:00,93.0,92.75,93.0,92.75,182,1691012.0,93.871
2024-11-08 11:01:00,92.73,93.07,93.09,92.7,449,4169480.0,93.867
2024-11-08 11:02:00,93.2,93.99,93.99,93.2,842,7865288.0,93.864
2024-11-08 11:03:00,94.0,94.25,94.29,94.0,282,2654280.0,93.865
2024-11-08 11:04:00,94.29,94.51,94.53,94.29,351,3315667.0,93.867
2024-11-08 11:05:00,94.3,93.49,94.3,93.49,393,3697573.0,93.867
2024-11-08 11:06:00,93.65,93.69,93.7,93.49,138,1293836.0,93.867
2024-11-08 11:07:00,93.64,93.49,93.97,93.49,261,2443669.0,93.866
2024-11-08 11:08:00,93.5,93.08,93.59,93.08,263,2452511.0,93.865
2024-11-08 11:09:00,93.05,92.7,93.05,92.69,396,3678990.0,93.862
2024-11-08 11:10:00,92.69,92.74,92.77,92.56,371,3438844.0,93.858
2024-11-08 11:11:00,92.56,92.75,92.75,92.5,366,3388894.0,93.854
2024-11-08 11:12:00,92.77,92.99,93.05,92.75,147,1367209.0,93.853
2024-11-08 11:13:00,93.05,93.2,93.45,93.01,221,2058583.0,93.852
2024-11-08 11:14:00,93.2,93.4,93.48,93.2,62,578728.0,93.852
2024-11-08 11:15:00,93.45,93.77,93.77,93.4,488,4562568.0,93.85
2024-11-08 11:16:00,93.77,93.45,93.8,93.45,471,4407332.0,93.849
2024-11-08 11:17:00,93.73,92.93,93.73,92.93,512,4780602.0,93.847
2024-11-08 11:18:00,92.98,92.98,93.1,92.9,134,1245745.0,93.846
2024-11-08 11:19:00,92.98,93.0,93.05,92.9,654,6078400.0,93.842
2024-11-08 11:20:00,92.94,92.65,92.98,92.65,455,4224226.0,93.838
2024-11-08 11:21:00,92.65,92.51,92.65,92.36,324,2995965.0,93.834
2024-11-08 11:22:00,92.5,92.4,92.55,92.4,421,3894149.0,93.83
2024-11-08 11:23:00,92.38,92.02,92.38,92.01,326,3007907.0,93.826
2024-11-08 11:24:00,92.03,91.88,92.2,91.88,584,5374015.0,93.817
2024-11-08 11:25:00,91.91,92.37,92.4,91.9,540,4974817.0,93.81
2024-11-08 11:26:00,92.36,92.37,92.42,92.18,388,3582616.0,93.806
2024-11-08 11:27:00,92.37,92.34,92.4,92.28,156,1440441.0,93.804
2024-11-08 11:28:00,92.34,91.88,92.34,91.88,222,2044539.0,93.801
2024-11-08 11:29:00,91.88,92.29,92.29,91.81,514,4735968.0,93.794
2024-11-08 11:30:00,92.21,91.97,92.28,91.95,300,2761683.0,93.79
2024-11-08 13:01:00,91.95,92.15,92.24,91.8,765,7032712.0,93.779
2024-11-08 13:02:00,92.28,92.44,92.44,92.28,196,1809237.0,93.776
2024-11-08 13:03:00,92.44,92.75,92.78,92.44,508,4702973.0,93.772
2024-11-08 13:04:00,92.76,92.29,92.76,92.29,440,4065347.0,93.767
2024-11-08 13:05:00,92.29,91.87,92.29,91.87,363,3341801.0,93.762
2024-11-08 13:06:00,91.86,91.66,91.86,91.6,267,2448295.0,93.758
2024-11-08 13:07:00,91.7,91.69,91.73,91.69,276,2531179.0,93.754
2024-11-08 13:08:00,91.69,91.25,91.69,91.25,588,5383470.0,93.744
2024-11-08 13:09:00,91.21,90.86,91.21,90.86,1045,9507324.0,93.722
2024-11-08 13:10:00,90.89,90.91,90.98,90.74,1000,9085422.0,93.7
2024-11-08 13:11:00,90.89,91.04,91.32,90.89,471,4290603.0,93.691
2024-11-08 13:12:00,91.06,90.98,91.06,90.88,695,6323682.0,93.677
2024-11-08 13:13:00,90.93,91.12,91.32,90.91,797,7254482.0,93.662
2024-11-08 13:14:00,91.39,91.48,91.52,91.32,268,2446677.0,93.657
2024-11-08 13:15:00,91.4,91.07,91.4,91.07,336,3063598.0,93.651
2024-11-08 13:16:00,91.06,90.91,91.06,90.91,485,4412188.0,93.641
2024-11-08 13:17:00,91.06,91.34,91.34,91.0,281,2559772.0,93.636
2024-11-08 13:18:00,91.34,91.7,91.7,91.34,512,4686511.0,93.628
2024-11-08 13:19:00,91.71,91.7,91.71,91.68,226,2072516.0,93.625
2024-11-08 13:20:00,91.7,91.74,91.74,91.7,251,2301865.0,93.621
2024-11-08 13:21:00,91.74,91.9,91.9,91.74,278,2552244.0,93.618
2024-11-08 13:22:00,91.96,91.99,92.0,91.91,263,2418842.0,93.615
2024-11-08 13:23:00,92.0,92.06,92.2,92.0,351,3231363.0,93.611
2024-11-08 13:24:00,92.1,91.98,92.1,91.98,427,3928668.0,93.606
2024-11-08 13:25:00,91.97,91.77,91.97,91.77,144,1323715.0,93.604
2024-11-08 13:26:00,91.74,91.88,91.9,91.71,478,4388284.0,93.598
2024-11-08 13:27:00,91.9,91.98,92.04,91.8,263,2418362.0,93.595
2024-11-08 13:28:00,91.96,91.99,92.0,91.96,332,3052781.0,93.591
2024-11-08 13:29:00,91.99,91.97,91.99,91.95,175,1609444.0,93.589
2024-11-08 13:30:00,91.95,91.95,91.97,91.95,345,3172639.0,93.585
2024-11-08 13:31:00,91.95,91.95,91.96,91.95,487,4479935.0,93.579
2024-11-08 13:32:00,91.95,91.94,91.95,91.93,284,2610204.0,93.576
2024-11-08 13:33:00,91.94,91.96,91.96,91.92,267,2455642.0,93.573
2024-11-08 13:34:00,91.99,92.1,92.16,91.95,385,3543675.0,93.569
2024-11-08 13:35:00,92.11,92.3,92.5,92.11,418,3856438.0,93.565
2024-11-08 13:36:00,92.3,92.65,92.65,92.3,180,1665414.0,93.564
2024-11-08 13:37:00,92.65,92.66,92.71,92.61,363,3363987.0,93.561
2024-11-08 13:38:00,92.67,92.65,92.67,92.61,558,5169074.0,93.558
2024-11-08 13:39:00,92.65,92.84,92.84,92.65,292,2706675.0,93.556
2024-11-08 13:40:00,92.84,92.96,92.96,92.84,209,1941589.0,93.555
2024-11-08 13:41:00,92.99,93.18,93.18,92.96,550,5116873.0,93.553
2024-11-08 13:42:00,93.25,93.39,93.44,93.25,388,3620761.0,93.552
2024-11-08 13:43:00,93.34,93.48,93.53,93.34,619,5784243.0,93.552
2024-11-08 13:44:00,93.46,93.5,93.51,93.46,547,5114171.0,93.552
2024-11-08 13:45:00,93.5,93.56,93.56,93.47,524,4900085.0,93.552
2024-11-08 13:46:00,93.56,93.44,93.56,93.37,1112,10397515.0,93.551
2024-11-08 13:47:00,93.45,92.7,93.45,92.68,419,3901825.0,93.55
2024-11-08 13:48:00,92.68,92.52,92.74,92.52,428,3965906.0,93.547
2024-11-08 13:49:00,92.59,92.38,92.6,92.38,438,4051519.0,93.544
2024-11-08 13:50:00,92.38,92.14,92.39,92.12,226,2086524.0,93.542
2024-11-08 13:51:00,92.11,92.44,92.44,92.1,342,3156294.0,93.54
2024-11-08 13:52:00,92.44,92.7,92.7,92.44,261,2417232.0,93.538
2024-11-08 13:53:00,92.73,92.87,93.0,92.73,364,3380259.0,93.536
2024-11-08 13:54:00,92.87,93.13,93.13,92.86,339,3152115.0,93.535
2024-11-08 13:55:00,93.14,93.07,93.14,93.0,378,3519578.0,93.534
2024-11-08 13:56:00,93.0,93.0,93.1,93.0,961,8941578.0,93.531
2024-11-08 13:57:00,93.0,92.73,93.0,92.72,278,2581731.0,93.53
2024-11-08 13:58:00,92.72,92.72,92.88,92.71,319,2960744.0,93.528
2024-11-08 13:59:00,92.74,92.88,92.91,92.72,501,4651499.0,93.526
2024-11-08 14:00:00,92.91,92.76,92.91,92.73,177,1642809.0,93.525
2024-11-08 14:01:00,92.75,92.38,92.75,92.38,291,2697248.0,93.524
2024-11-08 14:02:00,92.37,92.0,92.37,92.0,314,2891817.0,93.521
2024-11-08 14:03:00,92.01,91.95,92.12,91.95,333,3063451.0,93.517
2024-11-08 14:04:00,91.95,91.86,91.98,91.86,118,1084843.0,93.516
2024-11-08 14:05:00,91.86,91.78,91.87,91.7,179,1643380.0,93.514
2024-11-08 14:06:00,91.84,91.57,91.84,91.57,404,3703362.0,93.509
2024-11-08 14:07:00,91.61,91.7,91.7,91.57,346,3170676.0,93.505
2024-11-08 14:08:00,91.69,91.79,91.79,91.69,255,2338980.0,93.502
2024-11-08 14:09:00,91.84,92.0,92.0,91.84,241,2214683.0,93.5
