时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,15.98,15.98,15.98,15.98,1800,2876400.0,15.98
2024-11-08 09:31:00,15.98,15.8,16.0,15.75,7884,12509325.0,15.888
2024-11-08 09:32:00,15.77,15.61,15.77,15.57,4307,6750366.0,15.822
2024-11-08 09:33:00,15.6,15.66,15.66,15.56,3804,5932404.0,15.773
2024-11-08 09:34:00,15.61,15.7,15.75,15.6,4050,6364125.0,15.762
2024-11-08 09:35:00,15.71,15.68,15.88,15.68,3688,5806862.0,15.76
2024-11-08 09:36:00,15.71,15.7,15.72,15.6,2505,3924831.0,15.752
2024-11-08 09:37:00,15.71,15.74,15.78,15.69,2664,4194530.0,15.751
2024-11-08 09:38:00,15.76,15.73,15.79,15.73,1072,1688672.0,15.751
2024-11-08 09:39:00,15.72,15.7,15.73,15.7,2230,3506771.0,15.749
2024-11-08 09:40:00,15.71,15.72,15.78,15.69,1709,2687091.0,15.748
2024-11-08 09:41:00,15.71,15.72,15.73,15.68,1034,1624076.0,15.747
2024-11-08 09:42:00,15.71,15.64,15.71,15.64,952,1492786.0,15.745
2024-11-08 09:43:00,15.65,15.6,15.65,15.6,1782,2785412.0,15.74
2024-11-08 09:44:00,15.6,15.56,15.65,15.56,2051,3200151.0,15.733
2024-11-08 09:45:00,15.56,15.58,15.58,15.54,1359,2114872.0,15.728
2024-11-08 09:46:00,15.57,15.63,15.67,15.57,1774,2769280.0,15.723
2024-11-08 09:47:00,15.62,15.57,15.63,15.56,2096,3269612.0,15.718
2024-11-08 09:48:00,15.57,15.57,15.6,15.56,1296,2018435.0,15.714
2024-11-08 09:49:00,15.57,15.56,15.57,15.55,1467,2282248.0,15.709
2024-11-08 09:50:00,15.55,15.59,15.62,15.55,1100,1713305.0,15.706
2024-11-08 09:51:00,15.56,15.55,15.59,15.55,750,1167488.0,15.704
2024-11-08 09:52:00,15.55,15.67,15.72,15.55,3413,5332829.0,15.699
2024-11-08 09:53:00,15.67,15.69,15.69,15.62,1439,2252727.0,15.698
2024-11-08 09:54:00,15.65,15.64,15.69,15.64,563,881781.0,15.698
2024-11-08 09:55:00,15.64,15.69,15.69,15.63,955,1495772.0,15.697
2024-11-08 09:56:00,15.7,15.76,15.78,15.68,1725,2711388.0,15.698
