时间,开盘,收盘,最高,最低,成交量,成交额,均价
2024-11-08 09:30:00,10.5,10.5,10.5,10.5,335,351750.0,10.5
2024-11-08 09:31:00,10.52,10.54,10.58,10.51,3985,4196915.0,10.529
2024-11-08 09:32:00,10.55,10.49,10.55,10.46,3310,3473209.0,10.514
2024-11-08 09:33:00,10.49,10.41,10.49,10.41,2115,2211220.0,10.501
2024-11-08 09:34:00,10.41,10.46,10.46,10.4,2908,3030457.0,10.483
2024-11-08 09:35:00,10.46,10.47,10.5,10.46,2656,2781645.0,10.481
2024-11-08 09:36:00,10.46,10.41,10.47,10.41,1575,1642099.0,10.476
2024-11-08 09:37:00,10.42,10.44,10.45,10.4,1974,2056138.0,10.47
2024-11-08 09:38:00,10.44,10.46,10.48,10.44,1139,1191489.0,10.469
2024-11-08 09:39:00,10.45,10.42,10.45,10.42,948,989215.0,10.468
2024-11-08 09:40:00,10.42,10.38,10.42,10.38,3184,3311962.0,10.459
2024-11-08 09:41:00,10.38,10.38,10.4,10.34,2268,2349828.0,10.45
2024-11-08 09:42:00,10.37,10.39,10.41,10.37,605,628599.0,10.449
2024-11-08 09:43:00,10.39,10.36,10.39,10.36,1157,1200544.0,10.446
2024-11-08 09:44:00,10.35,10.34,10.36,10.32,1572,1625159.0,10.44
2024-11-08 09:45:00,10.35,10.37,10.37,10.33,980,1013961.0,10.437
2024-11-08 09:46:00,10.38,10.43,10.44,10.38,1273,1325616.0,10.436
2024-11-08 09:47:00,10.42,10.44,10.45,10.42,607,633879.0,10.437
2024-11-08 09:48:00,10.45,10.46,10.49,10.44,3468,3629003.0,10.439
2024-11-08 09:49:00,10.47,10.44,10.47,10.43,820,856615.0,10.439
2024-11-08 09:50:00,10.45,10.43,10.45,10.42,924,964802.0,10.439
2024-11-08 09:51:00,10.44,10.48,10.48,10.43,350,365689.0,10.439
2024-11-08 09:52:00,10.46,10.48,10.49,10.46,1139,1193732.0,10.441
2024-11-08 09:53:00,10.48,10.45,10.49,10.45,1176,1231411.0,10.442
2024-11-08 09:54:00,10.46,10.49,10.5,10.46,2156,2260216.0,10.444
2024-11-08 09:55:00,10.5,10.51,10.51,10.5,1356,1423867.0,10.445
2024-11-08 09:56:00,10.5,10.48,10.51,10.48,341,357755.0,10.446
2024-11-08 09:57:00,10.48,10.5,10.51,10.48,936,982823.0,10.447
2024-11-08 09:58:00,10.5,10.49,10.5,10.48,476,499471.0,10.447
2024-11-08 09:59:00,10.49,10.5,10.51,10.49,1006,1056043.0,10.448
2024-11-08 10:00:00,10.5,10.49,10.5,10.48,732,767795.0,10.449
2024-11-08 10:01:00,10.49,10.49,10.49,10.47,622,652111.0,10.45
2024-11-08 10:02:00,10.48,10.49,10.49,10.48,164,171957.0,10.45
2024-11-08 10:03:00,10.48,10.49,10.5,10.47,655,686955.0,10.45
2024-11-08 10:04:00,10.5,10.5,10.5,10.49,311,326377.0,10.45
2024-11-08 10:05:00,10.52,10.57,10.6,10.51,5118,5394423.0,10.459
2024-11-08 10:06:00,10.57,10.84,10.88,10.57,11103,11936709.0,10.508
2024-11-08 10:07:00,10.79,10.72,10.79,10.7,6893,7402771.0,10.53
2024-11-08 10:08:00,10.71,10.67,10.71,10.67,2366,2531497.0,10.536
2024-11-08 10:09:00,10.66,10.69,10.7,10.66,1970,2104222.0,10.54
